Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
DEVELOPPEUR PYTHON (F/H);Python;France;Montpellier (34);Expectra;;;Marque : Expectra, leader en France de l'intérim spécialisé et du recrutement en CDI de cadres et agents de maîtrise. Les consultants du Département Informatique & Télécoms vous proposent des opportunités de carrière.  Client : Nous recherchons pour le compte d'un de nos clients grands comptes basé sur Montpellier, un developpeur Python F/H. Le poste proposé est une mission évolutive en CDI potentiellement.  Poste : Mission: Développement d'un service de management d'un bus d'entreprise transverse à différents services (XaaS) basé sur des technologies Open Source de type RABBIT MQ/KAFKA. Des connaissances sur les langages ou outils suivantes sont nécessaires : o RABBITMQ(mandatory) o CI/CD (jenkins, docker (swarn and kubernetes), Git) o Python : 3ans+ (flask, SQLAclhemy, pytest, behave) o API REST o LINUX o Kafka (optionnel) o TDD/DBB/DDD (optionnel) Maintien opérationnel du service d'event bus assuré par la solution : o Support, conseil et assistance technique des entités de niveau 2, d'exploitation et de support de production o L'intégration ou interconnexion à différentes sources o L'Industrialisation et proposition des améliorations du service d'event bus o L'intervention en escalade de niveau 3 sur le diagnostic et la résolution d'incidents ou problèmes Expérience sur le développement en Mode Agile o Participation aux cérémonies des méthodes Agile et SaFE o Développement et maintien des user stories retenues o La documentation des membres de la scrum team  Profil : De formation Bac+5, vous justifiez d'une expérience de 2 années minimum. De formation supérieure en informatique vous justifiez de deux ans dans le développement Python.Vous êtes autonome, vous faites preuve de curiosité technique et de ténacité. La maîtrise de l'anglais serait un plus. Votre capacité d'écoute et votre sens de l'organisation seront autant d'atouts qui vous permettront de vous épanouir au sein de notre groupe.Dans ce cadre la prestation consiste à contribuer à/au(x) : Développement d'un service de management d'un bus d'entreprise transverse à différents services (XaaS) basé sur des technologies Open Source de type RABBIT MQ/KAFKA. Des connaissances sur les langages ou outils suivantes sont nécessaires : o RABBITMQ(mandatory) o CI/CD (jenkins, docker (swarn and kubernetes), Git) o Python : 3ans+ (flask, SQLAclhemy, pytest, behave) o API REST o LINUX o Kafka (optionnel) o TDD/DBB/DDD (optionnel) Maintien opérationnel du service d'even WebEngineering - il y a 21 jours - Continuer pour postuler Signaler un abus
Développeur Backend / Data - Senior H/F;Python;France;Paris (75);EASY PARTNER;;60 000 € - 80 000 € par an;Contexte du poste Une Startup extrêmement ambitieuse de mise en relation entre entreprises et travailleurs s’appuyant sur l’innovation technologique recherche un(e) Développeur(se) Backend orienté(e) Data pour rejoindre son équipe tech.  Missions Contribuer aux développements backend de modèles de données et d’algorithmes Grande autonomie et développement de fonctionnalités de plus en plus stratégiques  Stack technique Frontend: React/Redux Backend: NodeJS, Mongodb, Elasticsearch, RabbitMQ Mobile: Kotlin/Swift Data: Python, Segment, RedShift SRE & Test automation: Heroku, Kibana, Docker, Selenium  Profil Idéalement 6 ans d’expérience en développement backend avec N et Python dans un environnement Data Des connaissances en Data Science, algorithmie avancée, Mongodb et Elasticsearch sont un gros plus ! Expérience dans un environnement agile à très forte croissance Esprit d’équipe et entraide Bon niveau d’Anglais écrit et oral Capacité d’adaptation et apprentissage rapide de nouvelles technologies  Avantages Télétravail possible le jeudi RTT Perspectives d’évolution rapide  Pourquoi les rejoindre Une équipe solide et très compétente (les leads ont plus de 10 ans d’expérience) Forte autonomie Entraide Rejoindre un projet et une entreprise qui décollent, et ce n’est que le début ! carriere-info - Aujourd'hui - Continuer pour postuler Signaler un abus
Développeur Back-End Talend;Python;France;Paris (75);Neteven;;;Société : Créé en 2005, Neteven est le principal intégrateur marketplace en Europe. La société commercialise auprès d’une clientèle B2B: Marques et Distributeurs, une plateforme logicielle SaaS dans le domaine du e-commerce. Neteven est partenaire des principales marketplaces locales et internationales: Amazon, Fnac-Darty, Cdiscount, La Redoute, Galeries Lafayette, Zalando, Veepee, Google, Alibaba, Farfetch … Les clients de Neteven, marques et distributeurs, utilisent ces marketplaces comme des canaux de distribution. Neteven améliore la performance et la rentabilité de ses clients en automatisant : la publication des catalogues produits la synchronisation des offres la gestion des commandes Pour accompagner son fort développement, Neteven recherche un(e) Développeur Back-end Talend. Mission : Développement des fonctionnalités du back-end de la Plateforme Saas Neteven Responsabilités : Intégration de nouvelles marketplaces au sein de la Plateforme Neteven Maintenance des intégrations avec les marketplaces existantes Développement de nouvelles fonctionnalités innovantes Tests unitaires Suivi des releases Collaboration avec les équipes Produit, Validation, Support et UI Développement selon les coding standards de Neteven Gestion de projets Vous reporterez au CTO Expérience & Compétences : 2 à 5 ans d'expérience en développement d’application web et en gestion de projets complexes Vous maitrisez les technologies PYTHON, TALEND et POSTGRESQL Dynamique et réactif(ve), vous appréciez le travail en équipe Passionné(e) des nouvelles technologies et d’Internet, vous souhaitez participer à un projet innovant dans une société en fort développement Formation : Bac +5 Ecole d’Ingénieur. Mais plus que la formation, c’est l’expérience qui prévaudra Langues : Français & Anglais (technique) Rémunération : À définir en fonction de l’expérience, mutuelle Type d'emploi : Temps plein, CDI Avantages : Participation au Transport RTT Titre-restaurant Expérience: développeur back-end talend ou similaire: 1 an (Souhaité) il y a 9 jours Signaler un abus
Back-End Developer (Python);Python;France;Paris (75);Korner;;;Korner est l’incubateur de startups de Klanik, société de conseil en IT et Ingénierie. Notre vision Notre objectif : permettre l’innovation technique et technologique pour créer des startups performantes et profitables. Nous voulons faire bénéficier aux porteurs de projet d’un environnement dynamique et fiable pour lancer leur startup. En tant qu’incubateur, nous apportons une réelle valeur ajoutée à nos incubés : Compétences techniques en IT et dans le digital Recrutement des équipes Fonds d’amorçage Nous rejoindre c’est évoluer au sein d’un environnement digne d’une start-up, aux côtés d’une équipe jeune et passionnée, ayant pour seule ambition l’excellence et la réussite Votre mission Dans ce contexte, vous évoluerez au sein d’une équipe dynamique qui fait la force de Bynd, l’une des start-up accompagnées par Korner. Vous aurez pour mission de participer activement au développement d’une plateforme SaaS (web application) pour la santé et serez responsable de : Structurer et développer le back-end en optimisant les modèles de données Aider à la construction de l’architecture dans le but d’entraîner les algorithmes d’IA Améliorer la sécurité de la plateforme et le traitement des données personnelles Gérer la construction et le déploiement de la solution dans une approche de CI/CD Notre stack technologique : Back : Python, Django, PostgreSQL Ops : Docker, Heroku, Cloud (AWS, GCP) En nous rejoignant, vous aurez l’occasion de : Travailler avec une équipe jeune et ultra-motivée et être au cœur d’un environnement entrepreneurial les plus dynamiques de Paris. Travailler dans une entreprise où la technologie est le cœur du métier (Scrum, GitHub, approche test-driven, CI/CD, knowledge session, pair programming, etc.) Monter en compétences et avoir un impact significatif au sein de la start-up. Gagner de l’expérience sur la gestion de données sensibles, l’intelligence artificielle et les algorithmes de machine learning. Travailler sur des sujets passionnants qui visent à améliorer la vie de million de personnes. Votre profil Vous êtes diplômé (BAC+5) avec une première expérience opérationnelle (idéalement en start-up) Vous êtes autonome, curieux, créatif et avez de l’expérience avec les méthodes agiles Vous maîtrisez Django/DRF, Python et l’administration de bases SQL Vous avez de bonnes capacités de communication et de travail d’équipe Toute expérience en déploiement, cloud technology, cybersécurité ou infrasctructure est un vrai plus. Conditions Date de démarrage souhaitée : ASAP Niveau d’études : Bac +5 Expérience : > 1 an Type de contrat : CDI Lieu : Paris Rémunération : Salaire compétitif selon profil et expérience + Equity Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data Analyst;Python;France;Ivry-sur-Seine (94);E.Leclerc;;;Mieux nous connaître Les 529 adhérents E.Leclerc exploitant 662 magasins indépendants en France, emploient 129.000 salariés. L’enseigne E.Leclerc a réalisé un chiffre d’affaires de 37,75 milliards d'euros (hors carburant) en 2018 et est le leader de la distribution française avec une part de marché de 21,6 %.  Faire partie de l'enseigne E.LECLERC, c'est intégrer une fédération d'entreprises dynamiques, en croissance et qui se démarquent autant par leur mode de fonctionnement que par leur capacité à innover et à bouleverser les idées reçues. Descriptif de l'offre Depuis plus de 3 ans, ConsoRégie, la régie publicitaire du Mouvement E. Leclerc valorise et commercialise les points de contacts publicitaires, physiques et digitaux de l'enseigne leader de la Grande Distribution en France.  Nous accompagnons les industriels dans leur stratégie marketing, grâce à une notre connaissance des clients E.leclerc et de leur comportements d'achat.  Venez rejoindre une équipe d'experts du retail media, dynamique et créative.  Dans le cadre du développement de son activité, ConsoRégie recrute en CDI un(e) DATA ANALYST.  Au sein du Département Marketing & Etudes, vos missions seront :  Mesurer la performance des campagnes publicitaires multicanales commercialisées auprès des industriels et des agences media. Réalisation de post test publicitaires et d’études ad hoc (traitement, analyse des résultats et développement du support de présentation). Vous pourrez être amené(e) à les présenter en rendez-vous client.  Travailler sur la qualification, la segmentation et la valorisation de nos données online et offline.  Analyser et comprendre les données internes (base clients, achat en physique et online, navigation sur nos sites internet, etc.) pour apporter un éclairage sur la connaissance client, et générer des insights au service d'une publicité plus ciblée et plus efficace.  Mettre en œuvre des outils de recueil des données, création de dashboard et sélection des indicateurs statistiques. Vous travaillerez sur la restitution visuelle des données, datavizualisation.  Accompagner l'équipe commerciale en amont (recommandations) et en aval (bilans) des campagnes publicitaires.  En collaboration avec la direction et le responsable data monétisation de la régie, être force de proposition dans les évolutions à apporter à notre offre data et à la mesure de l'efficacité publicitaire (outils, partenaires, etc.). Vous étudierez toutes les pistes (solutions internes, institut d'étude, etc.).  Etre l'interface des équipes marketing, communication et études au sein du Mouvement E.Leclerc sur les sujets liés à la donnée client. Profil recherché De formation supérieure en statistiques Bac +4/5 (Master en Informatique décisionnel et/ou Statistique), vous avez une expérience minimum de 3 ans dans des études statistiques et/ou datamining, si possible dans un contexte de régie publicitaire, agence media ou chez un industriel.  La maîtrise du logiciel d'analyses statistiques SPSS est indispensable. Vous appréciez également les nouveaux outils statistiques (Python, R), les outils de data visualization (BigQuery Tableau, Looker, Qlick) et les outils d'analyse de données (Google Analytics).  Une curiosité pour les nouvelles technologies data et une grande capacité d'adaptation sont essentielles pour ce poste. Maitrise indispensable des outils bureautiques du Pack Office.  Vous êtes rigoureux, adaptable et aimez le travail en équipe. Vous avez un intérêt prononcé pour la grande consommation.  Vous faites preuve de curiosité et d'ouverture d'esprit. Enthousiaste, vous avez déjà prouvé votre capacité à être force de proposition. E.Leclerc Altays - il y a 5 jours - Continuer pour postuler Signaler un abus
Analyste de données H/F H/F;Python;France;Boulogne-Billancourt (92);Solocal Group;;;Rattaché(e) à l'équipe connaissance client et au sein de la Direction Marketing Groupe, l'analyste de données a pour mission d'analyser l'ensemble des données que vont permettre produire et améliorer la connaissance client. L'objectif principal est d'identifier à partir de l'exploitation de la donnée les leviers pour favoriser l'acquisition, le développement et la rétention de nos clients. Avec une vision 100% orientée client et de façon transverse avec les différentes directions de l'entreprise, l'analyste de données est un contributeur majeur à la réussite de la stratégie client Solocal  Missions principales : Analyse de la base de données Clients et prospects Gestion des fichiers avec l'extraction et croisement des données pour la mise en place de campagnes et actions commerciales En relation directe avec les data scientistes et en mode Agile contribuer à la définition et structuration de la vision 360 de nos clients Etudes Adhoc avec la direction commerciale et la direction produit Profil H/F, titulaire d'un Bac + 5 avec une spécialisation en marketing ou en statistique, une expérience significative d’au moins 2 ans dans l’analyse de données marketing (stage compris). Compétences attendues Connaissance de R, Python, SQL Bonne maitrise d’Excel et power point La connaissance de Marketing Cloud est un vrai plus. Orientation business avec une stratégie customer centric, rigueur et organisation Appétence pour l’apprentissage des nouvelles technologies et méthodes analytiques Bon relationnel : capacité d'écoute et réactivité face aux demandes internes. Motivé(e), autonome, persévérant, proactif Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Ingénieur développement logiciel web;Python;France;Palaiseau (91);Stagup;;1 500 € par semaine;L'entreprise EVITECH, créé en 2005, est un éditeur logiciel spécialisé dans le développement et la commercialisation de progiciels d'analyse d'images pour la sécurité globale (sécurité et défense). Membre du pôle SYSTEM@TIC et du réseau Optics Valley, EVITECH est lauréate 2009 du Trophée de l'Innovation de l'Usine Nouvelle (catégorie Produits innovants). A partir des images des caméras de surveillance, les logiciels d’EVITECH contribuent à la sécurité des sites sensibles par la détection automatique d’incidents (intrusions, fuites d’hydrocarbures, feux) et des sites publics (notamment dans la foule) par le comptage, la mesure des flux, et la détection automatique d’incidents (chutes de personnes, contre-sens, panique, …).   Les missions Au sein de la Direction Technique, en coordination avec un Chef de Projet, vous êtes responsable d’un ensemble de développements logiciels autour de PYTHON, C++ et Javascript pour réaliser des interfaces homme-machine séduisantes et ergonomiques pour nos clients utilisateurs. A ce titre, vos missions principales seront : Assurer l’interface avec les ingénieurs en charge de la partie traitements, et le Marketing pour la synthèse des besoins utilisateurs et l'ergonomie. Etre force de proposition pour innover et réaliser les interfaces. Examiner les évolutions technologiques du monde du Web pour faire des choix et des développements en phase avec la technologie du moment. Les + de l'offre : Composé d'une vingtaine de collaborateurs, Evitech dispose d'un esprit startup Nos équipes sont dynamiques mais aussi sportives ! Une douche est mise à disposition de nos collaborateurs et une salle de sport est disponible à quelques mètres de nos locaux !   Le profil recherché Vous êtes en bac+5 et recherchez un stage de fin d’études. Vous avez réalisé des projets (stages/PFE/ …) en informatique et Web et de préférence sur la réalisation d’interfaces web pour un système tiers (procédé/ équipement/base de données). Passionné par les nouvelles technologies/le Web et le développement logiciel vous recherchez un environnement de véritables professionnels du logiciel pour vous épanouir dans la technique. Vous maîtrisez les environnements HTML/PYTHON/C++. Vous avez une première connaissance des bases de données et des applications réseau. Rigoureux vous fournissez un travail de qualité et avez déjà travaillé en équipe. Vous avez un goût pour la communication et l’intégration dans une petite équipe.  Détails Contrat Stage temps plein Durée 6 mois Période Dès que possible Lieu Palaiseau(91) Avantages 1500€ Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur junior et sénior (H/F) en IDF et régions;Python;France;Paris (75);IBM interactive;;;"Filiale 100% IBM France, et GBS, entité de conseil d’IBM, offrent à leurs clients toute la palette de services, depuis la définition de stratégies métier jusqu’à la mise en œuvre des projets et des solutions techniques nécessaires. IBM Interactive et GBS sont dotées d’une forte expertise métier par industrie, expertise traduite en solutions intégrées et innovantes : Watson, Blockchain , IOT, Cloud…permettant à IBM d’accompagner ses clients dans la définition et la mise en œuvre de leur transformation digitale, de bout en bout. Le candidat motivé , curieux, rigoureux et volontaire assistera les équipes dans la réalisation de nos projets au contact avec nos clients. Contexte projet / équipe Un voyage dans les nuages à la découverte des technologies émergentes dans les domaines: Cloud, IA, Mobile, IoT, DevOps, MicroServices vous interesse ? Venez participer à des projets innovants, explorer le champ des possibles avec nos clients de tous secteurs d’activité: Banque, assurance, distribution, industries, secteur public, Energie & Services... Ces derniers opèrent actuellement leur transformation digitale, influencée par les technologies autour de la mobilité, de l’intelligence artificielle, de l’Internet des objets, de l’analytics, du Big Data et du Cloud. Les postes sont à pourvoir en Ile de France et en région (Lyon, Bordeaux, Montpellier, Strasbourg, Marseille). Missions Vos missions seront les suivantes : Développement et évolution des applications nouvelles ou existantes selon les besoins du client sur les phases de conception, de développement d'applications au sein d'une équipe projet sur des produits techniquement et fonctionnement complexes. Travail au sein d’une équipe en approche Agile / DevOps dans des environnement Cloud. Collaboration avec les équipes fonctionnelles et les designers Intérêts du poste Vous souhaitez travailler au sein d'un environnement international, compétitif, geek et jeune. Vous cherchez des opportunités de progresser et d'intégrer un vaste réseau professionnel. Rejoignez nous ! Formation Formation Ingénieur Développeur ou équivalent , Bac +5 Expérience A partir de 2 ans d'expérience Compétences ""soft skills"" Appétence pour les technologies Web et mobile, rigueur, organisation, esprit d’équipe, créativité, curiosité intellectuelle, aisance relationnelle, qualités rédactionnelles. Compétences techniques Maitrise du langage Java est requise. Les connaissances parmi les technologies et langages suivants : Python, JAVA (Jsp/Servlet, Spring Web MVC, Android), C++, .NET, Swift, Kotlin HTML5, CSS3 (Bootstrap), Javascript (AngularJS, NodeJS, RequireJS, Cordova, Ionic, ReactJS, React Native), Typescript, Jahia PHP, avec une expérience des bases de données SQL / NoSQL (Cloudant, MongoDB, CouchDB, Neo4J), AJAX La connaissance des protocoles et méthodes ci-dessous sera valorisée : DevOps, Docker, Ansible, Kubernetes, API PaaS : Cloud IBM Bluemix par exemple Agile (Scrum) Langues Français et anglais courant Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Data Analyst (H/F);Python;France;Paris (75);360LEARNING;;;À propos 360Learning c’est l’ambition de changer la façon dont les entreprises utilisent la formation et d'accélérer leur croissance par l’apprentissage. Notre plateforme Saas aide les opérationnels à progresser et permet aux leaders d’avoir un temps d’avance sur la concurrence. Pionnière dans l’univers du “Collaborative Learning”, elle met en lumière les axes d’amélioration des salariés en leur permettant de déclarer eux-mêmes leurs besoins de formation. De ces besoins découle du contenu créé, partagé par les “experts métiers” et amélioré entre pairs afin de favoriser la montée en compétences. En interne, nous fonctionnons sur le modèle Convexity, une organisation où chaque 360Learner peut avoir un impact exponentiel. Convexity c’est être autonome sur un périmètre défini aux objectifs quantifiables, c’est remplacer l’autorité par la responsabilité et favoriser un mode de travail flexible. Créée en 2013 par Nicolas Hernandez, Guillaume Alary-Raisonnier et Sébastien Mignot, 360Learning est présent dans 3 pays (France, États-Unis, Grande-Bretagne) et a déjà levé plus de 50 millions d’euros. La plateforme est utilisée par plus de 1200 clients (LVMH, Criteo, SNCF…) dans le monde et regroupe plus de 1,5 millions d’utilisateurs. Descriptif du poste En tant que Data Analyst, tu rejoindras l’équipe Growth Intelligence de 360Learning. Cette équipe a pour mission de booster la productivité interne, piloter la performance et générer des insights. Elle fournit aux équipes internes les meilleurs outils et structure une architecture de données des plus robustes. En particulier, tu seras responsable de la Business Intelligence. Tu développeras les outils de suivi de la performance et en tireras des insights clairs et actionnables pour améliorer la performance de l’entreprise. Tu travailleras en squad produit, avec un Product Manager et un autre développeur. Vous définirez ensemble, avec l’accompagnement de la VP Strategy & Operations, votre feuille de route et vous vous assurerez de l’impact de vos initiatives. Responsabilités : Garantir un accès rapide à une donnée claire, fiable et actionnable Identifier et hiérarchiser les besoins de Business Intelligence Structurer les pipelines de données et écrire des ETL quand nécessaire pour ajouter de nouvelles sources de données à notre entrepôt Développer des tableaux de suivi et reporting clairs et qui répondent aux enjeux business Résoudre les bugs Analyser les données et partager des insights et recommandations aux équipes Documenter les définitions, processus et évolutions techniques dans la base de connaissances internes T’assurer de l’adoption de Looker et de la satisfaction des équipes internes Faire de la veille continue sur les meilleures pratiques de business intelligence Profil recherché Tu es diplômé(e) d’une grande école d’ingénieurs ou de commerce avec une expérience technique réussie Tu possèdes au moins deux ans d'expérience en Data Engineering et/ou Data Analysis Tu es à l’aise avec les ETL (de préférence avec Airflow), SQL et Python Tu es passionné(e) de dataviz Tu as à cœur d’apprendre et de devenir un expert du SaaS Tu souhaites avoir un fort impact sur l’organisation Tu es autonome, structuré(e) et proactif(ve) Tu possèdes un esprit analytique afin de découvrir les meilleurs insights Tu es capable de communiquer de manière claire et concise avec des équipes globales Tu comprends les besoins métiers des équipes Sales, Marketing, Customer Success & Produit Ton anglais est courant (niveau B2 ou équivalent) Tu montres de l’enthousiasme pour notre culture expliquée ici : https://www.swipe.to/5618x Process de recrutement Call avec Alexandre, notre Senior Talent Acquisition Manager Entretien avec notre VP Strategy & Operations Test écrit à domicile Entretien avec notre Product Manager Growth Intelligence Entretien avec l’un des cofondateurs de 360Learning Offre ! Informations complémentaires Type de contrat : CDI Date de début : 31 août 2020 Lieu : Paris, France (75016) Niveau d'études : Bac +5 / Master Expérience : > 1 an Télétravail total possible Postuler Voir toutes les autres offres de 360Learning ISAI Group - Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
DATA ANALYST - H/F;Python;France;Paris 9e (75);linkfluence;;;À propos Linkfluence, leader européen du Social Listening, propose des solutions uniques de monitoring, et d’analyse des médias sociaux. Au travers de sa plateforme logicielle Radarly et de ses services associés, Linkfluence capte et analyse en 61 langues, plus de 200 millions de publications par jour, auprès de 300 millions de sources, pour aider à prendre de meilleures décisions. Entreprise française fondée en 2006, elle compte plus de 200 talents en France, en Allemagne, au Royaume-Uni, aux Etats-Unis, en Chine et à Singapour et affiche une forte croissance. Linkfluence compte plus de 350 clients, agences et institutions publiques dans le monde dont des références prestigieuses telles que : Danone, LVMH, Orange, AirBnB, Infinity, Publicis, Toyota… Rejoignez une équipe prête à soulever des montagnes et venez participer à la croissance de Linkfluence! Descriptif du poste Au sein de l’équipe Opérations de Linkfluence, vous travaillerez en étroite collaboration avec l’équipe Insight, Solution, Customer Success et Project Management. Nous traitons les data venant du web social à l’aide nos suits logiciels (Radarly, Search, Tribes). Vos missions seront multiples : Rendre les données volumineuses et/ou complexes plus accessibles, compréhensibles et utilisables Combinaison des ensembles de résultats de données provenant de plusieurs sources (également appelée fédération de données) Travailler sur des outils pour améliorer l'analyse des données des études de marché Comprendre et être capable d'appliquer l'analyse statistique pour l'analyse marketing (modèles multivariés, segmentation du marché, identification de tendances ou de schémas dans les données afin de prédire les valeurs futures, analyse des interactions entre les variables pour la signification statistique, analyse des clusters) Transformer, améliorer et intégrer les données, en fonction des besoins des entreprises Fournir nos données de manière utile à nos collaborateurs et attrayante pour les utilisateurs finaux. Transmettre votre travail et vos résultats à une grande variété de parties prenantes - des profils techniques et non-techniques-. Être à l'aise pour travailler dans un environnement en évolution rapide. Capacité à manager un(e) Junior Analyst Profil recherché Ecole d’ingénieur ou Master avec spécialisation data/tech ou statistique. 1-3 ans dans un poste similaire orienté exploitation de données, Big Data. Capacité à gérer simultanément de multiples projets, et à collaborer avec tout type d’interlocuteur (Insight, Professional Services, Sales, Produits & Tech, etc). Anglais courant obligatoire. Expérience significative en Python. Connaissances avancées en Excel, VBA est un plus. Bonnes compétences statistiques et mathématiques appliquées. Expérience dans l'utilisation / la création d'API est un plus. Bon relationnel et bonnes compétences en communications à l’oral et à l’écrit Informations complémentaires Type de contrat : CDI Lieu : Paris, France (75009) Niveau d'études : Bac +5 / Master Expérience : > 2 ans il y a 15 jours - Continuer pour postuler Signaler un abus
E&C FR ALTERNANCE DATA INFORMATIQUE DECISIONNELLE H/F;Python;France;Paris (75);Air Liquide;;;"Présentation du Groupe Air Liquide est un leader mondial des gaz, technologies et services pour l’industrie et la santé. Présent dans 80 pays avec environ 65 000 collaborateurs, le Groupe sert plus de 3,5 millions de clients et de patients. Oxygène, azote et hydrogène sont des petites molécules essentielles à la vie, la matière et l’énergie. Elles incarnent le territoire scientifique d’Air Liquide et sont au cœur du métier du Groupe depuis sa création en 1902.  Air Liquide a pour ambition d’être un leader de son industrie, d’être performant sur le long terme et de contribuer à un monde plus durable.  Air Liquide place la diversité au cœur de ses activités et s'engage notamment en favorisant l’égalité professionnelle et l’emploi des travailleurs en situation de handicap.  Descriptif de l'entité et de l'activité Air Liquide Global E&C Solutions est un partenaire technologique de choix pour la conception, l’ingénierie et la construction d’unités de production de pointe dans le monde entier. Grâce à nos équipes et à leur capacité d’innovation constante, nous permettons à nos clients d’optimiser l’utilisation des ressources naturelles pour fournir une énergie propre et durable. Nos technologies exclusives et particulièrement innovantes nous permettent de contribuer à la transformation du secteur de l’énergie, à la préservation et à la protection de l’atmosphère de notre planète. Forts de plusieurs dizaines d’années d’expertise opérationnelle au sein du leader mondial des gaz, technologies et services pour l’industrie et la santé, nous concevons pour nos clients des solutions originales, sûres, fiables et concurrentielles et proposons dans le monde entier les meilleures unités de production dans un marché en constante évolution.  Missions & Responsabilités Au sein de la Direction des Systèmes d’Information vous serez basé (e) à Champigny, intégré au pôle Solutions et vous bénéficierez du support du centre d'expertise d'Air Liquide. La mission, d’une durée de 3 ans comprend 3 aspects : Autour de différents sujets attenant la gestion de la DSI, conduire des projets depuis leur phase de conception jusqu’à leur phase livraison. Promouvoir et faire vivre les solutions mises en place. Participer au maintien et évolutions des applications de Business Intelligence à la fois sur la partie technique (ETL, Microsoft Power BI, outils tiers) et la partie contenus (rapports, tableaux de bords). Notre plateforme de reporting est en interaction directe avec les besoins utilisateurs, que ce soit dans les domaines finance, gestion, achats ou exécution de projet en Europe, Asie et Amérique. Proposer et développer de nouvelles solutions techniques autour de l'informatique décisionnelle (mobilité, etc.). Développer des solutions permettant de mieux exploiter nos données d'entreprise, en s’appuyant sur la Data Science et le Machine learning, afin de répondre aux nouveaux défis Digitaux. Gérer et supporter les outils open source de gestion interne de la DSI (Mantis, SVN,…).  Profil et compétences Formation technique, type ""MIAGE"" ou école d'ingénieur informatique en apprentissage. Connaissance des méthodes de modélisation de bases de données transactionnelles, décisionnelles et des méthodes de modélisations objets. Connaissance de PHP, JSP, Java, Python, SQL, scripts,… Connaissance d’outils de data analyse / visualisation serait un plus. Maîtrise du français et de l’anglais indispensable. Attrait pour l’informatique et la communication Esprit curieux et méthodique. Capacité à écouter et à s’intégrer dans un environnement multiculturel.  Informations complémentaires Localisation géographique : France / Ile de France / 94-Champigny-sur-Marne Responsable hiérarchique : Kim Line Say Responsable RH : Maud de la Guérivière Convention Collective Nationale : Industries chimiques Catégorie professionnelle : Techniciens et Agents de Maîtrise  Job Reference: FR09600 Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Développeur Back End Python/Django | Transport & numérique;Python;France;Paris;In-Team;;36 000 € - 45 000 € par an;Vous êtes un développeur, vous souhaitez gagner en autonomie et vous épanouir à travers un poste en Python/Django ? Rejoignez alors cette startup’ d’une dizaine de personnes et participez à son développement à l’international. Existant depuis 2014, elle propose une solution de transport innovante et novatrice et souhaite aujourd’hui renforcer son équipe technique pour rendre son application encore plus rapide et performante et l’adapter au besoin des nouveaux utilisateurs partout dans le monde. Prenez part à l’expansion de cette jeune entreprise pleine d’avenir, et venez greffer vos compétences au service d’un projet responsabilisant à forte plus-value personnelle. VOTRE RÔLE Vous travaillerez dans une équipe de 5 personnes extrêmement dynamique et réactive, et vos missions seront : Etude, audit et analyse de l’existant au niveau technique Proposition d’améliorations techniques Déploiement des solutions vers de nouveaux clients en France et à l’étranger Développement de nouvelles fonctionnalités de A à Z en Python/Django/PostgreSQL Etre responsable de la qualité des développements Etre garant des délais des développements Etre en lien direct avec la Direction du groupe Veille technologique VOTRE PROFIL Bac+4/5 Une première expérience en développement Python/Django Une Expérience dans le milieu du Web VOTRE PERSONNALITE Autonome Esprit entreprenariat Investi Passionné Ouvert et sérieux Force de proposition Bon relationnel LE SALAIRE 36-45K€ selon profil et expérience VOUS AIMEZ Mettre vos idées en avant et les faire vivre Travailler pour une startup’ qui se développe à l’international L’esprit entrepreneurial et les projets d’envergures Etre force de proposition Voir le résultat de vos efforts Vous souhaitez travailler au sein d’une startup’ en plein essor ? Alors, cette opportunité de développeur Python/Django est faite pour vous ! Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
CONCEPTION, DEVELOPPEMENT H/F (CADRE);Python;France;Moissy-Cramayel (77);Derichebourg Aeronautics Recruitment;;;Développement d'un modèle incrémental de prévision de la durée de vie en fissuration par fatigue  Vos principales responsabilités seront les suivantes :La réalisation d'activité de conception sur turboréacteur : - Études technologique Mécanique Études Instrumentions Diverses Études Routage Harnais sur Habillage Moteur. Nomenclature / Suivi masse- Modèle 3D Liasse de définition-Cotation sous 3D Master Chaines de Cotes-Études Renseignées- Dossier de changement à la définition et Réparation (CAD - RCAD.....) Vous participerez aussi à l'élaboration des revues clients et la coordination technique et au pilotage de la production Off Shore. Vous êtes aussi garant de la bonne application du processus de validation des livrables, de la qualité, du coût et des délais des travaux réalisés.  Compétences spécifiques (outils, logiciels, moyens de production...) : Excel, Matlab, Python, Eléments Salaire de base selon expérience Prime sur 13 mois Indemnité Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
