Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Scientist of Stem Cell Biology;Data scientist;USA;Richmond, CA 94806;ALSTEM;;;Job Description  Employing a variety of cell culture and gene deliver techniques, the Scientist will lead the expansion of our existing contract service capabilities and the development of new products in areas such as iPS cell lines, genome editing, and more. This is a hands-on lab-based role at the forefront of iPS cells, gene delivery, and genome editing.   Education Requirements  PhD degree in molecular biology, biochemistry, or related field   Desired Background/Skills  Experience in genetic modification for hiPS cells and other cell line types Expertise in transfection, transduction, and electroporation Working knowledge of protein purification and related areas Proficient in Microsoft Word, Excel, PowerPoint, SnapGene, etc   Qualifications  Strong skills in cell culture techniques are required Strong technical, organization, documentation, and communication skills (verbal and written) are essential. Must be able to track on-going projects, present data, and prepare reports Work independently as well as able to work in a flexible, team-oriented environment Knowledge/experience with aseptic technique Able to work in fast paced environment To maintain an awareness of current developments in the literature To identify and solve problems associated with experiments   Travel  Approx. 0-5%   Job Category  Research & Development   Location  Richmond, CA   ALSTEM, LLC is an Equal Opportunity Employee   Job Code  ALSTEMRS01   Send CV to info@alstembio.com 9 days ago report job
Research Scientistnew;Data scientist;USA;Vineyard, UT;Groviv;;;We are hiring for a Full-Time Research Scientist at our Vineyard campus. Job Summary: At Grōv, a Nu Skin company, our mission is to responsibly nourish the world with Controlled Environment Agriculture, combining patented technology, scientific research, and a love of nature to produce high-density nutrients (barley, wheat, peas, clover, and blended feeds) for beef and dairy cattle, in climate-controlled structures year-round in nearly any environment. Our patented technology enables us to give plants the perfect amount of nutrients, water, lighting, and atmospheric conditions. Our GroPod™ solves many critical farming issues: fresh water, arable land, chemical run-off, weather, and energy use. We’re bringing science and technology together to help a new generation of agriculture producers. At Grōv we see a bright future for agriculture. One that is sustainable, both financially and environmentally. Everything we do is centered around giving a seed the perfect day, every day. We are an equal opportunity employer, revolutionizing the farming industry with our leading-edge science and technology. If this type of engaging work sounds exciting, we want to talk to you. About the role: Carries out all aspects of research within the scope of defined projects relevant to the development and testing of plant-based feed products derived from Controlled Environment Agriculture (CEA, ie. hydroponics) for applications in dairy and beef nutrition (90% focus), as well as fresh produce for human consumption (10% focus) As a Research Scientist with Grōv, your main responsibilities will be to: Work closely with Grōv R&D staff, including R&D Director, animal study coordinator, botanical study researchers/coordinators, lab manager, and lab technicians to Provide input on high-level objectives of customized grow protocols to enhance nutritional value of crops for dairy and beef applications (90% focus) and human nutrition (10% focus) Contribute to design of dairy and beef trials in collaboration with farmers, animal nutritionists, and industry leaders to improve animal performance, animal health, and nutritional quality of beef and dairy products Contribute to our mission/strategy to improve agricultural sustainability (ie. reduced methane emissions, reduced water and land use) Conduct literature review in relevant research areas as needed Write, review and edit experimental protocols and technical reports related to both animal studies and plant grow experiments Prepare Powerpoint presentations with clear and effective graphs, charts, tables and relevant photographs/diagrams. Analyze research data using basic and advanced statistical methodologies including t-test, ANOVA and multivariate analyses Draft SOPs for relevant procedures in the field/lab. Ensure projects proceed in efficient and timely manner Provide data, presentations and support to Operations, Marketing and Business teams to meet company objectives Provide regular updates to R&D Director, attend several weekly meetings, and contribute to scientific discussions and presentations on a regular basis. Host team meetings as needed to review research progress, data, presentation slides, etc Possibly oversee 2-3 Research Associates as direct reports. Perform other related duties as needed.  To be successful in this role, you will need to: Masters degree in Animal Science, Nutrition or related field (PhD preferred) Proficiency in experimental design of biological studies in animals and/or plants required Proficiency in data analysis including statistics (t-test, ANOVA, regression analysis) required Experience with animal nutrition formulation software for dairy and beef diets (NDS or AMTS) highly preferred Self-starter who is highly adaptable to change, takes initiative and simultaneously manages multiple projects with minimal supervision Highly collaborative and team-oriented Ability and motivation to learn new concepts in agriculture, chemistry, microbiology and human/animal health at a rapid pace Excellent organizational skills Excellent communication skills (both verbal and written) Demonstrated proficiency with MS Office Suite and electronic databases Working with Grōv is not only a chance to move your career forward, but you will also have access to some amazing benefits: We offer a corporate gym, open 24 hours, with access to onsite coaches. We provide competitive medical, dental, vision, and 401K benefits. You will receive a monthly allotment to use toward Nu Skin products- premium personal care items. We want you to be able to take time away from work as needed to recharge and refresh. You will have a paid time off policy that allows you to do this. We have an award-winning culture dedicated to caring for our employees and the communities they live in.  Grōv does not accept unsolicited resumes from individual recruiters or third-party recruiting agencies in response to job postings. No fee will be paid for unsolicited candidates submitted directly to hiring managers. All candidates must be submitted by approved vendors who have been requested to make a submission for a specific job opening by our Talent Acquisition team. 6 days ago report job
Senior Research Scientistnew;Data scientist;USA;Covina, CA;ChemEOR;;;"Essential Duties and Responsibilities: The specific job duties include, but are not limited to the following: Research and develop material synthesis for corrosion inhibitor and clay stabilizer product and formulation for enhanced oil recovery according to customer requirements. Establishes test procedures and instruments to analyze their performance for enhanced oil recovery industry and customers. Characterize various material properties used in oil fracturing with traditional and advanced techniques. Develop and manage R&D projects including proposal preparations, project management, and technical reports and peer-reviewed publications. Data analysis, report writing and literature search including patents. Construction and maintenance of evaluation instruments; Routine performance of coordinate and manage product scale up, quality control testing studies with academic and industry partners. Critically thinks about and provide solutions to current shortcomings associated with current technologies/approaches. Performs maintenance and troubleshooting for instruments, methods, procedures, and in writing protocols and reports. Communicate and hold weekly meetings with the management. Supervise and oversee other R&D staff and technicians Qualifications/Experience: Due to the specialized and professional nature of the duties to be performed by the proffered position, we have determined the minimum qualification for this professional position is a Doctoral (Ph.D.) degree in Chemistry, Material Science, Mechanical Engineering, Chemical Engineering or related fields from an accredited university in the United States or its foreign equivalent. The incumbent should have solid knowledge in material synthesis, material characterization, experiment design and data analysis. Job Site: Covina, CA. To apply, email resume to hr@chemeor.com Job Code 13. Today report job"
Senior Research Associatenew;Data scientist;USA;Portland, OR 97239 (Homestead area);Oregon Health & Science University;;;"Department Overview: The Center for Developmental Health is a research center within the Knight Cardiovascular Institute and includes a collaboration of research scientists focused on discovering causes of heart disease throughout a person’s lifespan, translating research into new treatments and communicating preventative measures to the medical community and lay public. This position will support the scientific research program of Dr. Sonnet Jonker. Function/Duties of Position: Plan, manage, communicate about, conduct, troubleshoot, analyze, propose alternatives, and present experiments based on the scientific hypotheses of Dr. Jonker. Taking an experimental question through collection of high-quality data, appropriate analysis, and preparation for submission in a grant or manuscript using a high degree of independent judgement, in a timely way. Communicate with Dr. Jonker and the group regularly and effectively. Maintain exemplary laboratory notebooks and logs. Maintain other paper and electronic records consistent with federal law, OHSU regulation, and laboratory standard operating procedure. Techniques to include PCR, western analysis, immunoassays, histology, and primary cell culture.  Coordinate laboratory activities, sub-functions, and organizational needs and priorities. Manage inventory required for current and planned laboratory work, including obtaining quotes, submitting orders, and preparing solutions and reagents. Teach scientific techniques to students and employees. Coordinate with conjoined laboratories.  Understand the research goals of the lab and how this position contributes to advancing those goals. Be intellectually curious and engaged with the group, and focus this energy to achieve novel research progress. Prioritize tasks, solve problems and suggest innovations that optimally further the research goals. Learn or develop new research methods. Required Qualifications: Doctorate degree in relevant field; OR Master's Degree in relevant field and 5 years of relevant work experience; OR Bachelor's Degree and 9 years of relevant work experience Research experience with large animal or non-rodent animal models Strong facility with interrogation of genetic regulation, including selection of relevant genes, and PCR experimental design, analysis and troubleshooting Preferred Qualifications: Experience with other molecular biology and/or cell culture techniques Strong level of intellectual engagement in the science of the group Additional Details: Apply here online. Please be sure to upload a cover letter and Resume or CV. All are welcome:Oregon Health & Science University values a diverse and culturally competent workforce. We are proud of our commitment to being an equal opportunity, affirmative action organization that does not discriminate against applicants on the basis of any protected class status, including disability status and protected veteran status. Individuals with diverse backgrounds and those who promote diversity and a culture of inclusion are encouraged to apply. To request reasonable accommodation contact the Affirmative Action and Equal Opportunity Department at 503-494-5148 or aaeo@ohsu.edu. Today report job"
Senior Techniciannew;Data scientist;USA;New York, NY;Columbia University;;$28.55 an hour;Requisition no: 507457 Work type: Full Time Location: Medical Center School/Department: Pathology and Cell Biology Grade: Technical Grade 5 Categories: Research (Lab and Non-Lab) Job Type: Support Staff - Union Bargaining Unit: SSA Regular/Temporary: Regular End Date if Temporary: Hours Per Week: 35 Salary Range: $28.55 per hour  Position Summary The technician B will provide support to a laboratory studying the neurovascular system in health and disease. Responsibilities include maintenance of mouse colonies, providing assistance for live animal experiments, data analysis. Responsibilities The technician B will join a laboratory which studies the developing and adult neurovascular system in health and disease. Responsibilities will include maintenance of experimental mouse colonies, providing assistance for live animal experiments, biochemical, molecular and immunohistochemical experiments and analyses. Analyses utilize software analysis of digital data. Additional responsibilities include maintaining lab equipment, assisting in ordering reagents, and managing lab facilities. 35% - Works on research project(s) with assigned postdoctoral research scientist/fellow/graduate student(s). 25% - maintains mouse colony 20% - Performs experiments of common interest to laboratory (reagent optimization, protocol testing). 15% - Contributes to overall organization of lab tasks and responsibilities. 5% - Performs other related duties necessary to the functioning of the laboratory. Minimum Qualifications Bachelor’s degree in chemistry, biology or physics or related science or equivalent in education, training and experience Preferred Qualifications Background in applied mathematics for image and data analysis. Prior experience with mouse husbandry. Equal Opportunity Employer / Disability / Veteran Columbia University is committed to the hiring of qualified local residents. Applications open: Jun 02 2020 Eastern Daylight Time Applications close: Today report job
Scientist I, Cell Biology - Hunt Valley, MDnew;Data scientist;USA;Hunt Valley, MD 21030;Thermo Fisher Scientific;;;When you’re part of the team at Thermo Fisher Scientific, you’ll do important work, like helping customers in finding cures for cancer, protecting the environment or making sure our food is safe. Your work will have real-world impact, and you’ll be supported in achieving your career goals. How will you make an impact? As a Scientist I, Cell Biology you will focus on supporting the design and development of cell culture media and supplements. With guidance, you will execute experiments and analyze data. Addtionally you will be responsible for general lab management duties to support ongoing lab activities. What will you do? Manages and maintains labs including monitoring, ordering, and restocking lab supplies Performs routine calibration and maintenance of lab equipment Maintains critical lab functions including cell banking, R&D stability testing, stock solution and media preparation, and chemical inventory Under guidance, executes experiments, analyzes data, generates laboratory protocols, and contributes to technical reports and product summaries Maintains accurate lab notebook to support protection of intellectual property in accordance with relevant Thermo Fisher required standards Maintains knowledge of principles and theories through familiarity with competing technologies and/or products and review of current scientific literature Interacts with other internal departments in the commercialization of new products as needed Performs duties independently with guidance from manager Complies with all company safety, training, and quality regulations and procedures May be required to perform other related duties as required and/or assigned Minimum Qualifications (must have): Bachelor’s degree in Biology, Bioengineering, Biochemistry or other related discipline, or equivalent knowledge and experience Familiar with methods and techniques of small-scale mammalian or microbial cell culture Excellent verbal and written communication skills and the ability to communicate scientific results in a clear, concise, & accurate manner Excellent organizational skills, including the ability to efficiently evaluate and manage multiple project tasks  Preferred Qualifications (nice to have): Understanding of chemical, biochemical and physical interactions of cell culture media and reagent components Previous cell culture experience with cell lines used in protein or viral production applications (e.g. CHO, HEK293, NS0, Vero, BHK) Familiarity with the operation of bench-top stirred tank bioreactors and related process development laboratory equipment as well as the scale-up of bioreactor and mixing systems Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue exceeding $25 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, improving patient diagnostics and therapies or increasing productivity in their laboratories, we are here to support them. Our global team of more than 75,000 colleagues delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services and Patheon. For more information, please visit www.thermofisher.com. 4 days ago report job
Scientist II, Cell Biologynew;Data scientist;USA;Grand Island, NY 14072;Thermo Fisher Scientific;;;Scientist II, Cell Biology Requisition ID: 117795BR  Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue exceeding $25 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, improving patient diagnostics and therapies or increasing productivity in their laboratories, we are here to support them.  US - Grand Island, NY BioProduction Division: Cell Culture and Cell Therapy  How will you make an impact? You will plan and carry out laboratory experiments and assays associated with the development of novel cell culture media formulations and processes. You will be part of a dynamic team, working cross functionally within the organization as well as with clients on challenging projects.  What will you do? Conduct media development studies: design experimental plans with guidance, execute experiments, analyze data, generate laboratory protocols, and contribute to technical reports and product summaries Culture cells used for protein production/cell therapy/vaccines (e.g. CHO, HEK293, T cells) Troubleshoot and solve problems in the design/execution of development projects Investigate new methods and technologies and maintain an accurate lab notebook Present data internally and contribute to external publications when appropriate Interact with other internal departments (i.e., Business Development, Quality, Operations, Technical Services, and/or Marketing) in the commercialization of new products How will you get here? Education Master's degree (new grad ok) OR Bachelor’s degree with 2 plus years of industry experience. Education should be in Biology, Biochemical Engineering, Biochemistry or other related discipline.  Experience Familiar with methods and techniques of small-scale mammalian cell culture Basic understanding of statistical analysis Demonstrated competence in data analysis Preferred Qualifications (nice to have): Industrial experience in process development and/or cell culture media formulation development Understanding of chemical, biochemical and physical interactions of cell culture media and reagent components Cell culture experience with cell lines used in protein production (e.g. CHO, HEK293, NS0) Experience with cell types used in cell therapy applications (e.g. T cells, MSC, ESC) or cell lines used in the production of viral vaccines (e.g. Vero, MRC-5, BHK) Working knowledge of scientific principles and proven proficiency in statistical design of experiments (DOE) Experience in research design and the evaluation of new techniques and procedures for manufacturing reagents, systems, products or technologies Familiarity with the operation of bench-top stirred tank bioreactors and related process development laboratory equipment as well as the scale-up of bioreactor and mixing systems Experience with high-throughput cell culture technologies (e.g. ambr15) Knowledge, Skills, Abilities Ability to work well in a team environment, including cross functional teams Excellent verbal and written communication skills and the ability to communicate scientific results in a clear, concise, & accurate manner Excellent organizational skills, including the ability to efficiently evaluate and manage multiple project tasks Demonstrated ability to identify and solve problems of moderate scope Our global team of more than 75,000 colleagues delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services and Patheon. For more information, please visit www.thermofisher.com. Today report job
Sr. Vaccine Research Scientist;Data scientist;USA;Ames, IA 50010;Piney Technical Services;;;"Investigation of antibody-based and non-antibody-based (i.e. HPLC) methods for detection and the monitoring of antigen targets. Activities will be focused towards in vitro detection and monitoring of antigen targets in the presence of adjuvants, and on the formulation of vaccines for planned in vivo testing. Experience in assay development, mammalian cell and insect cell culture, and experience in standard molecular biology techniques such as cloning, protein expression and purification is preferred. Independently develop, perform, and verify analytical assays for the evaluation of clinical samples or vaccines containing antigen targets. Provide quality support of Vaccine Design team members through data acquisition, reporting, and communication.  Â· Independently execute in vitro (and occasionally in vivo) analytical assays to evaluate clinical trial animal samples. Accountable for performing all techniques and assays so test sessions yield valid results and repeated work is minimized. As needed, assist in training other personnel in newly developed analytical technologies.  Â· Accurately record all data from research techniques and tests on data capture forms, research notebooks, and raw data notebooks as appropriate. Perform initial data analysis so that accurate and precise results are obtained and reported. Generate documentation (ex. method protocols, reports, SOPs) in support of techniques or modification of techniques.  Â· Design and contribute to the development and verification of assays to be used for clinical studies and to be used for monitoring of antigen targets in experimental vaccines.  Â· Able to seek out, identify, and learn new analytical technologies. Be able to perform, analyze and interpret results. Train other personnel in new analytical technologies.  Â· Demonstrates leadership by maintaining a constructive and positive attitude for working on projects in the Vaccine Design (Early Research) Team, and for working at client site.  Â· Follow Research & Development policies and procedures to maintain high quality standards and follow best practices  Able to competently perform multiple types of assays (biochemical, molecular and immunological in nature).  Â· Experience in assay development, mammalian cell and insect cell culture, ELISA, Western blotting, qPCR, and experience in standard molecular biology techniques such as cloning, protein expression and purification is preferred.  Â· Strict adherence to defined assay method protocols.  Â· Extremely organized with attention to detail.  Â· Can learn new types of assays and technology easily.  Â· Exceptional written and verbal communications skills.  Â· Proactive and resourceful.  Â· Proficient in Microsoft Office.  Â· Exceptional interpersonal skills; High level of comfort/ease interacting with all levels of the organization.  MINIMUM of a Masters degree, PhD preferred 15 days ago report job"
Associate Scientistnew;Data scientist;USA;Fremont, CA;Sartorius Corporation;;;The Associate Scientist will be responsible for planning and execution of projects in co-operation with the rest of the lab team. The holder of this position will be responsible for completion of projects and accuracy of the results and report within the project time lines.  The Associate Scientist will play a critical role in the successful product development for BLI biosensors and reagent kits for Octet instruments. The candidate will be technical expert for design and configuration of biological assays for Octet platform, verification/validation for workflow and application, as well as ensuring manufacturability and transferability for Octet consumables. Duties include, but are not limited to: providing technical information, conducting design of experiment for assay development, performing a variety of research experiments related to BLI technology, assay/application verification/validation on Octet instrument, data analysis and management, and consumable/instrument/project troubleshooting. Duties and Responsibilities: Design and execute product verification/validation plan for consumables and instruments on Octet platform Create and implement quality control methods for Octet consumables and instruments Facilitate MFG/QC transfer of biosensors and reagent kits from R&D to Operation Design, develop, and implement new assay/application on Octet platform Conduct troubleshooting and risk management for products and projects Help to maintain and organize laboratory instruments and supplies Generating reports of assay development and present to core teams Provide flexible support for other activities, including instrument/software development, and related troubleshooting. Maintain cell culture including media and buffer preparation, culture initiation, propagation, and cryopreservation of cells Prepare cells to meet the demands of multiple concurrent projects that will require flexible work hours working in concert with project scientists/engineers Detailed documentation of protocols and experimental data Qualifications Master’s degree with 3+ years of research experience in molecular biology, protein engineering, antibody engineering, biochemistry or related field Excellent organizational and documentation skills Outstanding verbal and written communication skills to clearly articulate ideas and experiments A self-motivated individual who can work and contribute in a highly collaborative environment on multiple concurrent projects Driving our future growth requires talented people. Sartorius is a dynamic organization suited to people who want to showcase skills, be recognized for expertise and thrive in a vibrant and innovative environment.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex or national origin. We are also an equal opportunity employer of individuals with disabilities and protected veterans. Please view equal employment opportunity posters provided by OFCCP here https://www.e-verify.gov/sites/default/files/everify/posters/EVerifyParticipationPoster.pdf https://www.e-verify.gov/sites/default/files/everify/posters/IER_RightToWorkPoster%20Eng_Es.pdf Interested? Driving our future growth requires talented people. Sartorius is a dynamic organisation suited to people who want to showcase skills, be recognised for expertise and thrive in a vibrant and innovative environment.  To find out more about Sartorius as an employer visit us on Sartorius Careers Become part of our global team. Reference Number R3411 Job Begin June 04, 2020 Employment Mode Full time Position Regular Functional Area Research and Development Location Fremont ( United States of America ) 5 days ago report job
Senior Scientist - AAV Analytical Development - Molecular/Ce...;Data scientist;USA;Boston, MA;UCB S.A.;;;"Let's push the boundaries together and make the most of your talents! Senior Scientist - AAV Analytical Development - Molecular/Cell Based Location: Boston, Massachusetts, United States Job Function: Research & Early Development Job ID: 65063 Help us transform patients' lives. At UCB, we put our heart, soul and skills into making a difference for people living with severe diseases. Working together to push the boundaries, we blend the best of our talents to unlock innovation. Will you join us in this pioneering adventure?  To strengthen our Early Research and Development Team, based in our Boston office in Bedford, MA, we are looking for a talented individual to fill the position of: Senior Scientist.  Job Summary The Analytical Process Development team is looking for a talented molecular biologist with experience in nucleic acid quantification and assay development. This individual will support multiple therapeutic gene therapy programs by leading development of molecular and cell based AAV vector analytics for use in research and initial process development.  Major Accountabilities Establish methods for nucleic acid quantification for both viral quantification and residual testing across multiple programs Improvements to standard testing methods to allow for high throughput or more accurate quantification Responsible for testing schedule and data reporting along with maintenance of multiple analytical methods Collaborate with the upstream, downstream and vector biology teams Ability to function independently and cross functionally across various UCB teams (medicinal chemists, cell biologists, disease area exerts, antibody engineers, etc) Ability to manage priorities, and engage/communicate in a multidisciplinary environment  Education and Qualification Ph.D in molecular biology, biochemistry, genetics, or virology with 3+ years experience. MS may be sufficient based on experience. Hands-on experience developing molecular based methods for nucleic acid quantification (ddPCR, qPCR, Sanger/ Next Generation Sequence, etc) Experience with chromatography based analytical methods preferred Previous development of AAV or viral vector products is a plus Experience with biophysical characterization of viral vectors is a plus  About Us At UCB, we come together every day to work, laser-focused, on a simple question: How will this create value for people living with severe diseases? By putting patients at the heart of everything we do, our approach – from discovery to development to delivery – is continuously transformed and designed around patient needs and their journey. With a team of approximately 7,500 employees worldwide operations in more than 40 countries, we are a global biopharmaceutical company investing more than a quarter of our revenue in cutting-edge scientific research. We are focused on addressing chronic, neurological, immunological, and bone diseases. We are looking for people with passion and empathy who develop a real understanding of patient’s needs and can deliver thoughtful solutions to decisionmakers across the heath care ecosystem.  UCB and its subsidiaries encourage diversity and inclusion in the workplace; we are an Equal Opportunity Employer. We do not discriminate on the basis of race/color/religion/sex/national origin/veteran/disability/age/sexual orientation/gender identity.   Job Segment: Chemistry, Biochemistry, Analytics, Neurology, Scientific, Science, Engineering, Healthcare, Management 30+ days ago report job"
Scientist III, Applicationsnew;Data scientist;USA;South San Francisco, CA 94080;Thermo Fisher Scientific;;;"Scientist III, Applications Requisition ID: 118424BR  Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue exceeding $25 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, improving patient diagnostics and therapies or increasing productivity in their laboratories, we are here to support them.  US - South San Francisco, CA BioProduction Division: Pharmaceutical Analytics and Purification  How will you make an impact? This role will be dedicated to developing assays for the Pharma Analytics business, part of the BioProduction division / Life Sciences Solutions Group of Thermo Fisher Scientific. This is an opportunity for a highly motivated scientist to work in a fast-paced environment and develop assays at the cutting edge of pharmaceutical biologics.  The ideal candidate will be a true team player who is passionate about delivering simple, effective, customer-focused products. The successful candidate will lead efforts to ensure that our applications truly delight customers. They will incorporate molecular biology and user-centric product design experience to develop robust, innovative assays for biologics safety testing, including testing gene therapy, monoclonal antibody, and cell therapy products. This position will also function in leading partnerships and collaborations with renowned investigators at research institutions, regulatory and standards organizations, industry, and pharma worldwide.  What will you do? Works extensively with customers, sales, FAS, and Product Management to learn customer needs, and develops product requirements using the right technologies to meet those needs Drives deep collaboration with internal and external customers during product inception, early prototyping, development and commercialization phases. Performs benchmarking studies for customer-facing materials and for competitive analysis Leads innovation value stream initiatives Plays major role in generating detailed customer requirements and verifiable product requirements documents. Understands the requirements of the end-user and provides feedback regarding process or system improvements accordingly. Generates Technical Assessments and Competitive Landscape analyses, and makes technology recommendations as well as make/buy/license recommendations This is a lab based role: Develops pilot products based on current advanced technologies, and utilizes extensive internal feasibility testing as well as feasibility feedback from customers to drive product requirements. Responsible for regular communication of project status to senior management. Responsible for accuracy of project status reports, including detailed risk assessments, mitigations and stop conditions. Leads customer pilot product testing and early access testing programs to obtain feedback to feed into our product development process Collaborates with molecular biologists, chemists, bioinformaticians, engineers, product managers, customer support, internal cross functional core teams and external scientists Leads preparation of data/posters etc for publication or presentation at scientific meetings or to customers Represents the company at scientific meetings, gives talks and presents posters Some travel may be required to visit customers, collaborators, and attend conferences Provide training to customers and field teams on new products  How will you get here? Education PhD in Molecular Biology / Genetics / Biochemistry / Organic Chemistry / Bioengineering with at least 1 year of experience, or MSc with at least 4 years of industry experience  Experience Must have experience in working with customers and generating new applications for existing technologies Experience gathering VOC and writing customer requirements Multidisciplinary background preferred. Must have qPCR experience. NGS, CE, and sample extraction platform experience preferred. Protein detection experience (eg. ELISA) a plus. Preferred experience: Has statistical skills using current platforms eg. JMP, R Experience in working with regulated (GMP) customers Knowledge, Non-technical skills, Abilities Demonstrated experience in driving for continuous improvement of processes Willingness to be flexible and adaptable in a complex, matrixed environment Able to adapt quickly to changing needs caused by time, budget, or business constraints Comfortable working in a fast paced environment Strong communication and presentation skills are essential Self-motivated, independent, organized, and a proactive driving force of execution Demonstrates passion for problem solving and outside-the-box thinking Willingness to take on new challenges Must be highly collaborative; Have the ability to work within a diverse team and contribute to a supportive, transparent, positive work environment both within the team and in the greater community Demonstrated experience communicating and coordinating work across functions, cultures, and time zones Our global team of more than 75,000 colleagues delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services and Patheon. For more information, please visit www.thermofisher.com. Today report job"
Senior Research Scientist - Microspectroscopistnew;Data scientist;USA;West Lafayette, IN;Albany Molecular Research;;;"SENIOR RESEARCH SCIENTIST-MICROSPECTROSCOPIST in West Lafayette, Indiana  AMRI provides global contract research and manufacturing services to the pharmaceutical and biotechnology industries.  The Senior Research Scientist in Microspectroscopy is an integral part of the AMRI team, contributing to our success by being part of the most trusted provider of drug discovery, development and manufacturing services for pharmaceutical and biotech innovators. To accomplish this, we provide exceptional scientific expertise and maintain relationships with customers by providing service that goes above and beyond. Having the right people on our team is critical to this mission.  Join our talented workforce, where a commitment to excellence and a customer focused attitude is a priority. We pursue excellence because our work has the power to improve patients’ lives with the pharmaceuticals we develop and manufacture.  We are currently recruiting for a highly motivated Senior Research Scientist in our microscopy group at our West Lafayette, Indiana facility who can oversee the microscopy group that primarily supports solid state analysis of drugs, drug products, drug delivery devices, and wide variety of other materials. The incumbent will lead a diverse team of microscopists and will efficiently manage scientific efforts and resources to ensure the attainment of objectives in a timely manner. The Senior Research Scientist must effectively communicate with the site personnel and customers with the highest professional standards.  In this role, you will:  Develop and utilize characterization techniques to support drug substance and drug product development. Provide expertise and timely support for microscopy/microspectroscopy techniques, which will include but is not limited to SEM, EDS, infrared microspectroscopy, Raman microscopy, and micro-XRF. Mentor, train, and supervise junior members of the group. Independently perform hands-on experimental work utilizing the above instruments Comply with all cGMP and safety requirements, laboratory SOPs, and company policies and procedures. Provide project oversight, client interactions, and expert scientific consulting Develop and write analytical methods and operating procedures according to specific sample or testing requirements. Maintain microscopy instrumentation/equipment per written GMP procedures to ensure optimal operations and quality data generation. Technically interact with in-house scientific experts and internal/external clients as appropriate. Prepare well-written scientific reports, proposals, and internal documents. Demonstrate flexibility in organizing work and priorities for delivering on client timelines. Possess excellent decision making skills to identify and solve work-related issues.  Qualifications  Qualifications and background to be successful in this role:  Required  Doctorate or Master’s degree in Analytical Chemistry, Chemistry, or related science field with relevant laboratory experience Minimum of 5-10 years of related laboratory work experience in a pharmaceutical environment; or an equivalent combination of training and experience Expertise in microspectroscopy, microscopy (light, hot-stage, or SEM/EDS) Critical thinking and problem solving abilities Experience with current analytical techniques, design and troubleshooting of experiments, and interpretation of data Excellent communication skills are required, as is a high level of independence and the ability to handle multiple projects Ability to lead, and develop a group of scientists  Preferred  Familiarity with: cGMP pharmaceutical laboratory hands on experience. Various analytical instrumentation, especially those used in a solid state chemistry laboratory such as XRPD, TG, DSC, FT-IR, Raman, KF, and DVS.  All interested applicants must apply online. AMRI is an Equal Opportunity Employer, we value diversity and inclusiveness. Minorities/females/veterans/individuals with disabilities/sexual orientation/gender identity are encouraged to apply. . Today report job"
