Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Ingénieur systèmes Linux;Python;France;Lyon 2e (69);PayXpert;Temps plein, CDI;40 000 € - 55 000 € par an;Ingénieur systèmes Linux PayXpert - Lyon 2e (69) Télétravail provisoire (COVID-19) A répondu à 51 %-74 % des candidatures des 30 derniers jours, généralement en 4 jours. Postuler Lyon 2e (69) Temps plein, CDI 40 000 € - 55 000 € par an PayXpert, a fast growing payment service provider that provides payment solutions to business of all sizes through its multichannel transaction platform, is looking for a Senior Linux Administrator to join our team in Lyon, FRANCE. You’ll be involved in improving our Backoffice, Payment gateway and Internal tools. PayXpert is looking for full-time Linux System Engineer for its Infrastructure & Operations team. Duties and Responsibilities: You will be involved with day-to-day maintenance of the system in production, pre-production, and our internal tools in an open-source environment. Monitor and improve the procedures and policies in place in society, in the context of PCI-DSS environment. Carry out the PCI-DSS audit each year, in partnership with our auditor. Contribute to the implementation of new tools, and evolution of our infrastructures. Carry out a technological watch, particularly on data security topics and infrastructure. Be able to document in detail all your interventions in English. The position can be based in Barcelona, Taipei or Lyon, with occasional trips to one of our offices. In addition to evolving in an environment, you will have the opportunity to enrich your technical skills with experienced people from all over the world. Because of its international dimension, the official language in society is English. If the written communications take place mainly in this language, informal communications may also be in French or Spanish, depending on your abilities. Required profile: BA/BS in Information Technology, Computer Science, or equivalent work experience, you justify a solid experience in the Linux ecosystem and open-source, including at least 3 years in Debian GNU / Linux environment. You master the following technologies: The Debian GNU / Linux system and the usual tools (VI, Sed, Cron, Packaging, LVM, RAID, ...) Virtualization technologies (Xen, KVM, ...) Tools related to security and data availability (SSH, SSL, GnuPG, IPsec, OpenVPN, IPTables, Firewalls, Fortigate, Heartbeat, iSCSI, ...) One or more system programming languages (sh / bash, perl, python, ruby, ...) One of several web and mail oriented technologies (Apache, Nginx, PHP, Java, ActiveMQ, Postfix, Dovecot, Sieve, LDAP, OpenDKIM, ...) One or more databases (MySQL, PostgreSQL, Redis, memcached, ...) Project management tools (Git, Redmine, time management, ...) A good knowledge of these technologies will be an asset for your application: Puppet, Ganeti, Pacemaker, Seafile, Jenkins, PfSense, OVH. You have a real ability to work in a team with an international dimension. Your qualities relationships and your ability to communicate both orally and in writing will be the keys to your success for this post. A certification in English language will be a plus (TOEIC, TOEFL, ...). You are passionate about technological innovation and are strong proposal, you feel able to to promote the technical evolution of the environment in which you work. Knowledge of PCI-DSS certified environments or the payment environment is not required but will be required a major asset to your application. Why joining PayXpert ? Nice premises in the heart of Lyon Internal training on new technologies Events to headquarters in Barcelona Evolving into a container infrastructure (Docker / Kubernetes) We don't work with recruiters or companies specialized in personnel selection. Please refrain from contacting. Avantages : Participation au transport Job Types: Full-time, Permanent Salary: 40,000.00€ to 55,000.00€ /year Experience: ingénieur systèmes linux ou similaire: 3 years (Required) Language: Anglais (Required) Work Remotely: Temporarily due to COVID-19 il y a 21 jours Signaler un abus
Apprenti-e Ingénierie en Machine Learning / IA d'exploitatio...;Python;France;Toulouse (31);CNES - Centre National d'Etudes Spatiales;Temps plein, Apprentissage, Contrat pro;;"Apprenti-e Ingénierie en Machine Learning / IA d'exploitation du SI CNES - Centre National d'Etudes Spatiales - Toulouse (31) Continuer pour postuler Toulouse (31) Temps plein, Apprentissage, Contrat pro Contrat :Contrat d'alternance (pro, apprentissage) Durée :36 mois Temps de travail :Temps plein Expérience :Moins de 2 ans Niveau d’études :DUT, BTS, Bac + 2 Intelligence Artficielle Système Information Apprentissage Informatique Ingénierie Vous êtes accueilli(e) au sein du service « Configuration et Performances », rattaché(e) à la sous-direction « Infrastructures numériques, Systèmes d’Information (SI) scientifique et Applicatif », qui a en charge, parmi ses différents objectifs, le pilotage de l’industrialisation de l’exploitation du Système d’Information. La Sous-Direction ""Infrastructures numériques, Systèmes d’Information scientifique et Applicatif assure les études, le développement et l’exploitation des moyens d’infrastructure du SI scientifique et applicatif au bénéfice de tout le CNES, des segments sols spatiaux et des applications. Le Vous serez en interface avec les membres de la cellule Intelligence Artificielle (IA) du CNES et du service en charge de l’exploitation du Système d’Information du CNES. Dans le cadre de cet apprentissage, vous contribuez aux activités relatives à l’utilisation des méthodes « machine learning/IA » pour l’optimisation de l’exploitation du système d’information du CNES. A ce titre, : Vous acquérez les fondamentaux de l’exploitation des infrastructures informatiques (concepts de bases des infrastructures datacenter, serveurs, réseaux, stockage, clients, architecture tiers). Vous étudiez les outils d’exploitation du SI déployés et les différentes sources de données associées. Vous analysez les problématiques de l’exploitation du système d’information pour lesquelles une solution de type Machine Learning/IA apporterait des gains significatifs, et vous identifiez toutes les sources de données pertinentes à cette approche. Vous étudiez les différentes solutions de Machine Learning/IA compatibles avec le besoin d’exploitation du SI (ex : Elastic, SignifAI…). Vous réalisez des Proof Of Concepts pour consolider votre étude afin de préconiser une solution technique et d’élaborer un cahier des charges pour son installation/déploiement. Vous identifiez l’impact de la mise en œuvre de cette solution sur les processus d’exploitation en vigueur et proposez les évolutions associées. Vous contribuez à sa mise en œuvre de cette solution pour l’exploitation du SI du CNES. Profil de candidat recherché : Vous êtes issu(e) d’une école d’ingénieur en informatique ENSEEIHT, ENSEIRB, ENSIMAG ou équivalent. Capacité d'analyse et de synthèse, rigueur, créativité, autonomie, capacité d’écoute et de dialogue, goût du travail en équipe, curiosité sont des atouts essentiels dans vos activités. Connaissances souhaitées : Intelligence Artificielle / Machine Learning, Frameworks et algorithmes de Machine Learning/Deep Learning, Exploitation serveurs Linux et Windows, Programmation et langages de scripts (Python, R, etc.), Traitement de bases de données SQL, Anglais Compétences : INTELLIGENCE ARTIFICIELLE MACHINE LEARNING Deep Learning Linux WINDOWS Python Scripting SQL Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Ingénieur système Linux Embarqué (Kernel);Python;France;Merville (59);Navocap;;;"Ingénieur système Linux Embarqué (Kernel) Navocap - Merville (59) Continuer pour postuler Merville (59) Afin de compléter nos équipes de développement, nous recherchons un ingénieur système Linux embarqué.   Nous concevons des cartes électroniques pour le milieu du transport, elles sont basées sur les composants IMX 27 et IMX 6 et intègrent un noyau Linux embarqué.  Ce dernier est basé sur une distribution personnalisée de YOCTO.   De formation Ingénieur ou Master II dans le domaine du système embarqué, vous serez amenés à : Participer à la conception et à l'architecture de nouvelles cartes électroniques ;  Développer et maintenir la partie très bas niveau (BAREBOX) ;  Développer et maintenir la partie BSP du « YOCTO project » et intégrer les « packages » nécessaires ;  Développer et maintenir les différents drivers nécessaires ;  Participer au « system debug » des différents produits ;  Participer à l'intégration des applications logicielles internes ;  Définir les processus de test et de mise en production des cartes électroniques (script Python) ;  Documenter l'ensemble des travaux réalisés.   Ce poste nécessite une grande autonomie, une grande curiosité et une capacité à s’auto-former importante.   Connaissances requises : Linux  Langages C, C ++ et script (Bash, Python, ...)  Expérience sur les développements de drivers Linux  Connaissances électroniques   Connaissances appréciées : QT  YOCTO  Architecture ARM IMX il y a 19 jours Signaler un abus"
DÉVELOPPEUR Python;Python;France;Paris (75);AUBAY;;;DÉVELOPPEUR Python AUBAY66 avis - Paris (75) Continuer pour postuler Paris (75) DÉVELOPPEUR Python Aubay cherche son prochain talent pour rejoindre les équipes de son marché SITE (Services Publics, Industrie, Télécom, Energie) : Un LEAD TECH PythonIntégré chez l’un de nos clients, vos missions si vous les acceptez seront variées : Préconiser des solutions techniques Participer aux phases de spécifications techniques Développer et/ou faire évoluer des fonctionnalités dans un contexte orienté Web Valider avec son équipe les fonctionnalités développées Respecter et faire respecter les bonnes pratiques de codeL’expérience AUBAY Une communauté d’experts (Innovation, digital, Agile, Big Data, Cloud, Devops, ...) Des rencontres régulières pour échanger sur des retours d’expérience dans la bonne humeur (meet up, Workshop, afterwork, …) Un process de recrutement court Un accompagnement personnalisé pour une montée en compétence technique et fonctionnelle (formations internes, certifications ...) Un Lab’ Innovation en pleine ébullition pour faire émerger les sujets novateurs de demain Le tout dans un cadre fun et convivial (rooftop et garden, babyfoot, jeux d’arcades, molkky ...) avec de nombreuses occasions de partager des moments festifs entre collègues !Si vous vous reconnaissez dans cette description et vous sentez proche de nos valeurs, n’hésitez pas à nous rejoindre rapidement en transmettant votre CV à nbouazza@aubay.com  Les compétences dont vous pouvez vous vanter Grand passionné de « Dev », vous vous tenez informé des bonnes pratiques Vous êtes doté d’une bonne connaissance des méthodes de développement Vous connaissez bien le langage Python et les outils associés (ZOPE, Pyramid/PyAMS, ZTFY, …) Vous aimez partager votre expertise avec vos coéquipiersVotre personnalité sera un atout si vous êtes : #Curieux #Passionné #Rigoureux #Créatif #Autonome LesJeudis.com - il y a 21 jours - Continuer pour postuler Signaler un abus
Ingénieur Validation Logiciel C++ VoIP;Python;France;Vélizy-Villacoublay (78);RETHIC;;45 000 € - 50 000 € par an;"Ingénieur Validation Logiciel C++ VoIP RETHIC - Vélizy-Villacoublay (78) Continuer pour postuler Vélizy-Villacoublay (78) 45 000 € - 50 000 € par an ENVIRONNEMENT : Groupe Français présent à l’international concepteur, intégrateur et opérateur de systèmes critiques de tout premier plan dans les secteurs de la Défense, de l’aéronautique et du spatial, publics et privés. LE POSTE : Dans le cadre de l’activité ATM (Air Traffic Management), au sein de l’équipe validation et intégration logicielle, vous assurez les activités de validation de la nouvelle génération de composants logiciels des systèmes de communications modulaires et sécurisés : - Rédiger les cas et procédures de test - Rédiger les tests automatiques - Réaliser le passage des procédures de test et analyse des résultats - Analyser et formaliser les problèmes identifiés pendant les campagnes de test - Vérifier les anomalies et corrections Au sein d’une équipe proactive et dynamique, vous intervenez sur des projets innovants liés aux nouvelles technologies et participez activement aux phases de validation logicielle des systèmes de communications du groupe à destination des contrôleurs aériens sur des projets civils et/ou militaires.  VOTRE PROFILDe formation supérieure BAC+5 diplôme d’ingénieur ou équivalent à dominante intégration et validation de logiciels industriels et/ou systèmes de communications, vous disposez d’une première expérience significative en informatique industrielle.Compétences techniques : - Validation logicielle et automatisation tests - Intégration continue : Jenkins- Maitrise de Os Linux, Shell, Scripting Bash- Rédaction documentation validation (cas de test, procédures de test)- Connaissances en réseaux IP, VoIP, RTP, Python, Perl- La connaissance du trafic aérienQualités requises : - Travail en équipe, capacité d’écoute et de communication ;- Autonomie, rigoureuse et organisée ;- Capacité d’adaptation, d’analyse et de synthèse.CONDITIONSPoste en CDI à pourvoir dès que possibleLieu : Basé IDF Sud-OuestRémunération : Salaire fixe entre 45/50k€ voir plus à négocier selon profil et expérience LesJeudis.com - il y a 15 jours - Continuer pour postuler Signaler un abus"
Technicien informatique F/H;Python;France;Labège (31);Synergie;;;Technicien informatique F/H Synergie494 avis - Labège (31) Continuer pour postuler Labège (31) Synergie.aero, spécialiste de l'emploi dans l’aéronautique vous accompagne dans l’évolution de votre carrière professionnelle : recrutement CDD-CDI, intérim, formation et conseil dans les métiers du secteur aéronautique. Synergie.aero est une filiale du Groupe Synergie, 1er groupe français en gestion des Ressources Humaines. Des milliers d'offres d'emploi, 17 pays, 750 agences, plus de 4100 collaborateurs. Notre métier, c'est l'emploi.  Notre agence spécialisée INGENIERIE AERONAUTIQUE et SPATIALE à BALMA  recherche pour son client AIRBUS DEFENCE AND SPACE  Un(e) TECHNICIEN SYSTEME INFORMATIQUE F/H  pour une mission d'intérim de 6 mois renouvelables au siège à Labège (31)  Dans le cadre de l'arrivée de nouveaux matériels de production, il s'agit d'assurer la gestion et le portage de logiciels sur ces matériels. Tâches principales Examiner, diagnostiquer et résoudre des problèmes liés au système Installer et mettre à jour les logiciels Planifier le travail d'installation en collaboration avec toutes les personnes concernées pour s'assurer que les priorités d'installation sont respectées et que l'organisation soit la moins perturbée possible Diagnostiquer et résoudre des problèmes et des pannes survenus pendant l'exploitation de logiciels et l'utilisation de matériels Observer les procédures de l'organisation pour garantir l'intégrité du système Votre profil: Diplôme : Bac +2 minimum Expérience : de débutant à 5 ans d’expérience maximum  Compétences informatiques recherchées : Environnement Windows Logiciels et langages : Oracle, JAVA, CSharp, Eclipse, SQL, Python Talend et LabView seront un plus Anglais : intermédiaire  Points clés : Esprit d’équipe Proactivité Ouverture d’esprit il y a 22 jours - Continuer pour postuler Signaler un abus
Lead Back End Developer - Full Remote - H/F;Python;France;Nantes (44);Monali;CDI;48 000 € par an;Lead Back End Developer - Full Remote - H/F Monali - Nantes (44) Télétravail Continuer pour postuler Nantes (44) CDI 48 000 € par an Sql / Git / Python / Php / Veille stratégique / Innovation / Agile Full Stack Developer, Administrateur systèmes et réseaux, DevOps Developer, Lead Developer Backend, Backend Developer / CDI / Environ 48k€ / 3 - 6 ans / Nantes  Le poste Intégré à notre nouvelle équipe de dev, vous prenez le lead sur le back end et intervenez sur des produits innovants dans le secteur de la santé. Dans un environnement de travail dynamique et détendu, vous prenez vos responsabilités et choisissez les technos qui permettront à la startup de rester à la pointe. Une très grosse partie de refonte from scratch est à prévoir dès votre arrivée, le choix des technologies utilisées n'est pas encore fixé et sera décidé avec vous. Absolument tout est possible au niveau des technos choisies ! Notre équipe technique est basée 100% en remote. La seule condition est de travailler en Europe, principalement pour des raisons administratives. Les responsabilités Maintenez la startup à la pointe des technos Back End Participez aux décisions sur les technos de l'équipe Tech Assurez un rôle de conseil technique auprès du CTO et de nos clients Travaillez avec nos partenaires sur nos différents projets Montez votre équipe Back End Pourquoi venir chez nous? Dans un secteur où il reste énormément à faire, Monali s’investit pour proposer des solutions innovantes et ergonomiques pour changer la vie du personnel de soin intra et extra hospitalier. Nous vous invitons donc à nous rejoindre pour travailler dans un secteur qui compte vraiment et pour lequel vous serez fier d’oeuvrer. Que vous soyez jeune diplômé(e), développeur confirmé(e) ou bien autodidacte, l’important pour nous est de déceler votre envie de vous impliquer, mais aussi d’apprendre de nouvelles compétences et de partager votre expérience. Notre équipe technique est basée 100% en remote. La seule condition est de travailler en Europe, principalement pour des raisons administratives. ChooseYourBoss - il y a 11 jours - Continuer pour postuler Signaler un abus
Assistant Data Scientist H/F;Python;France;Saint-Quentin-en-Yvelines (78);CA CIB FRANCE;Apprentissage, Contrat pro;;Assistant Data Scientist H/F CA CIB FRANCE2,275 avis - Saint-Quentin-en-Yvelines (78) Continuer pour postuler Saint-Quentin-en-Yvelines (78) Apprentissage, Contrat pro Crédit Agricole CIB est la banque de financement de d'investissement du groupe Crédit Agricole, 12e groupe bancaire mondial par les fonds propres Tier1 (The Banker, juillet 2018). Près de 8300 collaborateurs répartis en Europe, Amériques, Asie-Pacifique, Moyen-Orient et Afrique du Nord, accompagnent les clients de la Banque dans la couverture de leurs besoins financiers à travers le monde. Crédit Agricole CIB propose à ses clients grandes entreprises et institutionnels une gamme de produits et services dans les métiers de la banque de marchés, de la banque d'investissement, des financements structurés, de la banque commerciale et du commerce international. Pionnier dans le domaine de la finance Climat, la Banque occupe aujourd'hui une position de leader sur ce segment avec une offre complète pour l'ensemble de ses clients. Pour plus d'information : www.ca-cib.fr Twitter: https://twitter.com/ca_cib LinkedIn: https://www.linkedin.com/company/credit-agricole-cib/  Global IT regroupe l’ensemble des départements IT en charge du développement et de l’exploitation du système d’information et des infrastructures technologiques de la Banque. La mission est située au sein de la direction IT de CACIB pour le Groupe CA, dans l'entité GRP en charge des projets Risques.  Vos missions seront les suivantes : Participation à la refonte du système d'information Risques du Groupe CA basé sur une architecture datacentric orientée services. Contribution à la mise en oeuvre des nouveaux usages risques, notamment en matière d'analyse des données, exploratoire, anticipative, et prédictive.  Vous effectuerez votre alternance sur le campus de Saint-Quentin-en-Yvelines, activement ouvert sur la ville et intégré dans un écosystème et une vie locale dynamique. Vous y découvrirez un environnement de travail moderne et agréable dans des bâtiments aux dernières normes HQE environnementales, de nombreux services (salle de sports, boulangerie, conciergerie, vélos électriques, take-away, etc.). Intégrer CACIB, c'est aussi rejoindre une banque internationale qui s'engage depuis plusieurs années en faveur de l'insertion des jeunes, en proposant un accueil et un accompagnement de qualité pour chacun de ses alternants avec : un tuteur formé et volontaire, une équipe dédiée à l'alternance qui organise un suivi des étudiants : journée d'accueil, accompagnement et suivi, etc. des opportunités post alternance en VIE, CDD et CDI Conformément à la politique de CACIB en faveur de l’insertion de personnes en situation de handicap, ce poste est ouvert à toutes et à tous. Si cette annonce vous correspond, postulez pour rejoindre notre communauté d’alternants en 2020, vous devez probablement être notre prochain talent !  Merci d’indiquer en titre de votre CV votre rythme d’alternance.  Soft Skills : curiosité intellectuelle sens de la communication  Utilisation des outils analytiques SAS, Python, R Gestion de données non structurées Big data  Formation : Université, Ecole de commerce ou ingénieur/informatique. Spécialisation : Mathématiques/ statistiques /Big data / fouille de données. Credit Agricole - il y a 26 jours - Continuer pour postuler Signaler un abus
Ingénieur test système;Python;France;Grenoble (38);IT link;CDI;;"Ingénieur test système IT link19 avis - Grenoble (38) Continuer pour postuler Grenoble (38) CDI Le poste  Nous cherchons un Ingénieur test système pour intervenir sur un projet dans le domaine de l’énergie. Dans le cadre de l’évolution et de l’enrichissement des systèmes concernés, vous serez amené à réaliser des activités d’intégration et vérification système, à partir des spécifications boîte noire et boîte grise.  A ce titre, vous serez en charge de : – Contribuer à la définition de la stratégie de l’intégration système permettant de garantir les objectifs de délais et surtout de qualité / robustesse.  – Spécifier les moyens de test utilisés (ex : banc test automatique / intégration continue…)  – Réaliser les essais d’intégration système et de robustesse / performance  Revue des spécifications fonctionnelles et d’architecture du système Définition des plans de tests.  Spécification des tests à automatiser, Architecture et développement des scripts associés.  Exécution des essais (manuels / automatiques).  Rédaction des rapports de test.  Enregistrement des défauts trouvés et participation aux essais d’investigation.  Coordination avec les équipes de design et les équipes de Validation.  Profil recherché : De formation BAC +5, vous possédez une première expérience en ingénierie système. Vous maitrisé les logiciels pour tests automatisés ; Teststand et Python.  A compétences égales, le poste est ouvert aux personnes en situation de handicap. À propos  IT Link, première Entreprise de Services du Numérique spécialiste des systèmes connectés. Depuis plus de 30 ans, IT Link innove aux côtés des acteurs majeurs de l’industrie et des services. Notre mission : faire évoluer les systèmes connectés pour optimiser et créer les produits et services d’aujourd’hui et de demain. Notre savoir-faire repose sur 8 pôles d’expertise au cœur des systèmes connectés.  Capteurs et intelligence embarquée  Télécoms et IoT  Valorisation de la donnée  Applications mobiles  Sûreté de fonctionnement et cybersécurité  Systèmes d’information Business et Web  Ingénierie systèmes  Management de la transformation et nouvelles expériences utilisateurs  IT Link c’est plus de 650 collaborateurs sur 12 zones de présence en Europe et au Canada, une direction technique de pointe, 3 centres de R&D et une présence boursière sur le marché Euronext. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Architecte Cloud H/F- Paris- Cdi;Python;France;Paris (75);Robert Half France;CDI;;Architecte Cloud H/F- Paris- Cdi Robert Half France12,148 avis - Paris (75) Continuer pour postuler Paris (75) CDI A propos de notre client Notre client est un groupe de média majeur tourné vers l'économie et la finance, les arts et la culture et l'information générale. Le groupe est également actif dans le secteur du service aux entreprises et au public. Missions Sous l'égide du responsable du Pôle Business Application, l'architecte cloud aura notamment pour mission de : Définir et faire évoluer l'architecture technique des data Lake : Data Lake Clients (le principal, déjà actif) et d'autres data Lake en construction (Logistique, BI…) et des Datawarehouse plus classiques, Préparer les entrepôts de données nécessaires à la réalisation de modèles de data science, Elaborer les entrepôts de données nécessaires aux reporting opérationnels et stratégiques, Optimiser l'architecture du data Lake pour des traitements efficaces. Définir et mettre en œuvre les systèmes de flux de données sur : Les architectures web (architectures web/cloud, pipelines, API) Les applications « on premise » (EAI/ETL) En garantissant dans tous les cas la sécurité et la maintenabilité. Les environnements techniques : GCP, Bigquery / Python / SQL / NoSQL, Talend / Qlicksense, Profil du candidat Formation et compétences Diplômé(e) de formation supérieure (école d'ingénieur/universitaire), vous justifiez d'une expérience de 3 ans minimum sur une activité d'architecte Cloud, Data. Vous êtes de nature curieux, ouvert d'esprit, votre aisance relationnelle et votre diplomatie sont reconnues, vous pensez collectif et vous êtes force de proposition dans des situations imprévue. Vous bénéficiez d'une grande rigueur dans l'élaboration et le respect des spécifications, procédures, normes et méthodes. Une bonne expression orale et très bonne capacité à rédiger des documents afin de partager efficacement l'information pour des interlocuteurs techniques et non-techniques. Vous avez la capacité à piloter des projets avec des intervenants multiples et en mode Agile…autant d'atouts qui vous permettront une pleine réussite dans vos fonctions. Vous bénéficiez d'une très bonne connaissance de l'environnement GCP (architecture et outils applicatifs) et maîtrisez parfaitement bien Python. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur C++ - H/F;Python;France;Paris (75);KONEKT;CDI;60 000 € par an;"Développeur C++ - H/F KONEKT - Paris (75) Continuer pour postuler Paris (75) CDI 60 000 € par an Opencl / Tensorflow / Pytorch / Python / Cplusplus / Agile Lead Developer, Lead Developer Backend, Backend Developer / CDI / Environ 60k€ / 3 - 6 ans / Paris  Le poste Notre client stimule le calcul d'apprentissage profond d'une manière unique, non concurrentielle et compatible avec toute autre approche d'optimisation. Leurs réseaux neuronaux apprennent plus efficacement à partir des données, ce qui permet à nos clients de faire plus avec des ensembles de données petits ou incomplets, d'entraîner les modèles plus rapidement, d'augmenter la précision et de déployer des modèles plus légers. Leur technologie exclusive repose sur l'utilisation de ""Hycor"", un nouveau type de données adapté à l'apprentissage approfondi. L'optimisation basée sur le type de données peut être intégrée de manière transparente aux systèmes existants. Les responsabilités Maintenir à jour la version du moteur Optimisation du moteur vis-à-vis des CPUs et GPUs Optimisation du moteur pour les processeurs ARM Réécriture du moteur pour optimiser le traitement parallèle Rendre leur solution compatible avec les TPU Google Pourquoi venir chez nous? Notre client est une jeune structure créée il y a 2 ans maintenant et suite à une levée de fond recherche à se développer. C'est une entreprise où l'esprit d'équipe et l'expertise sont les axes principaux qui définissent leurs collaborateurs. Envie d'en savoir plus ? Montrez nous votre intérêt ! ChooseYourBoss - il y a 21 jours - Continuer pour postuler Signaler un abus"
Ingénieur en validation (H/F);Python;France;Rennes (35);IT link;CDI;;Ingénieur en validation (H/F) IT link19 avis - Rennes (35) Continuer pour postuler Rennes (35) CDI Le poste  Dans le cadre de notre développement et du renforcement des équipes d’un de nos clients, nous recherchons un Ingénieur en validation (H/F).  Quelles sont vos tâches ?  La définition de la stratégie de test , et la consolidation du plan de test global en conjonction avec les partenaires des différents Scrums fournisseurs des briques du système, et sous le contrôle du ScrumMaster/ Chef de Projet  La rédaction ou l’adaptation de scripts basés sur les technologies Python et RobotFramework  La rédaction ou l’adaptation de scripts basés sur les technologies comme Puppet, Chef, OpenStack API Amazon API , Docker pour le déploiement dans le Cloud des solutions applicatives de déploiement, et des environnements de tests associés  La rédaction et le déroulement du plan de test du produit et système dans la continuité du plan d’intégration continue  L’automatisation de séquences de tests de non régression (robotframework), et la consolidation intra-équipe des résultats pour qualifier le produit/système  L’investigation de bugs  Le reporting de l’activité dans l’organisation matricielle  Profil recherché : Expérience en scripting déploiement d’environnement virtualisé API Openstack/Puppet/Chef/ VMWare/VirtualBox/ Docker  Expérience d’au moins 2 ans sur un poste similaire  À propos  Depuis plus de trois décennies, IT Link innove aux côtés des acteurs majeurs de l’industrie et des services. Notre mission : faire évoluer les systèmes connectés pour optimiser et créer les produits et services d’aujourd’hui et de demain. Notre savoir-faire repose sur 8 pôles d’expertise au cœur des systèmes connectés. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Alternant(e) - Ingénieur d’étude d’architecture réseau trans...;Python;France;Paris (75);SFR;Apprentissage, Contrat pro;;Alternant(e) - Ingénieur d’étude d’architecture réseau transmission mobile 4G/5G SFR689 avis - Paris (75) Continuer pour postuler Paris (75) Apprentissage, Contrat pro Au sein de la Direction de l’Ingénierie Réseaux et OSS, vous rejoignez la dynamique équipe Design Capillaire Nord dont les missions sont : Définir l’architecture du réseau mobile 4G/5G Dimensionnement du réseau de transmission accès mobile FH et fibre Suivi de la charge FH/fibre Identifier et lancer les évolutions réseau de transmission accès mobile  Vous serez en charge en tant qu'alternant(e) des missions suivantes qui vont se dérouler en 2 étapes : 1) Maitrise des études d’architecture transmission : Réaliser des études de conception transmission unitaires et massives sous l’outil cartographique Arcgis pour raccorder les sites radio 4G/5G au cœur de réseau. Tenir compte de l’évolution des technologies de transmission et de l’explosion des besoins capacitaire Etre garant(e) de la qualité des référentiels d’étude sur votre périmètre 2) Prise de recul et capitalisation : Proposer des évolutions des process et méthodes Lancement de l’industrialisation des études transmission avec les équipes du SI  Profil D'école d'ingénieur ou équivalent avec une spécialisation télécom, vous êtes autonome, organisé, curieux et force de propositions. Vous êtes reconnu pour votre capacité à réaliser des études, à les mettre en forme, à les analyser et à communiquer les résultats. Vous avez des connaissances en architecture des réseaux mobiles 3G/4G/5G et des réseaux de transmission faisceaux hertziennes (FH) et fibre. Vous connaisez l'outil cartographique ARCGIS/Google Earth et maitrisez les outils bureautiques de traitement/base de données (Excel, Access, SQL). Vous connaissez des outils de développement informatique tel que Java ou Python. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Python Backend / Automation Engineer;Python;France;Paris (75);Data Theorem;;;Python Backend / Automation Engineer Data Theorem - Paris (75) Continuer pour postuler Paris (75) Job Description The position is based in Paris, France where you will be joining Data Theorem’s Paris engineering office. The work atmosphere will be very relaxed, but your work and contributions will have a tremendous *and* direct impact on the company. The main responsibility for this position is to implement web services and tools in Python in order to improve and extend our technology for scanning mobile Apps and domains for security/privacy issues. We want to make each step faster, better and more scalable, so we can help developers quickly detect, understand and fix security issues affecting their mobile Apps. Our tools and web services are written in Python, and most of them are running on Google Cloud (mainly App Engine). Everyday Work We have a diverse range of very interesting projects, which will require the right engineer for this role to have an interest in both computer security, and the mobile ecosystems. Examples of projects include: Building a new REST Web service from scratch and deploying it to Google Cloud. Building a Python client to connect to a Web API that is private/undocumented (ie. requiring first to be reverse-engineered). Extending our mobile application scanners to add new security checks and features. Analyzing the memory usage of a Python library we developed, to figure out why it is using too much memory and perhaps find memory leaks. Skills & Requirements Significant experience implementing web services and APIs in Python. Experience with both Python 2 and 3, and good understanding of the differences. Experience with test-driven development and frameworks/technologies to test Python applications or web services. Bonus points: experience writing code for one mobile platform (iOS, Android). No computer/information security experience required - we are more interested in software engineering backgrounds. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
