Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Senior JavaScript Software Engineer (Remote);Javascript;USA;Remote;Jack Henry and Associates, Inc.;;;The Opportunity The Company, headquartered in North Carolina, operates in the public safety Emergency 9-1-1 telecommunications market, which represents one of the largest, most dynamic markets in transition in the world. This is an opportunity for you to join a growing organization and contribute to the Company’s success as we execute our corporate strategies. We are seeking Software Developers to enhance and extend our existing SynergemNet™ product solutions, as well as to develop new and compelling product offerings that will significantly enhance our presence in both the carrier and public safety space in the United States. Synergem’s solutions are at the forefront of the transition to the Next Generation 9-1-1 standards which will be implemented by public safety institutions across the country.  Job purpose The Software Developer (Javascript/Cloud) will be part of the team that produces the core products for Synergem. These include the “Functional Elements” of the NG9-1-1 architecture that route emergency calls through this new network architecture, as well as the call-taking applications that are used in the emergency call centers. The team uses the Agile development process for producing the core products for Synergem. As part of the team, the full stack software developer will be responsible to work on various tasks ranging from fixing a defect, implementing portion(s) of a new feature or implementing an entire new feature. Core Requirements Angular 7 Bootstrap 4 NGINX Python 3.6 Flask RESTful OpenAPI 3.0 JSON / XML Docker / Kubernetes Postgres SQL / PostGIS SPA, OO fundamentals and web service expertise (3-5 years) Familiarity with Unit and Integration testing practices  Highly Desirable Familiarity with Continuous Integration/Continuous Delivery (CI/DI) development model Familiarity with DevOps practices Cloud service technologies such as Azure and AWS SIP Telephony Experience (Oracle OCCAS, Avaya Aura DMCC, eZuce) Session Initiation Protocol (SIP) IETF-RFC 3261 – defined signaling protocol Source Code Control (TFS, GIT, etc.) Package management (NuGet, Maven, etc.) IDE experience (Visual Studio, Eclipse, etc.) Regression testing / use case or story board development / Quality Assurance Software defect identification, resolution and reporting Working Conditions Location is flexible, either from home or a satellite office. In either case, the person will work remotely in a collaborative environment utilizing telephone, teleconferencing, email and text, and incorporating the use of various technology tools to facilitate teamwork in a distributed work environment. Physical Requirements Normal office conditions in a remote office location apply, with occasional travel to our lab in Denver, NC, customer and vendor locations and to periodic company meetings. The employee is expected to maintain a safe working environment. Direct reports There are currently no employees reporting directly to the Software Developer. 5 days ago report job
Full Stack Web Engineer;Javascript;USA;Seattle, WA;Apple;;;Summary Posted: May 13, 2020 Weekly Hours: 40 Role Number:200170292 Join us on the journey towards building the data science platform for Apple. Working alongside with some of the best data scientists and engineers in the industry, we are developing processes, infrastructure and software to simplify and optimize their workflow. If you are thrilled by challenges, here is your opportunity to seek a few at Apple scale. It is fun when petabyte is 'small data' and when every small task you accomplish can improve the experience for millions of customers. Key Qualifications Experience developing, testing and maintaining rich web experiences with UIs that address deep domains with high volumes of data. Experience bringing an impactful feature or experience to fruition by collaborating with diverse teams. Experience maintaining a living and complex codebase with a modern stack. Strong knowledge of Javascript, HTML and CSS and at least one UI library/framework (e.g. React, Vue, Angular). Avid learner who follows or participates in dev community events and content. Possesses excellent synthesis and communication skills. Expertise with cloud services, such as AWS. Expertise in building highly available production services, including deployment automation, infrastructure-as-code, monitoring, and scaling. Good understanding of containers, build systems, and infrastructure automation. Experience designing, building, and maintaining RESTful APIs. Description In this role you will be working on one or more web applications that enable other teams within Apple to make use of their data. You will be exposed to a large domain where you will be taking part in synthesizing complex workflows to produce experiences that help users visualize, understand and manage various aspects of their datasets. To accomplish this, you will be expected to efficiently collaborate and communicate with large and diverse teams and take part in the ownership of the user experience design, implementation and maintenance. This will involve producing and challenging wireframes and user-flows, implementing them with test-covered code, and slowly evolving codebases alongside community advancements. The position is full-time and onsite in either San Francisco or Santa Clara Valley. Education & Experience BA / BS in Computer Science or a related technical field or equivalent practical experience. 20 days ago report job
Web Client Engineer - Web GL JavaScript;Javascript;USA;Redwood City, CA 94065 (Dolphin area);Authentic8;;;We are a fast-growing cyber security company with multiple offices (San Francisco CA, Redwood City CA, Washington DC). We secure the most attacked surface areas and most at-risk users on the planet. Our customers across the Federal Government and Enterprise segments are marquee names. The demand for our flagship product (Silo) is driving aggressive growth and hiring! Founded in 2010 by principals from Postini, Authentic8 is redefining how organizations secure their data and their environments. Silo is a patented cloud based web isolation and control platform that allows organizations to place a zero-trust boundary between sensitive assets and untrusted environments wherever that exists.  We have an immediate opening for a Web Client Engineer, ideally to be located in our Redwood City, CA or San Francisco, CA office, ideally a JavaScript expert to work on Authentic8’s Web Client. We are pushing the envelope of what's possible in remote desktop delivery inside a web page.  The Authentic8 solution has a diverse technology architecture which is delivered to users on all major platforms. The successful candidate will be skilled in WebGL, streaming technologies and JavaScript. Key areas of responsibility: Enhance feature set of Authentic8's Web Client Invent solutions to bridge the gap between remotely delivered and native web content Re-write c/c++ code to JavaScript and rendering in WebGL Work closely with the UX and design team to create, maintain and evolve an original design system  Skills: Experienced with and comfortable coding in JavaScript. Experience working with one or more of the following languages and runtimes: WASM, Node.js, CSS, HTML, Python. Experience building with WebAssembly and Emscripten tool-chains. Proficiency with development tools such as jira, git, bash, etc. Willingness to independently research and learn new technologies as needed. Proficient knowledge of cross-browser and cross-platform web development Experience with: nginx, pagespeed, WebSockets,RDP/freeRDP,codecs h265 or vp9 Experience with Mobile/Android web interactions Qualifications: BS in Software Engineering (or equivalent) 4-5 years of related professional experience in software development Authentic8 offers competitive benefits, including medical, dental and vision, flexible PTO, a 401k program and stock options.  It is the policy of Authentic8 to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. 30+ days ago report job
Software Engineer;Javascript;USA;Itasca, IL 60143;Vorne Industries;;;Summary Are you creative? Really smart? Love to learn? Passionate about delivering? We are transforming the world of manufacturing. And we want your help! You will create products that enable companies to achieve amazing improvements in manufacturing productivity. Products that are used across the globe (45 countries) by all sorts of companies: 3M, Amazon, Boeing, Bose, Coca-Cola, Jaguar, L'Oreal, Mattel, Nestle Purina, Rolls-Royce, Sony, and Starbucks to name a few. We have a pipeline of fantastic ideas, we are growing, and we are highly profitable. Our developers are bright, motivated people who work together to get things done. We are highly agile (Scrumban), intellectually curious, and passionate about what we do. You will work on our flagship product and have a direct and positive impact to our bottom line. We write object-oriented C++ for our products and large-scale JavaScript and CSS for browser-based applications. When the need arises, we fill in gaps with other technologies (e.g. SQLite, jQuery, REST, Node.js, etc.). Here's the essence – you must truly enjoy creating exceptional software and you must be passionate about excellence. We thrive on simplicity, agility, and getting things done. Our position will challenge you, build skills, and add value to your career. You will work with a broad range of technologies and contribute to all aspects of development (architecture, design, coding, test, and UI). Requirements Significant expertise in C++ or JavaScript – and a desire to learn the other. A thorough grasp and intuitive understanding of object-oriented programming and design. An outstanding aptitude for algorithms, architecture, and writing clean, efficient code. An intense drive to continually learn and relentlessly improve. A proclivity and talent for bringing order (a coherent and well-architected design) from chaos (product feature ideas and requests). An eye for clean design and a desire to create a great user experience. Enthusiasm! Enthusiasm!! Enthusiasm!!! We thrive on a positive, success-oriented culture. A strong focus on teamwork and communication, with an eye to always letting the best idea win. Exceptional attention to detail. Thoroughness and accuracy are necessary in every facet of this job. Bachelor's degree or better in Computer Science or Computer Engineering. Bonus Points Strong skills in embedded systems (reentrancy, determinism, preemptive multitasking, etc.). Significant experience with layered applications and database development. Significant experience with microservices and cloud-based platforms. Experience in Git. Experience working with a variety of testing methodologies (preferably TDD or BDD). Cloud-based development Linux systems development including user and kernel space Money Pays very well and includes excellent benefits and an outstanding profit sharing and bonus program. 6 days ago report job
Web Development Engineer;Javascript;USA;Seattle, WA;Amazon.com Services LLC;;;"Bachelors or Masters degree in Computer Science, Computer engineering, Math or related field Professional experience writing software in JavaScript, HTML, CSS and integration with java. Excellent verbal and written communication skills Strong analytical skills with excellent problem solving Strong knowledge of distributed systems, web application design, web development Proven track record of delivery Experience developing software under UNIX/Linux environments. Code and test system components; participate in code and design reviews. Demonstrate ownership of end-to-end code quality, system tests, functional tests, and integration. Ability to excel in a fast-paced, startup-like environment  Amazon Web Services (AWS) QuickSight is looking to hire talented software development engineer to build world class experiences and services for our customers. AWS QuickSight is a fast, easy-to-use cloud-based, serverless Business Intelligence (BI) service designed for easy deployment to tens of thousands of users. As a fully-managed SaaS application, there’s no need to buy, manage and scale servers and no software to deploy and upgrade. QuickSight is deeply integrated with AWS data sources, allowing companies to deploy secure and scalable BI with their data on AWS.  In this role, you will build services at scale for AWS QuickSight application. The ideal candidate will bring deep technical knowledge to work with team of rock star engineers to build delightful experiences on multiple devices and form factors. In this role you will make worldwide impact of how our customers around the world analyze and visualize data. If this sounds like a project you’ve been working towards and would like to deliver, please contact us today, and let’s talk about how you can be a part of it.  Web development engineers at Amazon partner with the customers, stakeholders, product managers and UX designers to define and execute the product goals. You challenge yourself and others to constantly come up with better solutions. You're a thought leader, but you don't just know how to solve the problem, you prove it by building the solution. Last but not the least; you have a high bar for code quality and passion for design and architecture.  Bachelors or Masters degree in Computer Science, Computer engineering, Math or related field Experience with modern JavaScript frameworks and libraries such as React, Redux, Ember or Angular Experience building charts to visualize data and working with D3 or other charting libraries Experience with responsive web design and the ability to deliver outstanding functionality across devices and platforms. Experience with development on the AWS platform Amazon.com - Just posted report job"
Full Stack Engineer;Javascript;USA;Albuquerque, NM 87108 (Nob Hill area);Twistle;;;Help grow the platform that is changing lives! Are you a motivated self-starter with a proven track record of shipping quality code? We're looking for an experienced software engineer to join our team. Our platform is (and always will be) evolving, thus experience with a specific technology is not explicitly required. All of our engineering team members are “full-stack”. This means that we touch everything from scaling our backend in the cloud, to building pixel-perfect UIs for mobile devices (and everything in between).  Skills & Requirements Healthcare technology experience is not required. The ability to work both autonomously and collaboratively as part of a team is required. We all share responsibility for putting the best product possible in the hands of our customers. We expect that the ideal candidate will be able to achieve mastery and demonstrate leadership in SOME of our product/platform areas as described below:  Front-end web UI development (e.g. Javascript / HTML5 -> AngularJS, Backbone, Foundation, Bootstrap, React) Native Mobile app development (e.g. iOS / Android -> Objective-C / Swift / Java / Kotlin / React Native) Middle-tier engineering (e.g. Python / Ruby / Java / Javascript -> Django / Rails / NodeJS) UI / UX design across all of our platforms (mobile handheld, tablet, web, and desktop) Distributed databases and scale-out (both relational and non-relational -> MySQL/Mongo) 3rd party Integration and API development (making Twistle as interoperable as possible) DevOps, deployment, and InfoSec (Chef, Docker, AWS) Overall architecture of Twistle's technology framework Agile Project / Product management Twistle is a high-growth startup made up of self-starters obsessed with improving health care. Our vision is to make sure every patient feels connected, supported and reassured through their care journey. Our diverse and committed team is proud to partner with leading healthcare and life sciences organizations across the country who are dedicated to improving their patient’s lives and providing tools to better support their teams. It’s an exciting time to join us and have a huge impact on our growth and mission. Twistle’s patient communications platform is deployed at over 200 hospitals, including some of the largest delivery networks in the United States. 21 days ago report job
Cloud Developer;Javascript;USA;Santa Clara Valley, CA 95014;Apple;;;"Summary Posted: Feb 10, 2020 Weekly Hours: 40 Role Number:200122157 Are you passionate about the cloud? The development team at Claris, Inc., is searching for a full-stack cloud engineer. Claris is a wholly-owned subsidiary of Apple and the leader in the workspace innovation platform space. We have an established product line and more than a million active users globally across SMBs and the Fortune 500. We are advancing existing technologies and developing new and exciting products. In this position, located in Santa Clara, California, you will design and implement features in our cloud platform, in collaboration with Product Management and Marketing. Key Qualifications Full-stack web development, including JavaScript/Node.js, WebSocket, SCSS/CSS3, HTML5, and modern frameworks Practical experience with one or more front-end frameworks such as Angular, Bootstrap or React Experience in designing, building, and maintaining RESTful APIs Understanding of cloud development environment/deployment process; AWS experience is preferred Strong analysis, problem solving, and troubleshooting skills Good verbal and written communications skills Understanding of authentication and authorization framework, like OAuth/OpenID/SAML Description As a key member of our team, you are responsible for crafting new functionality and enhancing our technology stack in FileMaker Cloud product. Education & Experience Prefer BS in Computer Science or equivalent 30+ days ago report job"
Server Software Engineer;Javascript;USA;San Francisco, CA 94103 (South of Market area);Hazel;;;We are a small team looking for motivated, independent, and experienced software engineers to help us innovate and dramatically improve access to healthcare for school aged children.  This role will primarily involve working on our server and APIs powering our mobile applications and data infrastructure but the ideal candidate isn’t afraid of pitching in to help on anything including our mobile clients, web dashboards, and more. If you enjoy learning, love to create and just get things done, you’ll fit in well.  Key Qualifications 5+ years of software development experience Strong grasp of programming fundamentals Extensive experience working with databases + writing and optimizing queries Experience building scalable server infrastructure and debugging complex issues in a production environment Experience with Java and other related technologies Experience building test infrastructure and internal tools Strong communication skills and a positive attitude  Bonus Points Experience building data processing / analytics systems Experience with Amazon S3 / EC2 / Heroku Android development experience iOS / Swift / Objective-C development experience Web technology experience (JavaScript, CSS, HTML5, React, Node.js) Interesting personal projects  All offers of employment are conditioned on a candidate’s consent to a background check and our satisfaction with the results. Qualified candidates with arrest and conviction records will be considered for employment in accordance with the San Francisco Fair Chance Ordinance. 30+ days ago report job
Web Developer (PHP, MySQL, Javascript);Javascript;USA;Akron, OH 44306 (Firestone Park area);QT Equipment;;;"Position Description: We run our business via a custom CRM / ERP system we call WATSON. It is built in Codeigniter and relies on PHP, MySQL, HTML, CSS, jQuery and Javascript. Would be interested in hiring someone that can continue to build out functions for this application. Would also be interested in the following skills:  Android and iPhone Apps CSS for Mobile Requirements: Must be fluent in PHP, HTML, CSS and MySQL. Must know enough Javascript to get around. Some remote work is OK, must be available in Akron for in person meetings. About QT Equipment: QT Equipment is a niche manufacturer that serves the construction and mining industry globally with locations in Ohio and Florida. We got our start as a warranty repair facility in 1982 and have been in the top 5 of our market every year since 2006. We have stable, hands on ownership. Many of our employees have been with us for 15+ years and we didn't lay anyone off or reduce hours during the 2009 Great Recession. We actively avoid ""big company"" habits such as meetings for the sake of meetings and just stay focused on building the best products for our loyal customers. How to Apply: Please send your contact info (full name, email and phone) with resume and / or whatever else you think best represents your capabilities to ') Please send work history and some examples of projects you've worked on in the past. Code samples would be excellent. Please detail your familiarity with Codeigniter. 30+ days ago report job"
Javascript Developer;Javascript;USA;Remote;Silverfin;;;"If you’re any good at Javascript, this is probably not the first job ad you’ve seen, so we’ve done our best to stand out while also accurately presenting what we’re all about. If it sounds like you would enjoy working with us, don’t hesitate to apply or drop us a line with questions on engineering-recruitment@silverfin.com.  Ahum. Here it comes. What’s a Silverfin? At Silverfin we’re trying to apply the promise of software to the age-old industry of accounting. With our SaaS we’re automating a large chunk of the busy-work that accountants are currently handling manually, and are building new tools so they can provide better services to their customers. We aim to optimize their workflow in such a way that accountants can spend more time on the much more impactful and rewarding work of advising their customers, the business owners.  The good news is we’re succeeding in doing exactly that. Every day more than 15.000 financial service professionals use Silverfin to help and advise more than 200.000 businesses. Our customers adore us! The even better news is there’s still plenty left to work on, and that’s where we hope you come in. What makes the engineering team at Silverfin special? We’re a remote-first engineering team of 25 people distributed in 14 different countries. A priority for us is maintaining proper work-life balance. We avoid meetings as much as possible, accept deadlines only when absolutely necessary, and never expect anyone to work longer hours than they’ve signed up for. A day in our working lives is pretty boring in this regard, and we feel that’s exactly how it should be.  Working with us means you can be flexible with your schedule. It’s OK to disappear for a few hours in the middle of the day to run some errands, get a haircut, pick up the kids — whatever reason, you don’t need to explain yourself. You also fully decide when you take time off: our team is sufficiently varied and well organized that there are always enough people around to handle the load, and in the rare cases it’s not, we will decrease the load instead of asking people to move their holiday.  Being remote-first means we favor asynchronous communication. We don’t shy away from chatting in Slack, but the important decisions or discussions are done in Gitlab issues, over email, or in our wiki, so there’s a written, persisted record. We’re mindful of maintaining long chunks of focussed time, which means we avoid @-mentions or PMs on Slack, and other triggers and interrupts. We encourage using Slack’s DnD function, especially when you’re not working!  We’d be really happy to welcome you in our #dev channel, but it’s not just virtual: we make sure we regularly get to see each other in real life too. Twice a year we fly the whole engineering team together to a different location in Europe, and at least once a year we join up with the rest of the company so we can spend some time together with the other departments. What does working at Silverfin look like? We work in nimble teams around 5 people in size, with each team taking ownership of a specific set of features of the application. Teams are responsible for a full slice across the stack, so both the backend as well as the frontend of each part is maintained by the same people.  You’ll be supported by our UI designer who develops and maintains HTML and CSS components into a reusable UI-framework, and can also build Vue.js prototypes when necessary. You’ll often work together with them to tweak the look and feel before deploying new features and changes. For the more complex features we’ll often write a Proof-of-Concept (PoC) first so the product team can do usability tests with real users. This allows us to validate the assumptions we make during product design.  We use Vue.js, vanilla JS and a bit of jQuery for the interactive parts of our application, and an up-to-date Rails monolith for the backend. Rails also renders the html for the less interactive parts of the application. We use PostgreSQL and Redis for persistence and caching, and everything is running on a Kubernetes cluster in Google Cloud. Our daily tools include GitLab, Quip and Slack, with Zoom as our remote conferencing tool of choice.  No code gets deployed without a code-review by a peer and testing is a must. Our pipeline automates deployment when the suite is green, and deploys happen dozens of times a day. Each team is currently doing Kanban, but they’re free to follow whatever process suits them best. There are regular retros held to work towards continuous improvement.  Our ops team ensures things run smoothly, deploys happen correctly, and will work with you should issues arise. We’re enthusiastic followers of the devops mindset, which means ops and developers work together to solve problems, and empower each-other to be self-sufficient, instead of throwing problems over the wall to the “other side”.  Software for accountants is not considered to be very exciting, but we have our fair share of technical challenges. To give you a sense of scale: our database exceeds 7TB*, and our largest table recently crossed the 10 billion row mark. We interface with more than 30 different external APIs, and provide third parties an API of our own.  : Our ops team noted that this actually isn’t that hard to achieve if you’re just indexing everything, but it still sounds impressive, right?  What does your future look like? Personal growth is key to staying motivated. At Silverfin you don’t need to move to management in order to get promoted. We see the individual contributor track and the management track as two different growth paths which every engineer can follow and switch between. You can be promoted, including pay raises, as a contributor just like as a manager.  Everyone has a €1000 yearly budget to spend on conferences, courses, workshops or other training to improve their skills and level up. This also includes accommodation and travel costs. If the conference is on a workday you’ll get paid like any normal day. What are we looking for? You have at least 3 years of professional experience in Javascript. You have some experience using Javascript framework(s), understand the value of them, but also know when plain Javascript is enough. You also have experience using Rails and have used it as an api as well as for rendering HTML. You’re up for mentoring coworkers and can give in-depth, productive feedback during code reviews. While you appreciate the small stuff, you recognize bikeshedding and can avoid its pitfalls. You code with reason and can justify the important decisions you made during development. You can communicate clearly in English, both written and verbally. You know and can apply best practices when relevant. That means the usual like version control, testing, and refactoring; but also higher level concepts such as separation of concerns. You're aware of the trade-offs involved in engineering, product design, as well as the bigger “business” picture. You’ve got opinions on code design and you can discuss them, but you’re professional enough to not let those opinions get in the way of a consensus if necessary. Your work hours have some overlap with EU business hours (we require your local timezone to be within CET +/- 3h) Nice to have’s These would be nice but are definitely not necessary. Don’t worry if none of the following applies to you. Experience as a remote worker in a fully remote team An eye for detail Experience in UI/UX design Experience in Fintech Basic understanding of accounting What can we offer you? Actual, proper work-life balance Choose your own working hours and work 100% remotely Personal growth training and opportunities Join a distributed remote-first engineering team with 25 colleagues in 14 different countries A refreshing work environment with professional, friendly and welcoming colleagues A €1000 yearly budget for conferences, courses, workshops or other expenses that will improve your skills Interested? Apply for the job right here Or email us with any questions on engineering-recruitment@silverfin.com 30+ days ago report job"
JavaScript Software Engineer III (Node & React);Javascript;USA;Jacksonville, FL 32256 (Deerwood area);Availity, LLC.;;;Availity delivers revenue cycle and related business solutions for health care professionals who want to build healthy, thriving organizations. Availity has the powerful tools, actionable insights and expansive network reach that medical businesses need to get an edge in an industry constantly redefined by change. As an Availity Developer, you are responsible for the detailed design, documentation, development, unit testing and maintenance of internally developed applications for Availity business partners. Your SCRUM team responds to business partner needs, expectations, and challenges that are identified KEY RESPONSIBILITIES Develop Software Maintain and Write code for complex systems that address project specifications and guidelines. Write programs that span multiple platforms. Provide input on programming or development standards. Consult on database set-up. Coordinate with others on architectural standards. Consult on integration issues and determine the best integration approach Maintain Software Reviews the code of other developers. Analyze existing programs and modify the application code to create enhancement or develop new programs. Identify system requirements and recommend issues and alternatives for change. Able to report missing elements and explain the impacts on subsystems. Recommend changes in development maintenance and system standards. Build Technical Documentation Write detailed technical documentation for subsystems and identify integration points. Test Code Perform unit testing and complex debugging. Manage Projects Work on large, complex projects that require skill and experience in multiple technical environments and process knowledge of a specific business area. Estimate work efforts for AIR backlog. Assist team in determining technical feasibility and feedback on new product objectives. Partner with all stakeholders to identify potential slippage or inter-team dependencies Work with other team members to resolve problems or issues. The above cited duties and responsibilities describe the general nature and level of work performed by people assigned to the job. They are not intended to be an exhaustive list of all the duties and responsibilities that an incumbent may be expected or asked to perform. EDUCATION AND EXPERIENCE Bachelor’s degree or the equivalent in relevant work experience 4 - 6 years of progressive work experience designing business processes, process mapping, working on process improvement initiatives, and business applications system design Experience testing and debugging business application systems and processes Experience developing software products for clinical environments and medical labs Experience integrating both in house developed software and externally purchased software for large applications Web portal development experience OO JavaScript Experience required (React and Node preferred) Experience with GraphQL Experience or interest in 508 Remediation is a plus Experience with Gainsight or similar tool would be a plus Experience with data modeling, relational databases, data structures and design a plus Experience working with Product and Business Management teams a plus Experience working in an entrepreneurial company a plus SKILLS AND KNOWLEDGE Technical Knowledge, Skills, and Abilities: Knowledge, skills, and experience to write detailed technical documentation, specifically business requirements and functional specifications for application development Knowledge and ability to apply OOD (JavaScript - Node, React, Angular, Vue) and impact to the application development process Experience with Java would be a plus Knowledge of web development methodologies (preferably Agile/Scrum), application design, navigation, and information architecture Knowledge of database design and query language Understanding of web services (REST & SOAP) Understanding of unit testing a plus Soft Skills: Strong relationship management and collaboration skills requirements and functional specifications for application development Ability to establish and maintain effective working relationships, supporting company leadership and other team members Ability to work under pressure. Maintains composure and professionalism in an interrupt-driven environment Ability to manage multiple and changing priorities/tasks Must be flexible and embrace change CUSTOMER SCOPE Seeking a working knowledge in the following areas: Test Driven Development Pair Programming HTML, JQuery, and CSS JavaScript (React and Node preferred) GraphQL Java is a plus 508 Remediation is a plus Gainsight is a plus Understanding of Git a plus 6 days ago report job
JavaScript Developer;Javascript;USA;Lake Bluff, IL;ArtVersion Interactive;;;This position is for Chicagoland candidates only - Please no phone calls, hiring agencies or recruiters.  Are you looking to join an interdisciplinary design company that promotes balance, learning, knowledge sharing and inspiration? Do you want to excel in your own interests and pursue your passions, if so, we want to work with you! ArtVersion is a Chicago based full-service creative agency with an established national client base. We are looking to add a JavaScript Developer to our team. With a primary office being in Lake Bluff, we are looking for an individual with the capability to commute sometimes to our Chicago offices, depending on schedules and team/client meetings.  Ideal candidate is expected to be organized, efficient, detail-oriented and a team player. It will have a positive, “can-do” attitude. Knowledge in HTML5, CCS3, JavaScript including Angular, React and Vue. Candidate must have a solid understanding of web production, mobile, and desktop user interface and user experience.  Key Duties: Produce functional web properties Work with creative team from start of design to production and launch Involved in site architecture, strategy and planning Follow web best-practices, including usability and accessibility standards Platforms: Headless and CMS. Qualified candidates please provide the following in text format: Cover Letter Resume References Portfolio of Work Read more at: https://artversion.com/about/employment/jsd100/ Art Version - 30+ days ago report job
Web Applications Developer;Javascript;USA;Plymouth Meeting, PA 19462;Crompco, LLC;;$50,000 - $90,000 a year;DESCRIPTION  We have an immediate opening for a qualified Web Applications Developer to join our team. This person will be responsible for ongoing development of company software and complying with all company standards for coding, testing and other best practices.  DUTIES  Develop using frameworks, Laravel and Vue.js Follow project guidelines and be able to work as part of a team Learn/understand industry trends and standards Be able to learn any technical/work flow process within the company  QUALIFICATIONS  2 plus years proven web application development Understanding of Laravel Framework Strong knowledge of PHP (OOP), HTML5, CSS3 Experience using JavaScript Frameworks for data binding Knowledge of MySQL databases or other relational databases Ability to work in a UNIX/LINUX environment Knowledge of GIT version control system Browser Testing experience (preferred) Experience with single-page applications (preferred) Mobile application development experience (preferred) Develop using frameworks, Laravel and Vue.js Follow project guidelines and be able to work as part of a team Learn/understand industry trends and standards Be able to learn any technical/work flow process within the company 30+ days ago report job
Software Engineer;Javascript;USA;Addison, TX 75001;RMG Networks;;;Description: PURPOSE: The primary purpose of the Software Engineer is to provide RMG with the skills necessary to develop the next generation of visual communications solutions. This person can work in a fast-paced environment where continuous innovation is a way of life is necessary. You will join a very talented team where your skills will be expanded, and you will stretch the limits of your personal development.  This is not an IT role but instead this is a job working for a software company that makes money building and selling software. We want someone passionate about software as well as someone who is entrepreneurial and will push themselves and their colleagues to conquer new challenges.  PRIMARY RESPONSIBILITIES  Understand this company has the culture of a start-up environment and have a can-do attitude and a passion for being an engineer and not just a ‘coder’ Work closely with product management and executive management in bringing new product vision to life. Nodejs, webservices, website development. Requirements: EDUCATION  Candidate should have a BA or BS degree in computer science or like field. EXPERIENCE  1+ year of javascript, html5, and CSS 1+ year of LAMP stack 0 - 2 years in OO language 0 - 2 years in modern web development using Angular, Bootstrap 0 - 2 years in RDBMS | SQL | SQL tuning 0 - 2 years in enterprise software using either Java or .Net stack 0 - 1-year performance troubleshooting 0 - 1-year in agile SDLC Effective English communication skills, verbal and written. Today report job
Full Stack Developer - Web Applications;Javascript;USA;Owosso, MI 48867;Covenant Eyes;;;"Overview: Working at Covenant Eyes is about something bigger than creating and selling software; it’s about creating a movement and changing culture. At the end of the day you are contributing to saving a marriage, protecting a child’s innocence, strengthening a commitment to purity, and working to end sexual exploitation.  As a company focused on restoring relationships, we take our families seriously. We believe in hard work, but we believe in balance too. Our first jobs are to our families and we know that balance is crucial.  If you’re looking to make a positive impact, you have an eye toward innovation, and are looking for an employer that offers advancement opportunities, work life balance, and a competitive benefits package that starts on day one, we would love to hear from you!  About the position  Covenant Eyes provides first class Internet accountability and Internet content filtering software. We develop custom webapps, as well as code for all major platforms - Windows, Mac, iOS, and Android. The Internet is expanding at light speed, and we must keep up with it. This presents our engineers with outstanding opportunities to use their software skills to develop innovative tools for protecting families on the Internet. We need experienced developers who are committed to teamwork in an agile environment. Responsibilities: You will find innovative unexpected ways to improve our web applications and software. You will commit yourself to professional growth, learn new technologies, and strive for excellence. You will advocate for changes that will increase stability for customers and promote a clean, well-written, and maintainable code base. Qualifications: What We’re Looking for in a Full Stack Web Developer Bachelor's degree in Computer Science or a closely related field, or equivalent work experience Minimum of 3 years professional experience developing web applicaitons Solid understanding of software engineering principles and the software development process A proven passion for creating applications with excellence and innovation Extensive experience HTML, CSS, JavaScript, Node.JS, and Vue.JS Self-motivated and able to collaborate with a diverse set of people from many disciplines The majority of your time will be spent at a desk using a phone, computer and monitor, and general office equipment. You may be required to reach with hands and arms; sit; stand; talk and hear; use your hands to finger, handle, or feel.  It would be great if you had: Superior programming, analytical and problem-solving skills in creating object oriented, event driven, multi-threaded software SQL/MySQL Test-Oriented Development UI/UX experience a plus  Personal Characteristics that lead to a successful Career at Covenant Eyes: Independent: Able to grasp high level product requirements and translate these to developing or modifying running software effectively Strong sense of ownership: Sees projects throughout their lifecycle; from development to deployment. Personally ensures that code works correctly when deployed Encourages constructive criticism on his or her work Accountable: Should be a results-oriented team player who holds themselves accountable for performance, takes absolute ownership, and champions all aspects of quality software Flexible and adaptable. Should be able to switch gears in various situations and apply themselves to quickly learning new technologies and adopting new methodologies *** We appreciate cover letters, let us know why you'd like to work for CovenantEyes and how your skills align with the position! *** 30+ days ago report job"
PHP/MySQL Developers;Javascript;USA;Tampa, FL 33611 (Bayside West area);Webmasters.com;;;We are growing rapidly! Please take a minute to review our PHP/MySQL Developers This position involves developing back end web applications on demand in cooperation with our front end and graphic designers. We are seeking experienced, self motivated programming gurus who prefer to build applications from scratch using nothing but a text editor and their mind. PHP must be your primary language, and language of choice. Qualified candidate also: Has proven experience Is a team player Has excellent problem solving skills Understands and can work with existing HTML Understands and can work with JavaScript Has impeccable communication skills (verbal and written) Is dependable and reliable Knows how to manage time and priorities We are seeking ambitious self-starters who learn quickly, and easily adapt to a wide variety of client needs. Candidate MUST be solution oriented.  Must be organized and available during standard business hours. We pay a pre-negotiated flat rate for each project. We are a rapidly expanding company offering ground floor income and growth opportunities for motivated individuals. Benefits include: Working from home Setting your own schedule Professional growth opportunities The length of your cover letter is unimportant. Please include the following information: Links to past work - please tell us in detail about your participation and responsibilities in each project. At least three references Salary requirements (those without salary requirements will not be considered). Please send your resume and cover letter to jobs@webmasters.com . 14 days ago report job
