Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Java Developernew;Java;USA;Austin, TX;Wipro Limited;;;"Java Developer Wipro Limited14,385 reviews - Austin, TX Apply On Company Site 8+ years of strong hands on experience in Designing, developing and deploying applications using Java/J2EE suite and REST Web services Working experience in Spring Core, Spring Boot, Oracle, App Servers etc. Design experience is a definite plus Hands on experience in Coding and deploying apps in Linux environment Good Communication Skills Nice to have  Experience with design principles and patterns Experience with CI/CD methodologies and tools Experience with No SQL skills like Mongo/Cassandra are definitely a plus  ""Wipro is an Equal Employment Opportunity employer and makes all employment and employment-related decisions without regard to a person's race, sex, national origin, ancestry, disability, sexual orientation, or any other status protected by applicable law” Today report job"
Junior Software Engineer;Java;USA;Santa Ana, CA 92707;Universal Electronics;;;"Junior Software Engineer Universal Electronics100 reviews - Santa Ana, CA 92707 Apply On Company Site Unique Facts About UEI Latest Cloud Technology adding Machine Learning and Big Data Create products that enhance our daily lives Over 400 patents issued and pending Rapidly growing platform with millions hits Diverse Engineering environment from embedded to cloud to mobile Global reach with huge market share Competitive salary with 50% match in 401K Company Overview  Our vision is beyond a connected home, rather a smarter home where technology is your friend. Our team is focused on next generation distributed platforms for the connected home ecosystem; we solve real life problems and bring improvements to the masses. We are infatuated by technology; however only see it as the means and not the goal itself. We accept no boundaries and no problem should remain unresolved. Our products and technologies are touched by well over 450 million people every week, and we’re just getting started! We design & developed an extraordinary number of products for the connected home, backed by a complete ecosystem of data driven software solutions & cloud services for connected devices from leading brands in mobile, gaming and consumer electronics segments! As an early career new team member, you will have the rare opportunity to learn the latest modern tools for Data, AI, Machine Learning while working with the latest Microsoft technology. You will also take ownership over our UI and help us research and implement new tools. Responsibilities  As an early career new team member, you will have the rare opportunity to learn the latest modern tools for Data, AI, Machine Learning while working with the latest Microsoft technology. Take ownership over our UI and help us research and implement new tools. Ultimately, design and develop customer-facing cloud services and internal tools to enable a range of new data driven high performance applications for the connected home. Design, develop, deploy and refine a world-class cloud infrastructure and services at scale Take ownership of our UI while contributing to Full Stack development within a highly optimized .NET environment Optimize our platform for speed and scalability Deep dive into our entire IoT ecosystem and product solutions Solve problems and create better solutions to life’s daily challenges Desired Skills and Experience BS in Computer Science combined with personal projects or internships in software engineering is required. 1-3 years of work experience You are confident and know you can excel in the tech world, you just need the chance to prove it Interest in learning our technology and industry High energy and passion for Consumer Facing Platforms and Smart Home Technology Ability to learn through self-study and mentorship Through education, you have mastered one of the core languages, C#/.NET ideally You like Full Stack but have a keen interest in how the UI functions Links https://quicksetcloud.com/ www.instagram.com/nevolabs/ https://twitter.com/nevolabs www.youtube.com/user/ueicorporate 30+ days ago report job"
Software Development Engineer Inew;Java;USA;Palo Alto, CA;Amazon.com Services LLC;;;Software Development Engineer I Amazon.com Services LLC62,049 reviews - Palo Alto, CA Apply On Company Site 1+ years of relevant software development experience Bachelor's degree in computer science or a related field Computer science fundamentals knowledge Rich hands-on programming experience in Java or another object oriented language Deep understanding of object oriented design Familiarity with machine learning tools and packages (numpy, scikit-learn, pandas, tensorflow, and keras) Ability to learn a lot quickly Good problem solver and team player Deliver results consistently and on-time Enthusiasm for working in a fast paced, rapidly changing environment Excellent oral and written communication skills  The Amazon Search team creates powerful, customer-focused search technologies. Whenever a customer visits an Amazon site worldwide and types in a query or browses through product categories, Product Search services go to work. We design, develop, and deploy high performance, fault-tolerant distributed search systems used by millions of Amazon customers every day. Our team works to maximize the quality and trustworthiness of the search experience for visitors to Amazon websites worldwide.  Our mission is to provide a confident shopping experience for all Amazon Search customers. We identify problems that are customer trust busters, deliver scalable and responsive solutions to these issues using advanced machine learning techniques, and build experiences that gain customer trust. We carefully monitor the search results and dive deep when we see an unusual patterns of engagement to detect any form of abuse. In this role you will leverage your strong engineering background to help build and deploy the next generation of our machine learning methods to discover untrustworthy search engagements, unusual patterns, and reduce the customer search impressions on untrustworthy items. You should be comfortable in operating with large amounts of data, web scale infrastructure, and distributed platforms. This role requires a pragmatic technical leader to deal with ambiguity, capable of summarizing complex data and models through clear visual and written explanations. The ideal candidate will have experience implementing or working with scientists developing machine learning, graph, or information retrieval algorithms at scale. Additionally, we are seeking candidates with strong rigor in engineering, creativity, curiosity, and great judgment.  Expertise in Computer Science fundamentals in data structures, algorithm design, and complexity analysis. Strong experience with Shell and Python scripting languages Experience with presentation layer technologies such as JavaScript Experience with PySpark, Scala, Hive and Map/Reduce technologies Experience with SQL language Demonstrated ability to communicate well and discuss complex topics with both technical and business audiences. Able to thrive in a small team environment. Strong sense of ownership with an entrepreneurial ‘think big’ mind-set. Amazon.com - Just posted report job
Entry Level Software Developer (Big Data);Java;USA;Bloomington, IL 61702;State Farm;;;"Entry Level Software Developer (Big Data) State Farm11,713 reviews - Bloomington, IL 61702 Apply On Company Site One Company…Many Careers!  A Day in the Life of A Entry Level Software Developer (Big Data) - req12738 As a Fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. We are currently seeking an experience Big Data Software Developers to join us here at State Farm. The ideal software developer will be able to follow agile development with scrum methodology, which itself requires strong communication with members of a team via daily standups, retros, and backlog grooming. Office Location: (Bloomington, IL) …where we work hard AND play hard! About Bloomington, IL: All positions will be located in Bloomington, IL. Bloomington is the location of State Farm's Corporate Headquarters and is 2 1/2 hours from Chicago, Indianapolis, and St. Louis. Bloomington is a mid-size community; an average 15 minute rush hour commute is a welcome change for those who have fought rush hour traffic in the city. The community is very active and is home to multiple universities including Illinois State University and Illinois Wesleyan University. A Day in the Life of an Entry Level Software Developer (Big Data) Distributed version-control system program Git, and the enterprise interface Gitlab, is used frequently for regression testing via project pipelines, code reviews for team communication, and feature / performance implementation(s). Being able to navigate Command Line Interfaces (CLI) is a must for simple testing locally, and on big data clusters. In-depth knowledge of understanding low-level hardware programming and program paradigms is strongly desired. There is much coordination within a department and occasionally across departments for component dependencies and large-scale project implementation. Understanding cluster computation and cluster management (Cloudera Manager) is a plus. We Are Looking for Candidates With Command line/scripting experience Java programming experience Web experience (specifically REST/API) Desired skills: Functional programming experience (Scala, Clojure) Experience with Hadoop and related big data technologies Experience working with analytical systems and data stores Experience with Git Willingness to learn all of the above Preferred Qualifications Ability to navigate the organization and collaborate across locations Ability to lead a development team and achieve results through others Ability to build relationships across various levels of the organization Ability to cultivate effective working relationships and empower others Ability to quickly adapt to a changing environment Ability to coach and mentor others, particularly new employees Ability to foster innovation, encourage diversity of thought, and incorporate new ideas Strong communication skills, both verbal and written Competencies Communication Initiative Relationship Building Critical Thinking Technical/Functional Expertise What You Can Expect Next Steps: Competitive candidates may be invited to participate in the interview process. This is where the excitement begins! Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work authorization (e.g. H-1B visa) for this opportunity What’s In It for you? Competitive Benefits, Pay and Bonus Potential: Who doesn’t want money, right? Volunteer opportunities: Get involved and give back to the community! Tuition Reimbursement: We support opportunities for you to learn and grow! A Learning Culture: Mentoring, Professional Designations, Employee Development, and more! 401k Plan and FULLY FUNDED PENSION: Yes, both. This is kind of a BIG deal! Dress Code: We trust our employees to dress for their day. That's right, we trust you... We embrace Diversity and Inclusion: We are one team and it is simply the right thing to do! Learn more about our benefits at State Farm Careers! We are not just offering a job but a meaningful career! We’re here to help life go right® Come join our passionate team!  _____________________________________________________________ Employment Type: Regular Full-Time Shift: First Weekends: Periodic SFARM #LI-LF1 15 days ago report job"
Programmer Level I / Information Technologynew;Java;USA;Fremont, NE 68025;WholeStone Farms;;;Programmer Level I / Information Technology WholeStone Farms6 reviews - Fremont, NE 68025 Apply On Company Site Summary  The Programmer Level 1 is responsible for supporting programing, testing, and analysis duties. Will be required to meet business requirements and objectives of WholeStone Farms products and services. This position will be responsible to provide support for applications and business functions including livestock procurement, shop floor operations and warehouse management. Will need to contribute to the identification and reporting of defects. This position assists with documentation (e.g. requirements, testing, defect, data, variances, and problem resolution.) This resource will be working as a hands-on I-Series software engineer within the IT Department.  Education, Licensure and Experience  Bachelor's Degree in STEM (Science, Technology, Engineering or Math) at an Accredited University or equivalent work experience. Relevant certifications preferred. Enjoy and do programming on your own. 0-3 years of IT experience with a knowledge of COBOL or RPG being preferred but not required. We will provide training as appropriate.. I-Series skills, familiarity, experience preferred. Familiarity with I Series COBOL, and CL language, as well as RPGLE or RPG languages., Technical skills (COBOL, JCL, RPG, CL, MQ, DB2, CICS, and VSAM) preferred SQL and XML experience preferred. C, C++, and Java programming or file transfer experience preferred. Must be PC proficient and able to thrive in a fast-paced setting with strong experience with Microsoft Excel. Strong verbal and written communication skills. Ability to multi-task, work under pressure and meet deadlines required. Strong interpersonal, supervisory and customer service skills required. Self-disciplined, strong problem solving/trouble shooting skills. Qualifications  To perform this job successfully, an individual must be a minimum of 18 years of age and must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  Essential Duties and Responsibilities include the following (Please note: This in no way states or implies that these are the only duties you will be required to perform. The omission of specific duties does not exclude them from the position. Other duties may be assigned as deemed necessary and appropriate.):  Document, code, test, plan, standardize and deploy business process and related systems upgrades or implementations with quality, according to either a waterfall or agile methodology. Understand or learn as needed about database design, software functionality and software administration. Perform quality assurance system testing, document processes and resolve issues to ensure a quality product. Able to learn about, oversee, troubleshoot and improve existing software/platforms. Exhibit strong organizational and interpersonal skills with a desire to improve personally and professionally. Work collaboratively and in a supportive manner with technical and user teams. Experience or ability to create/edit Crystal Reports or use other reporting tools, is helpful. Knowledge of SQL is helpful. Work with key users to prepare for user acceptance testing, and support users during User Acceptance Testing phase. Support, log and resolve user identified system questions and issues. Provide support and assistance for Change Control deployments. Provide support and assistance for resolution of break-fix tickets on a timely basis. Provide support and assistance for internal customers. Become or are subject matter experts regarding WSF historical and new IT systems, and business process and procedures. Provide project management and thought leadership regarding WSF business challenges and opportunities to drive revenue and decrease costs. Obtain and maintain a thorough understanding of selected Pork Processing Industry and business functions. Assists in the creation of documentation to meet projects and users' requests. Interacts with application team members to acquire systems knowledge. Creates and executes queries and reports to fulfill information requests. Assist with systems support to ensure applications' operability and reliability. Other duties as assigned. We offer a competitive benefits package which includes: Health, Dental, and Vision Insurance Company matching Retirement Plan Paid time off Short term and long term disability Referral program Flexible Spending and Health Savings Plans WholeStone Farms is an equal opportunity employer. All qualified applications will receive consideration for employment without regard to race, color, age, religion, gender, gender orientation, gender identity, national origin, disability, or veteran status.  Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled 1 day ago report job
Software Engineer Summer Intern;Java;USA;Mountain View, CA;Bytedance;;;Software Engineer Summer Intern Bytedance - Mountain View, CA Temporary, Internship Apply On Company Site Responsibilities - Execute full software development life cycle (SDLC). - Develop flowcharts, layouts and documentation to identify requirements and solutions.- Write well-designed, testable code.- Produce specifications and determine operational feasibility.- Integrate software components into a fully functional software system.- Develop software verification plans and quality assurance procedures.- Document and maintain software functionality.- Troubleshoot, debug and upgrade existing systems.- Deploy programs and evaluate user feedback.- Comply with project plans and industry standards.- Ensure software is updated with latest features. Qualifications - Proven work experience as a Software Engineer or Software Developer. - Experience designing interactive applications.- Ability to develop software in Java, GO, Python, C++ or other programming languages.- Excellent knowledge of relational databases, SQL and ORM technologies (JPA2, Hibernate).- Experience developing web applications using at least one popular web framework (JSF, Wicket, GWT, Spring MVC).- Experience with test-driven development.- Proficiency in software engineering tools.- Ability to document requirements and specifications.- Experience in OpenDaylight is a plus. 30+ days ago report job
Programmer Analyst - Recent Grads Ideal;Java;USA;North Haven, CT 06473;Keyseries;;;"Programmer Analyst - Recent Grads Ideal Keyseries - North Haven, CT 06473 Apply On Company Site Description Programmer Analyst - Recent Grads Ideal   The person will design, develop and maintain internal and our client’s software solutions, delivering excellent products in scope and on time. Participate in a team of motivated, driven, high-energy developers, building trust and confidence with team members and business stakeholders. Desire to learn and grow in new technologies and techniques.  Duties and Responsibilities Write, build and deploy code successfully. Track down and resolve bugs. Complete Tier 1 development support requests (e.g.: history pulls; new process/product; excel formulas; small feature additions/enhancements; etc.) Perform as a non-primary developer on a project with a team Work with the primary developer, and potentially the Development Technology Lead, to implement solutions for tasks assigned on a project Provide task estimates with primary developer oversight Implement code changes isolated to large systems maintained by dedicated project teams  Required Skills, Abilities & Knowledge: Masters Degree in computer science or related technical field, or equivalent experience 0-2 years’ experience; entry-level Excellent Conversational English – Read, Write, Speak Knowledge of JavaScript, HTML5, CSS, Higher Level Coding Language(s) Experience with SDLC Ability to communicate clearly with technical and non-technical stakeholders Proven track record of taking ownership and successfully delivering results Understand modern Cloud architectures Knowledgeable of and understand current and leading edge technologies Well-developed analytical and problem solving skills and intellectually curious Organized and attentive to details Ensures current and accurate system documentation Coordinates and performs testing of system modifications, verifying that testing is completed, documented, and changes implemented Analyze business application requirements for functional areas, to identify concerns and develop action plans Maintains the existing legacy applications  Preferred Skills, Abilities & Knowledge: Understanding of appropriate day to day business setting tools (e.g. Office, Task tracking programs, Development IDEs) Experience with various industry standard project management methodologies (e.g.: Agile, SCRUM, Waterfall, etc.) Experience with iterative Java development methodologies Prior experience with C, C++ software development Strong motivation to expand their knowledge in the technical field Experience building and shipping software for multiple platforms Mobile technologies, including iOS SDK, Android SDK Frameworks (Cocoa, .NET, jQuery, Angular, Bootstrap, etc.) SQL database skills – preferably SQL Server or MySQL Non relational data store technologies (e.g. document, graph, key value pair databases) Knowledge of front-end development using HTML+CSS+JavaScript (Ajax, dynamic HTML, etc.), cross-browser compatibility Working knowledge of unit testing development practices and frameworks 30+ days ago report job"
Java Developer II - Lone Tree, COnew;Java;USA;Lone Tree, CO 80124;Charles Schwab Inc.;;;Java Developer II - Lone Tree, CO Charles Schwab Inc.1,283 reviews - Lone Tree, CO 80124 Apply On Company Site Your Opportunity: At Schwab, we aim to transform people’s lives by changing the way the world invests. We design innovative investing solutions for the consumer on Main Street and take pride in our consumer-focused culture of quality and excellence. We are in the midst of re-architecting and rebuilding our core enterprise software platforms to support our rapidly growing and evolving business. Our software engineers are hands-on developers who excel in a dynamic, fast-moving, and agile environment. We are passionate about developing high quality, high performance, and scalable software. Sound like a team you’d like to be a part of? Let’s connect! We have opportunities for full stack, front-end-focused, and back-end focused engineers. What youâre good at: Deliver new concepts and features, working alongside development peers in an agile environment Collaborate with peers and partners on a Scrum team to deliver software release sprints on time with a focus on quality Utilize automated software test tools and frameworks such as test driven development to achieve the highest quality in software delivery What you have: Technical skills: Bachelors’ degree in Computer Engineering OR related degree and/or practical experience Professional level Java web and service development skills, typically built through 1-3 years of applicable experience developing in Java/Spring. Experience participating as a member of a scrum team in an agile environment Ability to troubleshoot environmental issues Strong people skills: Ability to participate in collaborative application and platform architecture design sessions Ability to effectively communicate technical concepts to both technical and nontechnical audiences Effective relationship builder: ability to partner cross-functionally and work effectively with various levels and functions within an organization Preferred Technical Qualifications: Experience with frameworks such as Java, Java Core, Spring, Hibernate and understanding of UML (Unified Modeling Language) Experience coding in Angular, Typescript, Javascript, HTML, CSS, bootstrap, backbone Experience developing/managing REST and SOAP-based Web Service API(s) in a transaction processing environment Experience with distributed multi-tier applications, WMI, NoSQL databases, MongoDB and/or SQL is preferred Experience with cloud technologies such as Pivotal Cloud Foundry Knowledge of Web Content Management Systems Charles Schwab - 4 days ago report job
Web Applications Programmer I;Java;USA;Flowood, MS 39232;Blue Cross & Blue Shield of Mississippi;;;Web Applications Programmer I Blue Cross & Blue Shield of Mississippi47 reviews - Flowood, MS 39232 Apply On Company Site Web Applications Programmer I is an entry-level position, the primary responsibility of which is to gain an in-depth knowledge of programming tools and techniques in the BCBSMS context. The incumbent is expected to take all available training opportunities so as to become proficient at supporting corporate initiatives related to web and IVR applications. Under close supervision, the incumbent will be responsible for preparing new programs and program modifications using supplied functional program specifications, and for executing appropriate testing, debugging and support processes. Job-Specific Requirements: · A Bachelor’s degree in Computer Science, Mathematics or a related field with a minimum GPA of 3.0 is required. · Exposure to Object Oriented programming using Java, JSP, XML, PHP, Java Script and SQL is preferred. · Familiarity with SDLC Methodology, Content management software and Change Control software is preferred. · Proficiency in LAN, Microsoft Word, Excel, Access, PowerPoint and Visio is highly preferred. · Familiarity with Business Writing, Project Management, Time Management and Conflict Resolution and Teamwork concepts and practice is preferred. Blue Cross & Blue Shield of Mississippi is an Equal opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. We offer a comprehensive benefits package that is worth approximately one-third of the salary compensation. Our benefits program is among the best in the health care field. We are looking for employees who can bring their experience, expertise and dedication to work for our customers. 30+ days ago report job
V22 Software Engineer - Entry Level;Java;USA;Ridley Park, PA;BOEING;;;V22 Software Engineer - Entry Level BOEING7,588 reviews - Ridley Park, PA Apply On Company Site Boeing is seeking skilled, motivated, career minded individuals to join our V-22 Mission Systems Software Development Team. This team develops software solutions for the V-22 Osprey, an advanced multi-mission helicopter for the Marines, Air Force, Navy, and International defense forces. You will work as a member of a growing team to implement updates to existing software and design new software for enhanced capabilities. If you’re the kind of person seeking a challenge in a fast paced and exciting organization, join our culture of excellence in Avionics Design. Opportunities exist as a software designer for on-board and off-board applications. Languages may include Ada, C, C++, C# and Python. Operating systems include Windows and Linux. The position is located in Philadelphia, PA with occasional travel.  Position Responsibilities: The successful applicant will work on a cross-functional team with system engineers, software developers and system test engineers to translate system and software requirements into layered architectural solutions. The successful candidate will be responsible for activities spanning the entire software life-cycle including but not limited to planning, design, implementation, and test. The successful candidate will be responsible for designing and developing quality products, have strong communication skills, and are capable of working in a multi-tasking environment while supporting multiple projects concurrently. The successful candidate will help generate software design artifacts, implement software changes, support design and code reviews, support software testing and resolution of issues arising from software testing. The successful candidate may also work to develop and test innovative solutions in support of advanced projects and experiments. This position requires the ability to obtain a US Security Clearance, for which the US Government requires US Citizenship. Basic Qualifications (Required Skills/Experience): The ability to understand and decompose requirements to support verification and validation testing of software components. The ability to generate detailed, repeatable test procedures which test software functionality. The ability to perform software unit testing. Ability to perform/provide constructive peer review of other team member's code. Experience developing software or requirements within a Change Management (CM) controlled environment. Preferred Qualifications (Desired Skills/Experience): General understanding of Avionics Hardware Development Familiarity with avionic communication protocols such as MIL STD 1553, ARINC 429, VME, RS232, RS422, TCP/IP, UDP/IP, Link16 Knowledge of Real-time operating systems such as Green Hills or VxWorks. Agile experience Familiarity with development and tracing requirements Ada, Java, C, C++, C#, SQL, LabView, or Python 3.0 Experience  Typical Education/Experience: Bachelors, Master or Doctorate of Science degree from an accredited course of study, in engineering, computer science, mathematics, physics or chemistry. Relocation assistance is not being offered and it is not a negotiable benefit. Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world. 11 days ago report job
Java Developer;Java;USA;Dane County, WI;State of Wisconsin;;$70,720 - $83,200 a year;Java Developer State of Wisconsin354 reviews - Dane County, WI $70,720 - $83,200 a year Apply On Company Site County(ies): Dane  Classification Title: / JAC: Job Working Title: IS SYSTEMS DEVELOPMENT SRVCS SPC 19-01647 Java Developer IS SYSTEMS DEVELOPMENT SRVCS SR 19-01647 Java Developer  Type of Employment: Full Time (40 hrs/week)  Salary: The IS Systems Development Services Specialist is in Schedule and Range 07-33 and the starting pay is between $34.00 and $40.00 per hour ($70,720 and $83,200 annually).The IS Systems Development Services Senior is in Schedule and Range 07-34 and the starting pay is between $30.00 and $38.76 per hour ($62,400 and $80,620 annually). A 12-month probationary period will be required.  Contact: Jan Zadra, Human Resources Specialist, 608-266-9627, zadrajp@doj.state.wi.us  Bargaining Unit: Non-Represented  Area of Competition: Open  Deadline to Apply: Open  Assessment Information: 13373 - 386 IS Systems Development Services Senior/Specialist Java Developer Preview Assessment    Login to Apply Email A Friend Printable Version    This position is located on the Capitol Square in the heart of beautiful downtown Madison The Wisconsin Department of Justice is seeking experienced and innovative people to join our team of IT professionals as Java Developers. The level of position will be determined based on the qualifications of the selected candidate at the time of hire.  The Wisconsin Department of Justice provides legal representation and advice, criminal investigation, law enforcement and victim services for the State of Wisconsin. Learn more about us at www.doj.state.wi.us. Position Summary: These positions are integral team members in the Application Section of the Department's Bureau of Computing Services (BCS). These positions are responsible for analysis, design, development, testing, implementation, and maintenance of large, complex law enforcement and other justice systems using advanced, web-based technologies. The person will also be heavily involved in implementation and support of TIME System web service interfaces from statewide law enforcement. The TIME System is the message switch and network that provides criminal information to criminal justice employees.  In the course of this work, the positions will work with analysts, designers, programmers, system architects, other technical staff, subject matter experts, and data stewards in identifying, analyzing, defining, and documenting customer business and data needs, system requirements, user interfaces, and business logic. They will then be responsible – either solely or as part of a development team – for estimating, coding, testing, documenting, and implementing these business applications. Projects include the Department’s multiple law enforcement interfaces, external and internal web sites, and internal administrative applications.  Some of the duties to be performed are: developing project proposals, scope documents, process flow diagrams, entity-relationship diagrams, other system documentation, coding specifications, estimating effort, code development, testing, internal training, and implementation of applications. Special Notes: Applicants must be legally entitled to work in the United States (i.e., a citizen or national of the U.S., a lawful permanent resident, an alien authorized to work in the U.S. without DOJ sponsorship) at the time of application.  The Department of Justice will conduct criminal background checks on applicants prior to selection. Upon hire, all new DOJ employees will be fingerprinted. Qualifications: Ability to prioritize and manage multiple tasks while meeting strict deadlines. Ability to provide customer service to internal and external stakeholders. Effective oral, written and interpersonal communication skills.  Minimally qualified candidates will have education, training and/or experience in the following areas: 1. Developing, testing, documenting, implementing and maintaining application systems using the following technologies: a. Java b. Spring c. jQuery d. Basic HTML5, CSS3, javascript e. Troubleshooting tools such as Splunk  2. Performing analysis and design of application systems  3. Researching, implementing and supporting web application and server technologies How To Apply: You must apply online and attach a resume and insert your cover letter to be considered for this position. Click on the “Login to Apply” button at the top of this announcement. If you do not currently have a WISC.Jobs account, you will need to create one. For instructions on how to create an account, click here. Application materials will not be accepted if received in an e-mail, fax or as a hard copy.  Applications will be accepted on a continuous basis until the positions are filled.  Note: All candidates including current or former state employees must complete the assessment to be considered.  Login to Apply Email A Friend Printable Version 30+ days ago report job
STEM Summer Internship: Java & Python;Java;USA;Atlanta, GA;Hitachi Vantara;;;STEM Summer Internship: Java & Python Hitachi Vantara125 reviews - Atlanta, GA Full-time, Temporary, Internship Apply On Company Site The Company Hitachi Vantara, a wholly owned subsidiary of Hitachi, Ltd., helps data-driven leaders use the value in their data to innovate intelligently and reach outcomes that matter for business and society – what we call a double bottom line. Only Hitachi Vantara combines 100+ years of experience in operational technology (OT) and 60+ years in IT to unlock the power of data from your business, your people and your machines. We help enterprises store, enrich, activate and monetize data for better customer experiences, new revenue streams and lower business costs. Job Description Our internship programme is designed to give you the skills for starting a successful career in Data Engineering, Data Science, and the Internet of Things fields. You’ll work with a global team gaining real-world experience building IOT applications, applying time series/events forecasting techniques (including deep learning), and you’ll gain exposure to the commercial/financial side of the software business. There will be an opportunity to apply to full-time positions at the end of the 3-month programme. Responsibilities & Scope of Work Build data processing pipelines Apply data analysis and machine learning techniques to solve business problems Document and present your work to business stakeholders Proactive participation in providing innovative ideas and solutions Required Skills Python, R or Java Data Analysis and Statistics SQL Excellent oral and written communication skills English language proficiency required Bachelors, Masters, or Ph.D. degree in STEM fields Additional Skills Data science / machine learning Big Data technologies (i.e. Hadoop, Spark, NoSQL) AWS, Azure, Google Cloud We are an equal opportunity employer. All applicants will be considered for employment without attention to age, race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.  #LI-MG1 15 days ago report job
Java Developernew;Java;USA;Ann Arbor, MI 48103;Reynolds and Reynolds;;;"Java Developer Reynolds and Reynolds420 reviews - Ann Arbor, MI 48103 Apply On Company Site Open Dealer Exchange (ODE), an affiliate of Reynolds and Reynolds, is looking for a Java Developer to join our team in Farmington Hills, Michigan. As a Java Developer, your main responsibility is to assist with the full development life cycle of various application enhancements. You will develop web service integrations; build internal processes, procedures, and methodologies; and work with development leads to ensure process is repeatable and efficient. This position will play an integral role in the growth of the lender line of business within the company. Requirements: 3+ years of experience in a similar position Strong understanding of object-oriented analysis and design (OOAD) concepts Experience developing enterprise web applications with any object-oriented programming language Proficient in writing SQLs for DB2 or any major RDBMS Understanding of software development methodologies Ability to work with cross-functional teams (Infrastructure, QA, Product Management) Excellent written and verbal communication skills 6 days ago report job"
Junior Software Engineer;Java;USA;Huntsville, AL;SAIC;;;"Junior Software Engineer SAIC2,723 reviews - Huntsville, AL Apply On Company Site Job Description Description Job Description: The select candidate for this position will become a member of the Army Game Studio s software development team for America's Army: The Official U. S. Army Game as well as numerous military and scientific First Person Shooter (FPS) style training and simulation applications. As a member of the AGS software development team you will be tasked to develop vehicles, weapons, characters, interfaces, and other game related content utilizing Epic’s Unreal Engine 3 & 4, Unity 3, and Bohemia Interactive Real Virtuality development environments. In this position you will be a key member of an agile scrum development team working closely with fellow programmers, game designers and artists on the implementation of new features for existing and new FPS style games and games for training applications. Primary Job Duties Will Include: Developing documented, reliable, well-tested, extensible and maintainable code Performing software analysis, design, and development according to existing coding standard and guidelines Interpreting and analyzing requirements obtained/derived from customers Reviewing, verifying and/or validating system specification and other design-related documentation Other activities include working with System Engineers and test teams, as well as supporting demonstrations, test events, and development of system documentation.  Qualifications Required Education/Experience: Bachelor's in Computer Science, Computer Engineer, Software Engineering, Game Development or related field and 0+ years of experience.  Required Skills: Familiar with C++ programming and debugging skills Experience in object-oriented design and programming Experience with software configuration management systems Ability to test, debug and extend existing code competently Understanding of memory management and runtime optimization Desired Skills: Software development experience with FPS style games or man-in-the-loop training systems Development experience in one or more of the following programming languages is a plus: Unreal Blueprints, Unreal Script, C#, Bohemia Interactive Script, DirectX, and OpenGL    Overview SAIC is a premier technology integrator solving our nation's most complex modernization and readiness challenges. Our robust portfolio of offerings across the defense, space, civilian, and intelligence markets includes high-end solutions in engineering, IT, and mission solutions. Using our expertise in existing and emerging technologies, we integrate the best components from our own portfolio and our partner ecosystem to deliver innovative, effective, and efficient solutions. We are 25,500 strong; driven by mission, united by purpose, and inspired by opportunities. Headquartered in Reston, Virginia, SAIC has pro forma annual revenues of nearly $7.1 billion. For more information, visit saic.com. For ongoing news, please visit our newsroom. For SAIC benefits information, see Working at SAIC. EOE AA M/F/Vet/Disability 30+ days ago report job"
