Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Data scientist;Data scientist;France;Marseille (13);WitMonki;CDD;35 000 € - 45 000 € par an;Marseille (13) CDD 35 000 € - 45 000 € par an DATA SCIENTIST H/F MARSEILLE (13) – WITMONKI SAS Publiée le : 01/07/2019 RESUME DE L'OFFRE Type de contrat CDD Lieu MARSEILLE (13) Type d’offre Industrie Expérience requise 2 ans Date de début 01/09/2019 Salaire Entre 35 k€ et 45 k€ Nombre de postes à pourvoir 1 PRESENTATION DE L’ENTREPRISE WitMonki est une startup française située à Marseille qui conçoit des dispositifs médicaux d’aide au diagnostic. Notre objectif est de permettre au plus grand nombre d’agir pour sa santé et son bien-être en proposant et en rendant accessibles des dispositifs innovants et des applications autour de la santé connectée et personnalisée. En tant que médecins, ingénieurs et chercheurs, nous réunissons l'ensemble des expertises nécessaires pour mener à bien notre mission :  Rythmologie cardiaque, physiologie cardiovasculaire et respiratoire  Circuits intégrés, micro et nanoélectronique  Data mining et machine learning  Traitement des signaux et algorithmie DESCRIPTION DE LA MISSION Dans le cadre d’un projet de R&D, nous souhaitons recruter un(e) ingénieur(e) afin de renforcer notre équipe dédiée au développement d’outils d’analyse des signaux physiologiques recueillis par nos dispositifs. En tant que Data Scientist, expert en statistiques et aguerri en programmation, au sein d'une équipe pluridisciplinaire, vous serez en charge de :  Mettre en place la stratégie de recueil des données  Concevoir et entretenir la base de données des signaux physiologiques  Définir une modélisation statistique qui permette de répondre à notre problématique  Prendre en charge un travail exploratoire de description des variables discriminantes  REF : ING-DS-R&D    Développer des algorithmes d’apprentissage permettant de faire apparaître des propriétés de groupes  Participer au développement d’algorithme de classification des signaux physiologiques  Mettre en place la méthodologie et définir les prérequis pour un apprentissage de type deep-learning  Participer au développement d’algorithmes personnalisés s’adaptant aux spécificités de chaque individu  Analyser, proposer et rédiger les spécifications techniques des produits  Participer à la veille scientifique et technique de votre domaine d’expertise  Respecter la norme EN62304  Respecter le Système de Management de la Qualité Ce poste offre la possibilité de participer à la conception de dispositifs médicaux novateurs de type e-santé et de contribuer au développement de la médecine de demain. Par ailleurs, ce poste permet d’acquérir et d’appliquer rapidement de nombreuses connaissances techniques sur les différents aspects du traitement des données dans le domaine médical. POSITION DANS L’ENTREPRISE Vous exercerez, en tant que Data Scientist, sous la responsabilité du CTO et interagirez avec les autres membres de l’équipe de R&D ainsi qu’avec le MQ sur les aspects liés à la réglementation et à la qualité. PROFIL Diplômé(e) d'une école d'ingénieur ou équivalent Bac+5 généraliste avec une spécialisation en traitement des données, vous justifiez d'une première expérience professionnelle dans ce domaine. La connaissance et la pratique d’outils et de techniques liés au développement d’algorithme de traitement des données sont indispensables. Ceux-ci comprennent :  Développement dans un environnement Matlab, R et/ou Python  Connaissance des algorithmes d'apprentissage statistique supervisés et non- supervisés : approches baysiennes, MLP, SVM, K-means, etc.  Statistiques et analyse des données de grandes dimensions  Géométrie de l'information et Techniques de réduction de dimensionnalités  Connaissance des techniques d’apprentissage profond  Connaissance des outils dédiés à l’apprentissage statistiques : Statistics & Machine Learning Toolbox, Scikit-learn, Keras, etc.  Connaissance d’outils de gestion de base de données (MySQL, SQLite, MariaDB, etc.)  REF : ING-DS-R&D    Utilisation de gestionnaire de version (Git)  Environnement Linux Vous êtes curieux(se), vous faites preuve de rigueur et vous démontrez une grande capacité d'analyse, de synthèse, de formalisation. Doté(e) d'un bon relationnel et d’un esprit d’équipe, vous aimez la prise d'initiative et faites preuve d'autonomie. Si vous avez la volonté de contribuer à l’essor d’une jeune startup et à révolutionner la pratique médicale, alors n’hésitez pas, rejoignez-nous ! A l’issue de ce CDD, un CDI vous sera proposé. CONTACT Envoyez-nous votre CV et lettre de motivation à contact@witmonki.com Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
CONSULTANT DATA SCIENTIST (H/F) – TOP 3 CONSEIL EN STRATÉGIE;Data scientist;France;France;Upward Data;;;France Notre client et l’opportunité Notre client est un cabinet de conseil en stratégie leader au niveau international. Conscient de la valeur ajoutée des outils analytiques dans la prise de décisions stratégiques, il développe fortement sa practice Data. Intervenant sur des missions de conseil en stratégie, les consultants / Data Scientists de cette équipe cultivent leur expertise en utilisant la Data Science pour répondre aux problématiques business de leurs clients. Extrêmement dynamique et en forte croissance, cette équipe se donne les moyens de ses ambitions et s’est fixé un plan de recrutement extrêmement ambitieux. Cette opportunité nous paraît parfaitement adaptée pour les profils souhaitant : Évoluer dans un environnement exigeant et stimulant grâce à la diversité des problématiques rencontrées et à la richesse des échanges avec des interlocuteurs de haut rang Bénéficier d’un véritable tremplin pour leur carrière à l’échelle nationale et internationale Profiter de conditions de travail très satisfaisantes (rémunération, formation, perspectives d’évolution…) Se positionner au sein d’une équipe en forte croissance avec des perspectives d’évolution très rapides Les poste sont basés en France ou au sein d’un des bureaux à l’international. Les profils recherchés Les candidat(e)s devront justifier d’une formation supérieure de type : Grande École d’Ingénieurs de premier rang Ils présenteront une expérience réussie de 3 à 8 ans en Data Science au sein d’un environnement professionnel exigeant. Pour plus d’informations, n’hésitez pas à postuler ou à nous contacter : nous faisons bénéficier nos candidats d’un accompagnement spécifique pour la préparation aux études de cas. Les compétences suivantes sont requises : Des compétences poussées en mathématiques et statistiques Maîtrise de R ou Python Un bon esprit d’analyse et de synthèse Une aisance analytique et rédactionnelle Un bon sens de l’écoute et adaptabilité Un excellent relationnel Un leadership notable Un professionnalisme orienté service au client Une forte autonomie Une forte capacité d’investissement et d’engagement au sein du cabinet Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data Scientist (NLP/Visualization);Data scientist;France;Grenoble (38);Skopai;;;Grenoble (38) Temps plein – Grenoble, France Qui sommes-nous Skopai est une plateforme de référence pour la technologie, fournissant en temps réel une connaissance complète sur n’importe quelle start-up dans le monde entier. Nos outils sont basés sur des méthodes de traitement automatique du langage naturel (NLP) et d’apprentissage automatique. Avec l’aide d’experts en innovation, nous visons à extraire au mieux toutes les informations disponibles sur les start-up. Nous sommes issus de l’Université de Grenoble Alpes et partageons un laboratoire commun avec le laboratoire d’informatique de Grenoble (LIG). Missions En tant que data scientist, vous travaillerez dans l’équipe de R&D focalisée sur un large éventail d’applications: Collecte de données provenant de sources publiques sur le Web. Analyser les données produites par des experts en innovation. Conception de nouveaux algorithmes pour une variété de tâches telles que l’extraction d’informations, la prédiction, etc. Vous ferez partie d’une petite équipe, ce qui vous permettra d’être proactif et en contact direct avec d’autres chercheurs, développeurs et experts en innovation. Compétences Doctorat ou master en Machine Learning ou dans un domaine connexe, avec une spécialisation en informatique. Une connaissance approfondie des méthodes de NLP. Maîtrise de python. Expérience des techniques de Deep learning et d’apprentissage de représentation. Familiarisation avec les bases de données non relationnelles. Bonus: Expérience avec les techniques de visualisation. Expérience avec les méthodes d’optimisation. Avantages 5 semaines de congés payés + 8 jours de RTT Excellente complémentaire santé Contact Lettre de motivation et CV à envoyer à contact@skopai.com Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Consultant Data Scientist;Data scientist;France;Paris (75);Bartle Business Consulting;;;"Paris (75) Au sein de l’équipe Math4Business, vous intervenez de façon opérationnelle sur des missions de conseil autour de sujets datas tels que l'analyse de données complexes, la segmentation, la modélisation (y compris statistique), la mise en place d’équipes ou d’environnement Big Data, en lien avec des besoins métiers concrets.  Vous participez à des missions autour de la data au sein d’équipes pluridisciplinaires. Vous comprenez les enjeux et attentes métiers de vos clients, réalisez des analyses tout en vous assurant du respect des règles méthodologiques. Vous êtes encadré par des Managers et Associés qui vous forment au métier du conseil.  Vous participez également aux projets de recherche internes afin de favoriser l’innovation et l’entrepreneuriat, des valeurs fortes de notre cabinet. 02Profil recherché Diplômé d’une Ecole d’ingénieurs avec une majeure en statistiques ou d’une Université, avec une spécialisation en informatique et mathématiques, vous vous distinguez par votre capacité d’analyse, votre rigueur intellectuelle et votre proactivité.\r\n\r\n \r\n\r\nVous avez d’excellentes capacités relationnelles et le goût du travail en équipe. Vous êtes passionné par la Data et aimez sensibiliser vos collaborateurs à ce sujet.\r\n\r\n \r\n\r\nVous êtes à l’aise dans les domaines suivants :\r\n\r\n \r\n Data Mining, Intelligence Artificielle, Machine Learning ; Langages de programmation et Scripting data science (Python, R, Java, Scala) ; Recherche opérationnelle et connaissances robustes en statistiques ; Gouvernance des données ; Bases de données relationnelles & NoSQL (MongoDB, Cassandre, Hbase,..) et langages de requête ( Hive, Pig) ; Architecture technique des environnements Big Data. \r\n \r\n \r\n\r\nVous souhaitez développer vos capacités scientifiques dans un environnement business ?\r\n\r\nAlors, postulez et venez rejoindre notre équipe de Data Scientists ! Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
CONSULTANT-E DATA SCIENTIST F/H;Data scientist;France;Clermont-Ferrand (63);Datalyo;Temps plein, CDI;;Clermont-Ferrand (63) Temps plein, CDI Depuis 2014 Datalyo accompagne la transformation digitale des organisations par son expertise data. Cabinet de conseil lyonnais et clermontois « pure player », nous réalisons des projets Big Data et Data Science afin d’apporter de la valeur aux entreprises de la région Auvergne-Rhône-Alpes. À l'opposé d'un modèle de société de service généraliste, Datalyo recrute des profils de spécialistes et met le bien- être de ses collaborateurs au cœur de sa démarche. Descriptif du poste Pour renforcer son équipe, DATALYO recrute un-e Data Scientist. Au sein d'une équipe pluridisciplinaire et dynamique, vous participerez à l'implémentation de modèles prédictifs et d’algorithmes d’analyses de données pour les clients du cabinet à travers l’utilisation des technologies de l'écosystème Data. Les principales tâches seront : concevoir et implémenter des modèles d’analyse de données et de Machine Learning assurer une veille technologique sur les outils être force de proposition et de conseil auprès de nos clients Rejoindre Datalyo c’est également : partager ses compétences au sein d’une équipe de passionnés contribuer à des événements techniques (salons, meetups, hackathon…) la possibilité de faire partie de notre équipe de formateurs Profil recherché De formation Bac +5, école d’ingénieur ou master, organisé-e et pourvu-e d'un solide sens du service client vous avez au moins une année d’expérience sur des projets Data et une forte appétence pour l’informatique. Les compétences requises sont : maîtrise des familles d’algorithmes de Machine Learning : supervisés (régression, classifications) et non supervisés (clustering) maîtrise d’au moins un langage parmi R ou Python et des packages ou bibliothèques associés bonne connaissance du SQL et des bases de données relationnelles (MySQL, PostgreSQL...) bonne capacité d’écoute et de compréhension une connaissance des outils d’ingénierie logicielle est un plus : Git, SVN, Jenkins Statut du poste : Cadre Salaire : Selon expérience Type de contrat : CDI Date de prise du poste : Dès que possible Temps de travail : Temps plein Localisation : Clermont-Ferrand ou Lyon Pour postuler envoyez vos CV et lettres de candidatures, par email seulement, à candidature@datalyo.com, en précisant dans l’objet le poste concerné. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
DATA SCIENTIST (H/F) – CONSEIL TECH DATA;Data scientist;France;France;Upward Data;;;France Notre client et l’opportunité Notre client est un cabinet de conseil spécialisé en data science et Big Data qui accompagne les grandes entreprises dans leurs projets Data, de la réflexion stratégique à l’exploitation des plateformes technologiques. Ce cabinet intervient dans une grande variété de secteurs d’activité : banque et assurance, médias, retail et industrie. Connaissant une forte croissance, notre client cherche à renforcer son équipe de data scientists. Le/la candidat(e) devra réaliser les tâches suivantes: Contribuer à la réalisation de projets technologiques en Intelligence Artificielle, R&D et/ou auprès des clients Grands Comptes Apporter des réponses concrètes à un besoin métier grâce à l’IA, de bout en bout : concevoir, développer, tester et industrialiser les algorithmes et les solutions Déployer des cas d’usages data variés, allant du marketing prédictif à l’analyse d’image en passant par le natural language processing. Les profils recherchés Les futur(e)s collaborateur(trice)s devront justifier d’une formation supérieure de type bac+5 : Grande Ecole d’ingénieurs Master spécialisé en Data Science Les candidat(e)s devront justifier d’une première expérience réussie en data science. Les compétences suivantes sont requises Expérience en R, Python, Spark, Hadoop, NoSQL databases (MongoDB, Cassandra, HBase), TensorFlow, etc. Connaissances académiques en IA indispensables : Machine learning, Deep Learning, NLP, Computer Vision, Transfer Learning, etc. Capacité à synthétiser rapidement et à proposer des solutions innovantes Une bonne compréhension de l’écosytème digital et data est un plus. La maîtrise de l’anglais est indispensable. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
CONSULTANT DATA SCIENTIST (H/F) – CABINET DE CONSEIL;Data scientist;France;France;Upward Data;;;France Notre client et l’opportunité Notre client fait partie des leaders du conseil en management en France et son développement ces dernières années est l’une des plus belles success stories du conseil. Ce cabinet repose sur des valeurs fortes qui contribuent à la croissance du groupe depuis sa création : innovation, humilité, esprit entrepreneurial et convivialité. En fort développement au niveau international (ouverture de plus de 10 bureaux au cours des 5 dernières années), cette entreprise offre de réelles perspectives d’évolution à l’étranger. Conscient de l’importance de la composante analytique dans la prise de décision, il cherche des consultants expérimentés sur les problématiques Data Science. Les consultants Data Scientists devront accompagner les clients dans la résolution de leurs problématiques business à travers les outils Data pertinents. En forte croissance, le cabinet recrute plusieurs profils expérimentés pour les responsabilités suivantes : Participer à des missions de conseil en s’appuyant sur des outils de Data Science, Prendre en charge l’intégralité de la mission, Assurer les relations avec les clients et répondre à leurs attentes, Encadrer des équipes de consultants, Contribuer aux démarches commerciales du cabinet, Participer à la vie interne du cabinet. Les profils recherchés Les candidat(e)s devront justifier d’une formation supérieure de type : Grande École d’Ingénieurs de premier rang Profil académique d’excellence en mathématiques/statistiques Les candidat(e)s présenteront une expérience de 4 ans minimum acquise au sein d’un : Cabinet de conseil en stratégie et management reconnu Grand groupe de l’industrie ou du Secteur tertiaire avec un parcours de haut potentiel Pour plus d’informations, n’hésitez pas à postuler ou à nous contacter : nous faisons bénéficier nos candidats d’un accompagnement spécifique pour la préparation aux études de cas. Les compétences suivantes sont requises Des compétences poussées en mathématiques et statistiques, Une forte connaissance en algorithmique, Un bon esprit d’analyse et de synthèse, Une aisance analytique et rédactionnelle, Un bon sens de l’écoute et adaptabilité, Un excellent relationnel, Une grande curiosité intellectuelle, Un leadership notable, Un professionnalisme orienté service au client, Une forte autonomie, Une forte capacité d’investissement et d’engagement au sein du cabinet. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data scientist junior;Data scientist;France;Seyssinet-Pariset (38);France Atelier;;;"Seyssinet-Pariset (38) Data scientist junior France Atelier – Seyssinet Pariset (38) Poste à pourvoir immédiatement – CDI Intéressé(e) ? Rejoingnez-nous ! Faites-nous parvenir votre CV et lettre de motivation : eric.paruscio@france-atelier.fr Au sein de la Direction de France Atelier, vous avez pour mission de : Réaliser les études pour le marketing. Analyser les données diverses (clients, prospects, devices…) pour alimenter la prise de décision des marketeurs et impacter la création de valeur. Les thématiques étudiées sont issues de tous les domaines de l’entreprise : le réseau, l’intervention, les points de contacts clients, le digital et le marketing pour répondre aux objectifs prioritaires de l’entreprise : Améliorer l’expérience client Améliorer la valeur de nos actions commerciales Participer à la simplification et personnalisation des parcours client. Élaborer les outils d’automatisation des analyses approfondies. Contribuer à l’étude de l’opportunité dé des partenariats Détecter les tentatives de fraude Vous aurez à : Travailler avec les directions métier afin de comprendre leurs besoins et identifier les analyses qui contribuent à les satisfaire. Élaborer et planifier la démarche d’analyse des données en liaison avec le métier. Mettre au point des techniques d’extraction (nettoyage, réduction, transformation…) et d’analyse des données massives de l’entreprise (Big data) ou open data. Concevoir des modèles statistiques et/ou d’apprentissage automatisé (machine learning), permettant de proposer des recommandations aux métiers pour réaliser les outils associés. Présenter et expliquer les résultats aux métiers. Assurer une veille en recherche et innovation pour introduire de nouvelles approches d’analyse et de modélisation des données. Développer (ou faire développer) des méthodologies ou logiciels Réaliser des analyses induisant la mise en interaction d’un grand nombre de données. Améliorer les processus de production et de mise à disposition des scores en visant toujours plus d’efficacité grâce à une amélioration de la fraîcheur des notes ; tester dans un contexte opérationnel de nouveaux algorithmes prédictifs et les intégrer aux process afin d’accroître les performances des modèles. Mettre en place des outils de data (restitution graphique des modèles existants, développement d’applications facilitant le pilotage et la prise de décision). Profil recherché ? De formation supérieur Bac +5/6 orienté Statistiques, mathématiques, data Science (type ENSAxE/ENSAI), vous justifiez d’une expérience d’au moins 4 à 5 ans dans l’analyse de données (Data Analyste ou similaire) ou dans un environnement datacenter (au contact de grandes structures de données). Vous avez une très bonne maîtrise des techniques de modélisation et des modèles statistiques Vous possédez une très bonne maîtrise de logiciel(s) de traitements statistiques et data management ainsi que les outils de data. Vous faîtes preuve de rigueur et de précision, et êtes attaché-e à produire un travail de qualité. Vous êtes pragmatique et avez une bonne compréhension des enjeux métier. Vos capacités d’adaptation et votre réactivité vous permettent d’évoluer dans un environnement agile. La curiosité, l’enthousiasme et le travail en équipe sont vos points forts. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
CONSULTANT DATA SCIENTIST - H/F;Data scientist;France;Paris (75);Talan;CDI;;Paris (75) CDI Vous êtes reconnu pour vos compétences... Connaissance de l’écosystème Hadoop, voire des distributions suivantes : Hortonworks, Cloudera Connaissance de Spark, MApReduce Connaissance de bases de données NoSQL du type Hbase, MongoDB, Cassandra Connaissance d’outils d’analyse statistique R, SAS Connaissance en programmation Java/Python serait un plus Capacité à appréhender le contexte projet Connaitre le cycle de vie du projet Votre entourage vous décrit comme... A l’écoute Ayant un fort esprit d’équipe et de l'humilité Autonome Motivé et dynamique Bon communiquant Ayant une bonne capacité d’adaptation Ayant un sens du service développé Ensemble réalisons de nouveaux projets Talantueux Afin de répondre aux besoins Big Data de nos clients dans la région Ile de France, nous recherchons des consultant(e)s junior(e)s ou confirmé(e)s Data Scientist. En fonction de votre profil, vous serez amené(e) à prendre en charge les actions suivantes: Conception et analyse techniques Développement, tests unitaires et tests d’intégration Intégration et rédaction des cahiers de test et des documents techniques Veille technologique Participer à la vie de l’équipe Data Management Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data Scientist (H/F);Data scientist;France;Roubaix (59);Crédit Agricole Consumer Finance;;;Roubaix (59) Qui sommes nous ?  Crédit Agricole Consumer Finance est un acteur majeur du crédit à la consommation en Europe. Filiale du groupe Crédit Agricole, elle apporte son expertise du crédit à la consommation en mettant à disposition de ses clients et partenaires des offres adaptées et innovantes.  La mission que l'on propose  Vous rejoindrez l’entité Octroi Crédit et Fraude dont la mission est d’assurer la maîtrise du risque au regard des objectifs fixés par la Direction Générale, en définissant et en mettant en œuvre les politiques d’acceptation et de gestion de la fraude : Etre garant de la maîtrise du risque d’impayé et/ou fraude à l’octroi sur l’ensemble des Marchés (partenaires, vente à distance, institutionnels, grande distribution, bancaire, circuit court, circuit long) tout en œuvrant au respect des objectifs commerciaux de l’entreprise Développer les méthodes et les outils permettant de maîtriser le risque à l’acceptation de crédit (score, procédures…) Au sein de Développements et Technologie, vous aurez l’opportunité de mettre vos connaissances en Intelligence Artificielle en pratique au profit d’un ou plusieurs sujets opérationnels. Vous participerez à l'ensemble des grandes étapes d'un projet d'Intelligence Artificielle appliquée au métier de la banque, et serez en charge de la réalisation d'un ou plusieurs cas d'usage : Collecter, analyser et exploiter les données sur l’ensemble de nos clients/prospects de façon pertinente pour évaluer le risque d’impayé et/ou de fraude Développer des segmentations et modèles prédictifs de l’impayé et/ou de fraude Optimiser les modèles statistiques existants Restituer vos travaux de manière synthétique et pertinente auprès des autres acteurs de l’entreprise Contribution à la communauté de compétence Data Science  #Ta formation Bac +4/5 Spécialisation : Spécialisation en Maths Appliquées / Statistiques Ecole(s) recommandée(s) /Formations : ENSAE, ENSAI, Ecole Centrale, Polytech Lille, Master Maths Appliquées / Statistiques  #Tes compétences  Passionné par les sujets d'Intelligence Artificielle Vous connaissez à minima SAS et R/Python Vous êtes de nature curieuse, vous avez de bonnes facultés d’écoute et d’autonomie, vous êtes un(e) bon(ne) communiquant(e) Une première expérience dans la Data Science, la collecte et l’exploitation de forte volumétrie de données provenant de multiples sources serait un plus.  #Nos pré-requis  Esprit d'équipe Réactivité Volontaire Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data Scientist;Data scientist;France;Paris (75);Prolancer;Temps plein, CDD;50 000 € - 70 000 € par an;Paris (75) Temps plein, CDD 50 000 € - 70 000 € par an One of the world’s leading financial consultative service providers are looking for Data Sceintists to join their team. The Company provides financial advisory and consultations to more than 4,500 clients in more than 35 countries, worldwide. Job Description Maintaining business excellence for us means the acquisition of new talent that are experts in new technologies and sciences. We are looking for an experienced Data Scientist to join our team of technologists and data scientists to help us deliver data-driven solutions to our clients. We are looking for someone with experience in using machine learning and natural language processing technologies to isolate, identify and utilize relevant data and help in designing and implementing new technologies and solutions to both simple and complex financial problems. Roles & Responsibilities Liaise with clients and our senior management team to understand client needs Identify and process various sources of client/third-party financial data Analyse sets of data to identify structures, patterns and trends Use patterns in data to propose solutions and strategies for client problems Create and present findings to senior management team and other stakeholders, as and when required Collaborate with our technical team to design and implement automated data collection tools/processes, using predictive analytics and machine learning algorithms Collaborate with our product development team to make recommendations for service improvements Essential Requirements 5+ years of relevant experience (e.g. Data Scientist, Data Analyst, Statistician, Economist, etc.) Working knowledge of machine learning algorithms and technologies A great knowledge and/or experience of business intelligence tools (e.g. VBA, SQL, Tableau, etc.) MSc or higher in Data Science, Statistics, Economics or a related field Experience delivering agile solutions to various small and large clients Strong problem-solving skills Excellent attention to detail Impeccable listening skills Excellent verbal and written communication skills Able to create and maintain strong working relationships with both internal and external colleagues and clients Great planning and organisational skills A desire for continuous learning and professional improvement Desirable Skills Experience working within the financial services (or similar) sector Knowledge of cloud computing technologies (MS Azure, Amazon AWS, etc.) A working knowledge of Python programming Experience providing advisory or consultation services to client Apply directly at: https://prolancer.com/jobs/send-proposal/298 Benefits: Work from home opportunities Flexible working hours Contract length: 12 months Job Types: Full-time, Contract Salary: 50,000.00€ to 70,000.00€ /year Il y a plus de 30 jours Signaler un abus
Data scientist / formateur Python;Data scientist;France;Paris (75);Stat4decision;;;Paris (75) Mission Votre principal rôle sera d'intervenir sur des missions de conseil et de formation en rapport avec Python et son stack scientifique (numpy, pandas, tensorflow...). Vous serez amené à intervenir dans des formations auprès des clients de stat4decision ou dans des missions de développements d'outils orientés data science. Petit plus : du temps sera alloué au développement ou à la participation à la communauté open source autour de la data science Objectifs Répondre à la forte demande de formation autour de Python et mener des projets data science de développement. Profil M2 ou doctorat orienté traitement de la donnée. Bonne connaissance de Python et de son stack scientifique. Expérience dans la formation Autonomie, bonne organisation et capacités pédagogiques. Ouverture d'esprit et envie de contribuer à la communauté open source Modalités de candidature Veuillez contacter directement ej@stat4decision.com ou remplir le formulaire de cette page. Situation géographique Paris 12ème (possibilité télétravail) Type de contrat CDI Date d’embauche envisagée Dès que possible Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Consultant(e) data F/H;Data scientist;France;Paris 3e (75);DATATORII;CDI;;Paris 3e (75) CDI Vous effectuez des missions à forte valeur ajoutée au sein de dispositifs pluridisciplinaires (Ingénieur, Data Scientist, Architecte, Chef de projet, Formateur, etc.).  Vous intervenez en AMOA et MOE sur les projets majeurs de transformation des usages de la Business Intelligence et/ou Data Science de nos clients.  Au sein d’une équipe solidaire, dynamique et audacieuse, selon vos compétences et vos appétences, vous participerez ou prendrez le lead sur :  Le cadrage en amont du projet  Le management du projet  L’assistance à maîtrise d’ouvrage du SI Décisionnel  L’accompagnement de la MOE sur les réalisations (SSIS, SSAS, SSRS, PowerBI, Microsoft Azure, Python)  Le choix d’orientation et déploiement cloud de nos clients (Microsoft Azure)  La conception d’offres innovantes leur promotion (UX BI, BI Self-service, Data Science, ...)  La rédaction de propositions sur mesure et leur soutenance  La formation interne ou externe au sein de notre organisme de formation  Grâce à nos capitalisations, nos méthodes et notre dispositif d’accompagnement, Datatorii vous intègre dans un parcours certifiant et vous offre toutes les chances de réussir avec des perspectives de carrière motivantes. Profil recherché Formation initiale  BAC +5 Scientifique (mathématiques, statistiques et traitement du signal, informatique) ou Ecole de commerce (Data Analyst, Data Business)  Connaissances ou expériences  Vous possédez une première expérience significative sur la Business Intelligence où vous êtes intervenu de manière opérationnelle sur tout ou partie du cycle « projet » décisionnel (MOE puis AMOA).  Vous y avez développé des compétences analytiques (modélisation, data management, algorithmie, statistiques, dataviz), notamment sur les langages R, Python et la suite Microsoft BI.  Qualités  Excellent relationnel  Bon communicant  Proactif  Pédagogue  Capacité d’analyse et de synthèse Entreprise Datatorii est une société de conseil spécialiste de la donnée : Business Intelligence et Data Science.  Partenaires des directions métiers et informatiques, nous accompagnons nos clients dans la mise en place de solutions techniques (architecture, infra, cloud, etc.), ainsi que dans l’expression de la valeur de leurs données.  La R&D réalisée en interne (Data Dojo) autour des évolutions technologiques Microsoft nous positionne également comme un partenaire d’innovation et de mise en place des meilleures pratiques du marché.  Reconnus comme organisme de formation, nous accompagnons nos clients de la prise en main jusqu’à la maîtrise des solutions techniques Microsoft, ainsi que sur l’état de l’art des projets BI.  Nichés dans le 3éme arrondissement de Paris, nos locaux vous offrent tout le confort pour vous former, échanger régulièrement avec vos pairs, participer aux ateliers internes, organiser vos événements R&D et recevoir nos clients.  Datatorii vous donne la possibilité de réaliser vos prochains challenges ! Apec.fr - il y a 16 jours - Continuer pour postuler Signaler un abus
Consultant(e) Data Scientist;Data scientist;France;Paris (75);SOCIO DATA MANAGEMENT;CDI;;"Paris (75) CDI Contexte Depuis plus de 40 ans, Socio Data Management est leader dans le traitement et l’analyse de données, ainsi que dans les solutions applicatives pour en optimiser l’exploitation et la restitution. Nos consultants experts accompagnent nos clients durant toutes les étapes de leurs projets Data : depuis le recueil et l’intégration des données jusqu’à leur mise à disposition sur des plateformes en ligne, nous mettons notre savoir-faire au service de nos clients sur toute la chaîne de valeur de la Data. Spécialistes des modélisations intelligentes, nous les aidons à exploiter efficacement leurs données pour prendre des décisions optimisées, tant sur le plan opérationnel que stratégique. Missions Afin de renforcer nos équipes, nous recherchons un(e) Consultant(e) Data Scientist, pour intervenir chez l’un de nos clients grands comptes. Vous aurez pour mission : L’identification et la formalisation de Business Cases et des problématiques des Directions Métiers ; L’exploration des données internes et externes ; La proposition de solutions adaptées ; La réalisation des projets Big Data (ingestion de sources, traitements, tests, recettes, déploiements) ; Le crunching, l’analyse et l’exploitation de données (CRM, Produits, Digitales, Logistique, Yield, Open data…) ; L’optimisations et l’industrialisations des modèles de Machine Learning et d’intelligence artificielle. Profil recherché Vous êtes diplômé(e) d’un Bac + 5 dans un domaine tel que les statistiques, l’informatique, l’ingénierie, les mathématiques, et vous justifiez idéalement d’une première expérience en Machine Learning/Big Data/Analytics. Une expertise en mathématiques appliquées (statistiques, optimisation, machine learning, NLP) est indispensable. Vous maîtrisez la programmation informatique : Python (pandas, numpy, scikit-learn), R, C++, Scala, Spark… Et vous avez de solides connaissances en algorithmie et gestion des bases de données (SQL, noSQL, MapReduce, Hadoop…). Doté d’une grande qualité d’écoute et d’analyse, vous aimez travailler en équipe. Vous êtes curieux de nature et passionné par la Data, avec le souhait de mettre vos compétences au service des clients. Nous rejoindre Rejoindre l’équipe Socio Data Management c’est : Un engagement de proximité : entreprise à taille humaine, nous restons proches de nos collaborateurs afin de les accompagner de façon pertinente dans leurs carrières. Une garantie de diversité : nous intervenons sur des projets divers, enrichissants, innovants et à forte valeur ajoutée pour nos clients dans différents secteurs d’activités. Une promesse d’innovation : en tant qu’expert Data, nous faisons partie du Data Lab, un véritable pôle R&D qui a pour vocation de faire émerger des initiatives innovantes. Un gage d’intégration : faisant partie intégrante d’un groupe, nos collaborateurs ont la possibilité de créer et de tisser du lien, tout en développant leurs connaissances sur des sujets transverses (cybersécurité, gestion des risques, IT…). Bénéficier de nos avantages : accès à notre plateforme CE, attribution de chèques-cadeaux, tickets-restaurants, prime vacances… Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
