Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Senior Front End Developer-Javascript;Capital One - US;USA;Chicago, IL (The Loop area);None;None;77 West Wacker Dr (35012), United States of America, Chicago, Illinois At Capital One, we’re building a leading information-based technology company. Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by bringing ingenuity, simplicity, and humanity to banking. We measure our efforts by the success our customers enjoy and the advocacy they exhibit. We are succeeding because they are succeeding.  Guided by our shared values, we thrive in an environment where collaboration and openness are valued. We believe that innovation is powered by perspective and that teamwork and respect for each other lead to superior results. We elevate each other and obsess about doing the right thing. Our associates serve with humility and a deep respect for their responsibility in helping our customers achieve their goals and realize their dreams. Together, we are on a quest to change banking for good. Senior Front End Developer-Javascript Capital One is searching for an experienced Front-End Developer where you’ll be responsible for providing your team with the guidance to drive product delivery and working to shape a unified culture through collaboration. You’ll be a mentor, sparking discussion between peers to build shared understanding across all levels of skill. As an advocate for the customer and enforcer of UI integrity, you'll work in lock-step with our collocated Product and Design teams toward a shared ownership of the customer experience. This position requires a creative mind that can identify structural patterns as well as interface and interaction detail. We're looking for someone who is passionate about both software architecture and discovering emerging technologies, and who can deliver accessible and standards-compliant experiences. What you’ll do: Be a visionary who can come up with practical solutions to complex problems. Design, develop, test, implement, and support technical front-end solutions in a full-stack environment of development tools and technologies. Work within and across Agile teams. Work with product managers to understand the business needs in terms of product delivery. Run a tight front-end ship, ensuring code, architectural, and platform integrity. Be great at documenting the team’s work and talking about the decisions you make to support the product. Monitor platform performance and efficiency. Collaborate with fellow engineers, Design, and Product teams to find the right approach to product delivery. Stay aware of emerging technologies - especially front-end technologies - and how they might benefit our business. Mentor others to build shared understanding of the product intent. Promote great architectural practices and process improvements through code reviews. Be confident in your skills, but humble in your conversation. Work with the Design team to create and adhere to design systems and our visual language. Basic Qualifications: Bachelors Degree At least 5 years of experience with front-end web technologies, including HTML, CSS, and JavaScript. At least 2 years of experience with RESTful interfaces and API consumption. At least 2 years experience with unit and end-to-end testing in JavaScript using Protractor or Jasmine. At least 2 years experience working with visual design and user experience architecture. Preferred Qualifications: 5+ years of experience with working front-end technologies like Angular, React, Node.js, PostCSS, Sass. 2 + years experience with Human Centered approaches to UX Design. 2+ years experience with ECMAScript 2015/ES6. 2+ years experience with Typescript, Java or Flow. 1+ year experience with a portfolio site or Github. At this time, Capital One will NOT sponsor a new applicant for employment authorization for this position.
Full Stack Software Engineer;MessageBroadcast;USA;Newport Beach, CA;None;None;Why Work Here? “The chance to work with an amazing team, partnered with the world's most admired brands.” At Message Broadcast, we have created a world-class platform that delivers messaging at scale for Fortune 100 companies in the Energy, Finance, Healthcare and Telecommunications Industries. Our messaging platform manages enterprise communications, delivering positive results by automating interactions with sophisticated personalization based on time, place, preference, profile and response data. All solutions are designed to dramatically increase customer engagement through self-service, acquisition, retention, and conversion across all channels, including TXT/SMS, MMS, RCS, voice, PUSH, email, and social media. Our highly scaled Platform as a Service (PaaS) delivers reduction to call center calls, proactive effective customer communications, improved J.D. Power CSAT scores, customer channel preference, real-time monitoring & reporting, scalable & deliverable notifications and TCPA mitigation. OUR CULTURE With solid leadership, a clear growth path and a wealth of expertise, we foster a collaborative environment and welcome those who want to work with like-minded talent with a modern technology stack. We embrace positive change, open communication and the long-term tenure of our team is a testament to our commitment to the growth of our employees, the success of Message Broadcast and our valued clients. Currently, we are seeking Full Stack Software Engineers with expertise in Node.js to join on our rapidly growing technology team to tackle our next generation messaging PaaS. In this role, you will write high quality code using established patterns and best practices. Qualified candidates must be comfortable building internal and public facing REST APIs, as well as having experience with message queue technologies and extensive relational database experience including performance problem solving skills. Our ideal candidate will also bring experience with Agile practices and CI/CD and will help shape efficiency, quality, and process improvements. QUALIFICATIONS Node.js development experience including building web, database and building RESTful APIs Experience working in Agile / Scrum environment Familiarity with source control, branching, merging, and release cycles, preferably using Git A background with ETL processes Must have strong teamwork orientation and the ability to promote collaboration within teams Excellent verbal and written communication skills Bachelor's Degree in Computer Science or equivalent degree / work experience Responsibilities Write efficient, secure software using modern technologies, methods, and frameworks Use Test Driven Development (TDD) processes Communicate openly with management Influence quality and productivity through process improvements Pluses Efficient with multiple languages including JavaScript, Python, and SQL Experience with RabbitMQ Experience with Redis Experience building APIs and micro-services Proficient with front-end JavaScript frameworks such as Angular, React, or Vue.JS Experience with NoSQL database such as MongoDB Knowledgeable with Jira  our benefits On-site full-time position with reasonable FLEXIBLE work schedule once established and approved Fully covered Medical, Dental, and Vision for employee 401K 14 days PTO Well-stocked kitchen with energy drinks and other snacks Onsite gym with showers Message Broadcast is an Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.
Full-Stack Developer;The Brigade;USA;Portland, OR 97203 (Cathedral Park area);None;None;We’re looking for a full-stack developer to join our team in Portland, Oregon. You thrive when you’re involved in the entire process from the concept to the end product, working closely with clients and your team each step of the way. You create the elegant back-end solutions and flawlessly bring them to life in incredible front-end experiences. You'll be expected to: Deliver beautifully executed experiences on a variety of platforms Assist in the scoping and planning of projects Manage and execute launches Solve complex problems and always be willing to jump in and help your team Work with team leads to draft technical requirements, and become the primary owner and executor of them throughout the program Communicate your technical creations to non-technical colleagues and clients Uphold quality standards of all deliverables and projects Stay on top of trends and have a keen eye for where they should be explored or avoided Qualifications Advanced HTML, CSS, and Javascript (including frameworks like React, Angular, and Vue.js) API integration, design, and development Browser debugging using WebKit Developer Tools or similar Comfortable with AWS, Git and Terminal Web server technologies like Node.js, J2EE, Apache, Nginx, ISS, etc. Have a passion for great design and a hyperactive attention to detail Excellent communications skills and experience working directly with clients Skilled problem solver with an an ability to manage multiple projects Comfortable working with multiple developers and running solo on other projects Values We create a supportive, challenging environment that encourages each of us to grow and push our creative output. You’ll work with rad, self-motivated and insanely talented people who love collaborating with each other. We value our relationships over projects and that is seen both in how we build client relationships, but also how we take care of the team. Benefits Competitive Pay Generous PTO Awesome coverage on us for individuals, partners and family Learning and growth opportunties Opportunities to work strategically with clients, explore new spaces 401(k) with matching
Full Remote Clojure, .NET, JS/Angular Developer;Flexiana;USA;Sheridan, WY;None;None;Over the past several months, we have seen Flexiana grow from a group of few people to solid team because of professionalism and customer appreciation. The scope of our projects is far interesting than that of most conventional businesses, which leads to a wide variety of tasks that need to be performed. We are not a conventional business. First and foremost, all our colleagues are expected to create regular work product that is reviewed by others, customers and public. We are the community of doers and we expect senior approach and skills. We are looking for Experienced developers in following technologies Clojure, .NET, JS/Angular. If you are proficient in one of technologies lister above, you are welcomed. We offer You can join us for a couple of weeks trial when we can get to know each other better, you can do it beside of your normal job You can work from anywhere You can be paid partially or fully in any cryptocurrency Openness, agility and no micromanagement Extensive support from all colleagues Long term cooperation Help with state bureaucracy, taxes, etc. Interested? Contact team@flexiana.com immediately!
Software Engineer - Growth;Upstart Network, Inc.;USA;San Mateo, CA;None;None;"Upstart is a leading AI lending platform partnering with banks to expand access to affordable credit. Forbes recently ranked Upstart #12 on its list of ""most promising AI companies in America."" Inc. Magazine also recognized Upstart as one of the Best Workplaces for 2020.  By leveraging Upstart's AI platform, Upstart-powered banks can have higher approval rates and lower loss rates, while simultaneously delivering the exceptional digital-first lending experience their customers demand. Upstart's patent-pending platform is the first to receive a no-action letter from the Consumer Financial Protection Bureau related to fair lending. Upstart is based in San Mateo, California and Columbus, Ohio.  Most Upstarters join us because they connect with our mission of enabling access to effortless credit based on true risk. If you are energized by the impact you can make at Upstart, we’d love to hear from you!  As a software engineer, you'll join a new growth engineering squad focused on bringing more borrowers onto the Upstart platform and ultimately accelerate the company’s pace of learning. A data driven approach, penchant for rapid experimentation, and desire to work closely with our marketing, product and design teams are a must for this squad. You'll enjoy significant autonomy while making a meaningful impact by digging through data to uncover product insights, designing and implementing A/B tests and executing broader growth platform improvements.  How you'll make an impact: Build, ship and maintain product features and platform improvements on a regular basis to support a wide range of acquisition channels and funnel conversion strategies. Analyze data to uncover product insights, design and implement A/B tests and incorporate learnings into new experiments and features. Apply software engineering best practices to increase the reliability of our software and maintainability of our code base. Help us build our engineering team and make Upstart a genuinely awesome place to work.  What we're looking for: 4+ years of software development experience Understanding of modern web engineering and comfortable in at least one major full-stack and JavaScript/JS framework (we use Ruby on Rails and React, but are open to all backgrounds) Strong product and user experience intuition and a passion for understanding what drives successful products and brainstorming creative product ideas to increase growth Cross-functional collaboration and driving technical and product initiatives across multiple layers of architecture Familiarity with A/B testing or experience working in a fast-paced highly iterative product environment Passion for building projects that have a direct and measurable impact on core business metrics  What you’ll love: Competitive compensation (base + bonus & equity)  Comprehensive medical, dental, and vision coverage  Personal development and technology & ergonomic budgets  Life insurance and disability benefits  Clubs and activities (Game Nights, Fitstarters, Superwomen, Book Club, Investing Club, Money Discussions, Photography Club and Basketball teams)  Generous vacation policy  401(k)  Upstart is a proud Equal Opportunity Employer. We are dedicated to ensuring that underrepresented classes receive better access to affordable credit, and are just as committed to embracing diversity and inclusion in our hiring practices. We celebrate all cultures, backgrounds, perspectives, and experiences, and know that we can only become better together."
Full-Stack Developer;The Brigade;USA;Portland, OR 97203 (Cathedral Park area);None;None;We’re looking for a full-stack developer to join our team in Portland, Oregon. You thrive when you’re involved in the entire process from the concept to the end product, working closely with clients and your team each step of the way. You create the elegant back-end solutions and flawlessly bring them to life in incredible front-end experiences. You'll be expected to: Deliver beautifully executed experiences on a variety of platforms Assist in the scoping and planning of projects Manage and execute launches Solve complex problems and always be willing to jump in and help your team Work with team leads to draft technical requirements, and become the primary owner and executor of them throughout the program Communicate your technical creations to non-technical colleagues and clients Uphold quality standards of all deliverables and projects Stay on top of trends and have a keen eye for where they should be explored or avoided Qualifications Advanced HTML, CSS, and Javascript (including frameworks like React, Angular, and Vue.js) API integration, design, and development Browser debugging using WebKit Developer Tools or similar Comfortable with AWS, Git and Terminal Web server technologies like Node.js, J2EE, Apache, Nginx, ISS, etc. Have a passion for great design and a hyperactive attention to detail Excellent communications skills and experience working directly with clients Skilled problem solver with an an ability to manage multiple projects Comfortable working with multiple developers and running solo on other projects Values We create a supportive, challenging environment that encourages each of us to grow and push our creative output. You’ll work with rad, self-motivated and insanely talented people who love collaborating with each other. We value our relationships over projects and that is seen both in how we build client relationships, but also how we take care of the team. Benefits Competitive Pay Generous PTO Awesome coverage on us for individuals, partners and family Learning and growth opportunties Opportunities to work strategically with clients, explore new spaces 401(k) with matching
Sr. Front End Engineer | React + SaaS;Bridg;USA;Los Angeles, CA 90064 (Sawtelle area);None;None;Senior Frontend Engineer Bridg is seeking senior frontend React engineer who has significant experience designing and developing sophisticated web clients from the ground up and is passionate about creating scalable UI frameworks.  We’re a rapidly-growing start-up in the heart of Sawtelle Japantown, just blocks away from the 405 and the 10. Our loft-style office houses a passionate, hard-working team of ramen-slurpers, beachcombers, and LA-daydreamers.  At our core, we’re a tech company, yes, but our people make the magic happen. A collaborative and innovative culture, Bridg offers highly advanced technology to identify and track purchasers in a physical retail store.  Bridg's technology relies on data science and probabilistic modeling to identify and track the purchasers. As a Senior Frontend Engineer you will: Work with React & Redux single-page applications Work closely with product managers, designers, and other team members to understand, articulate, and break down customer needs into technical requirements Focus on our end users and deliver features that improve their user experience Lead in team development, maintaining standard and best practices Your Background Skills and Qualifications 4+ years of building frontend web applications professionally with JavaScript Significant experience with React or a similar JS framework (Vue, Angular, etc.) Significant experience with ES6/7 Features, CSS, and HTML Strong understanding of React.js and its core principles along with popular Flux workflows like Redux.js Well-versed with front-end development tools such as Babel, Webpack, NPM, etc. Strong understanding of building web applications powered by RESTful APIs Write testable, maintainable, and understandable code Deep care for web performance and maintaining quality user-experiences Strong leadership skills for leading technical discussions, code reviews, and mentorship Experience with Agile methodologies preferred Experience at start-ups a plus Experience in a fast paced development environment ideal Must pass background check Must be able to work in the office full time. Must be able to reliably commute to the office daily. Security, Availability and Confidentiality Requirements You are responsible for protecting the credentials provided to you to access S3’s (and customer, where applicable) networks, systems and data You are responsible for maintaining the confidentiality of all S3’s customer data to which you are granted access. Any suspected compromises of S3’s proprietary data or customer data must be reported to Management immediately. You will adhere to the S3 Information Security Policy and Procedures and supporting standard operating procedures to protect Company systems and data. Respond to and resolve customer help desk requests [varies based on role] You will alert management immediately with any expected system or data compromises and/or system failure impacting the security, confidentiality, availability and integrity of S3 and customer data What do we offer?  A fantastic opportunity to be part of a growing start-up. A chance to work with a passionate, driven and fun team.An incredible work environment - fun, casual and fast-pacedMonthly team activities and outingsLoft-style office with plenty of break-out spaceFully stocked company snack area complete with every drink and snack your heart desiresGreat benefits - Health, Dental, Vision, Vacation Time  About Bridg: Bridg is a marketing software company that provides a CRM solution, email and SMS marketing, insights and analytics, mobile app and loyalty program development for restaurants and retailers. Powered by transaction data, Bridg builds unique 360º customer profiles to understand individualized behavior patterns, providing clients with deep data science used to create wide-reaching, effective personalized marketing campaigns that drive traffic and sales in a measurable way.  Our headquarters is located in West LA / Santa Monica, and we offer competitive salaries, great benefits, and a high-energy environment with lots of room for personal and professional growth.
Senior Front End Developer-Javascript;Capital One - US;USA;Chicago, IL (The Loop area);None;None;77 West Wacker Dr (35012), United States of America, Chicago, Illinois At Capital One, we’re building a leading information-based technology company. Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by bringing ingenuity, simplicity, and humanity to banking. We measure our efforts by the success our customers enjoy and the advocacy they exhibit. We are succeeding because they are succeeding.  Guided by our shared values, we thrive in an environment where collaboration and openness are valued. We believe that innovation is powered by perspective and that teamwork and respect for each other lead to superior results. We elevate each other and obsess about doing the right thing. Our associates serve with humility and a deep respect for their responsibility in helping our customers achieve their goals and realize their dreams. Together, we are on a quest to change banking for good. Senior Front End Developer-Javascript Capital One is searching for an experienced Front-End Developer where you’ll be responsible for providing your team with the guidance to drive product delivery and working to shape a unified culture through collaboration. You’ll be a mentor, sparking discussion between peers to build shared understanding across all levels of skill. As an advocate for the customer and enforcer of UI integrity, you'll work in lock-step with our collocated Product and Design teams toward a shared ownership of the customer experience. This position requires a creative mind that can identify structural patterns as well as interface and interaction detail. We're looking for someone who is passionate about both software architecture and discovering emerging technologies, and who can deliver accessible and standards-compliant experiences. What you’ll do: Be a visionary who can come up with practical solutions to complex problems. Design, develop, test, implement, and support technical front-end solutions in a full-stack environment of development tools and technologies. Work within and across Agile teams. Work with product managers to understand the business needs in terms of product delivery. Run a tight front-end ship, ensuring code, architectural, and platform integrity. Be great at documenting the team’s work and talking about the decisions you make to support the product. Monitor platform performance and efficiency. Collaborate with fellow engineers, Design, and Product teams to find the right approach to product delivery. Stay aware of emerging technologies - especially front-end technologies - and how they might benefit our business. Mentor others to build shared understanding of the product intent. Promote great architectural practices and process improvements through code reviews. Be confident in your skills, but humble in your conversation. Work with the Design team to create and adhere to design systems and our visual language. Basic Qualifications: Bachelors Degree At least 5 years of experience with front-end web technologies, including HTML, CSS, and JavaScript. At least 2 years of experience with RESTful interfaces and API consumption. At least 2 years experience with unit and end-to-end testing in JavaScript using Protractor or Jasmine. At least 2 years experience working with visual design and user experience architecture. Preferred Qualifications: 5+ years of experience with working front-end technologies like Angular, React, Node.js, PostCSS, Sass. 2 + years experience with Human Centered approaches to UX Design. 2+ years experience with ECMAScript 2015/ES6. 2+ years experience with Typescript, Java or Flow. 1+ year experience with a portfolio site or Github. At this time, Capital One will NOT sponsor a new applicant for employment authorization for this position.
Senior Front-End Developer;The Motley Fool;USA;Lakewood, CO;None;None;"Is your happy place making web pages look amazing? Fine-tuning CSS to look its best on every device and browser? Exploring the latest tricks with CSS grid and watching videos and taking courses to continuously polish your front-end skills? Trying out different JavaScript frameworks and forming opinions on which ones work best for different projects? Then we’d love to talk to you about developing new sites to help people invest their hard-earned cash more effectively and profitably. Our purpose at The Motley Fool is ""to make the world smarter, happier, and richer"". We educate people on everything from how to choose the best credit card, to how to make the most of their 401(k). The Economist has called The Motley Fool “an ethical oasis” within the financial industry, and we are looking to expand our unique brand of advice to even more kinds of financial conundrums. With an online presence reaching way back into the early days of America Online in the nineties, we live and breathe online, and we are always trying to up our website game. We are looking for people with solid hands-on work experience building beautiful, fast, and functional websites. We are a motley crew, and each of us chooses ‘motley’ phrase that describes the unique perspective we bring to the Fool. We love people with opinions formed from broad experience that have the talent to remix them with others in awesome ways. Although The Motley Fool is a well-established company, we regularly form small startup teams to build new products independently from the ground up. These teams get lots of love and resources from the mothership, but the freedom to build like mad. We’d love to work with you if: You solve problems: You spot issues and inefficiencies from a mile away and aren’t afraid to suggest solutions and then dive in to implement them. You know when to go looking for input fromothers, and are constantly looking for ways to improve our code, processes, and people. You pay attention to detail: Missed details erode accountability, and that hurts when customers are trusting us to manage and invest their hard-earned savings. You actively pull in other team members to review your code and understand the value of testing when necessary. You’re curious and love to learn: Whether it’s the latest technology, how the Foolish business operates, or investing; you have an insatiable appetite for knowledge. And, you love to share with your fellow Fools – dropping links in Slack is like breathing for you. You take pride in your work: The thought of a customer seeing a 500 error page keeps you up at night. When a member cancels, it brings a tear to your eye. You want to ensure that every customer has a great experience with The Motley Fool because of what you build. Requirements: You’re an entrepreneurial self-starter who is comfortable moving quickly in a small startup environment. At least a year of front-end development experience outside of a coding bootcamp or college program, and a true love of CSS and JavaScript. Experience building responsive web experiences on high traffic websites. Online portfolio that showcases your talent. True desire to work on a team, and pitch in to help that team succeed. Additional nice to haves: Vue JS Django Wagtail WCAG AA 2.0 Sounds like you? Awesome! We might have a bright future together – so go ahead and apply now!"
Front End Developer (UI/UX);Moxie Solar Inc;USA;North Liberty, IA 52317;None;None;Moxie Solar is looking for motivated, product-aware engineers who are thoughtful, responsible and passionate individuals who appreciate user experience. We re looking for someone who is not only well versed in Android or iOS development, but also has a strong understanding of good UX & UI and is excited to learn about and contribute to the server side! Moxie has been recognized as one of the fastest growing companies in the corridor, and the largest solar installer in Iowa. We pride ourselves on having fun and creating a productive, and enjoyable environment for all! Key Responsibilities The Front-End Developer/UX/UI requires working closely with the entire development and marketing teams. The person filling this position will be responsible for analyzing and optimizing the front-end of our upcoming mobile app. Qualifications Ability to code in a team environment Excellent problem-solving skills Excellent verbal communication skills Mobile First Designs HTML/CSS/JS Modular SCSS/CSS PHP, MySQL, jQuery, Git, etc. Cross-Browser Compatibility & Browser Testing Job Type This position is a temporary, project based position. About Moxie Solar MOXIE is the premier solar and energy savings company. We offer custom start-to-finish solutions for our commercial, agricultural and residential customers. MOXIE placed nationally on the INC 5000 Fastest Growing Companies list and Solar Power World's 2018 and 2019 Top Solar Contractors list. The company continues to grow at an impressive trajectory by offering an unparalleled standard of excellence to both its customers and employees. Our mission at MOXIE is to OBSESSIVELY LEAD THE CHANGE TO A SUSTAINABLE WORLD.
Senior WordPress Engineer;givewp;USA;United States;None;None;About Give: Give’s Mission is to Democratize Generosity. Give is a WordPress plugin that enables users to accept donations on their WordPress-powered website with flexibility and minimal barrier to entry. Since launching in April 2015, Give has helped 10,000+ nonprofits, individuals, and organizations empower their Cause through online donations. Who We Are: Give is a team of A-players who leverage each other’s talents to create products that people love. We enjoy flexible work schedules, competitive salaries, and a flat organization structure where everyone’s opinion matters. We enjoy traveling, having fun, and enjoy coming to work everyday. Oh, and there’s also free lunch Fridays. If this sounds like a fit for you, great! Please read on. The Opportunity: We are looking for a leader who has a passion for and deep understanding of the WordPress platform. You have excellent communication skills and years of experience creating and developing on the platform and take notes from successful teams like WooCommerce and Easy Digital Downloads. You will work directly with the lead developer of the Give to develop new core features and enhancements, create new and improve current Add-ons, and yes… refactor and squash bugs. The position has the opportunity to grow into a lead developer role for the platform so goal setting and project management skills are a requirement. We seek those who: Care deeply about their work and the experiences they create Enjoy the challenge of solving problems Have an understanding of PHP, HTML, CSS, JS, React, and how it relates to proper WordPress plugin architecture and extendability Understand the importance of WordPress and the Community Are willing to travel to WordCamps and conferences and enthusiastically represent the Brand Extra credit if you: Have experience with CMS frameworks outside of WordPress, such as Laravel Are knowledgable in OOP concepts such as SOLID, design patterns, and have experience using them day-to-day. Value Unit, Feature, and end-to-end testing, with experience in frameworks such as PHPUnit and Cypress Have contributed to open source frameworks and can share what you did Have a firm understanding of imperative versus declarative programming The Location: We believe in the power of distributed teams. Location is not an issue. If you are a good communicator and are enthusiastic about your work then we want to hear from you.  Position Highlights Flexible work hours Generous paid time off & vacation Travel to conferences Work within a smart and exciting team Plenty of room for growth in your role Early entry to a successful start up Position Details Work closely with the lead developer and founder of Give to create new features, add-ons, and enhancements. Requirements: Strong communication skills Strong development skills Possess leadership qualities Be a team player Lead by doing
Senior Full Stack Software Engineer;Higharc;USA;United States;None;None;Help create the future of home design. Higharc is looking for a Senior Full Stack Software Engineer to help develop our home customization experience. You’ll join a founding team who’ve shipped products for Autodesk, Electronic Arts, Nike, and Apple.  ABOUT THE JOB We're looking for a software engineer with experience shipping consumer web applications that are widely used and loved. You should want to tackle a meaningful problem at the cutting edge of front-end technology. You'll work with experts in architecture and 3D graphics to design and prototype our home customization and visualization experience.  We're an early stage startup where finding product/market fit quickly is crucial. The right fit for this role prioritizes working software over perfection and wants to stand up something for users to test as quickly as possible.  Please be prepared to share live examples of applications built by you - they should represent your best work. REQUIREMENTS Solid CS fundamentals (algorithmic complexity, data structures) Strong familiarity and enthusiasm for modern JavaScript development techniques (e.g. TypeScript, React, Redux, next.js) Experience building and maintaining cloud infrastructure on AWS Familiarity with continuous integration and automated deployment tools (e.g. Docker, Terraform, CloudFormation, Travis, CircleCI) Comfortable working in a high-growth, constantly changing environment  NICE TO HAVE Experience with browser-based 3D rendering technology (eg. WebGL, three.js) Interest or passion for home design, architecture, or construction  ABOUT US  Higharc is a stealth-stage, VC-backed startup that is changing how new homes are designed and built. Our goal is to make custom-fit homes accessible to anyone by automating home design and customization online. Higharc gives you the home you want without hiring an architect.  Work where you are. Higharc is remote-first and we have offices in Raleigh-Durham and San Francisco. Higharc offers competitive salaries with significant equity in a fast-growing, well-funded company. Personal healthiness is an important value for us - we provide comprehensive medical, dental, and vision coverage with flexible PTO (take it when you need it) and meaningful maternity/paternity.
Front-End Developer (Co-op);Retail Business Services;USA;Quincy, MA 02169;None;None;Retail Business Services LLC (RBS) - RBS is an Ahold Delhaize company and supports the brands Food Lion, Giant Landover, Giant Carlisle, Hannaford, Peapod, and Stop & Shop. It provides these great local brands with the following types of core services: Financial Services IT Not for Resale Legal Administrator People Supply Chain Services Supply Chain Private Label  Position Title: Front-End Developer Co-op Position Location: Mooresville, NC or Quincy, MA  We’re looking for bright energetic and out-of-the-box problem solvers to join our team. We specialize in development of web and mobile applications, information driven reporting solutions and ways to align technology solutions with business objectives. This development position exposes associates to both Web and Business Intelligence tools including web technologies, large scale databases, ETL and reporting tools. We seek to deliver beautiful, functional solutions that meet - and exceed - customers’ needs. Requirements Qualifications: Passion for technology and using it to solve business problems Excellent communication skills Understanding of web software development technologies including HTML, CSS, XML, JSON and JavaScript. Experience working with JavaScript frameworks such as React JS, Vue JS, and Angular JS. Possess an understanding of the entire web development process, including design, development and deployment, and testing with some back-end knowledge Understanding the importance of interactive design and usability for web-based applications Understanding of both the art and science of coming together to effectively design and develop web and mobile applications Proven expertise in developing single page applications (SPA) using techniques including routing, client-side templating, and consuming JSON-based RESTful API’s Knowledge of web presentation architectures and hardware/software implementations Team player who thrives in a continually changing environment
Full Stack Developer;Airspace Link, Inc.;USA;Detroit, MI;None;None;Full Stack Developer Airspace Link, Inc.  Hello!  Airspace Link, Inc. is hiring a Full Stack Developer to help usbuild products with soul. Our products support our mission of supporting safeand effective drone operations that are in harmony with the communities inwhich they fly. Yes, the Jetsonian future is finally upon us and we need helpcreating the future of unmanned aerial vehicles! This is a position for anexperienced Full Stack Developer, but you don't have to be a rock star, aninja, or a superhero to apply. In fact, if you self-identify in any of thosecategories, we'd rather you don't. We're looking for someone with a strong trackrecord simply getting creative and bringing products to life. If you ship solidwork, you have the experience we're looking for. You will be collaborating withlike-minded professionals and report to the CTO. The Airspace Link team is headquarteredin Detroit, MI and, most importantly for you, is where most of our fun-lovingcrew works. This is also where most of the engineering action is. While we dorecognize the best person for the job may live somewhere else, we believeyou’ll be most successful working side by side with the core team. Preferencewill be given to Detroit based candidates. We strongly encouragecandidates of all different backgrounds and identities to apply. Each new hireis an opportunity for us to bring in a different perspective, and we are eagerto further diversify our company. Airspace Link is committed to building aninclusive, supportive place for you to do the best and most rewarding work ofyour career.  About the Job  As an emerging startup, ourfeature teams are small. You'll be working with designers and engineers toregularly ship a big feature in a few weeks or small feature in just a week ortwo. We work on a regular cadence of bi-weekly sprints within larger definedepics. The most important role for thisjob is to be a contributing and trusted member of the core engineering team,expanding your git blame footprint, and plugging gaps in the development anddelivery of frontend and backend product. We are currently in a phaseof greenfield work. There are no legacy apps to maintain. In fact, the entireindustry is greenfield. Exciting! However, as our solutions mature, it's onlynatural that we'll develop a legacy that we'll need to cherish and support. Much of the work will beproactive and fast paced, but never frantic. We value a calm company anddeliberate, concerted effort. Here are some examples of what you might beworking on:  Develop new user-facing features/components in React.js (using TypeScript) Build secure, scalable APIs using REST and GraphQL Engineer efficient SQL queries and other database artifacts Translate designs and wireframes into high quality code (without cutting visual corners) Optimizing front and back-end components for maximum performance Leverage new and existing pipelines to promote code to production Review code and follow security standards Deploy code to release environments Troubleshoot feature bugs as necessary Work calmly and with intent  About You  Everyone at Airspace Link ishere to do the best work of their career, so we work on systemic problems andtry to avoid individual blame. We’re looking for aclear analytical thinker. Someone who can visualize the endfrom the beginning and spot interesting tidbits along the way. You’readept at enhancing those areas that create raving customers or knocking downissues before anyone knows they exist. You’ll fend off complexity and find asimpler path. You’ll learn from us and we’ll learn from you. Unless you’re specificallyraising the alarm to signal otherwise, we’ll expect that you have what you needto fulfill your responsibilities and are able to do what needs to be done toship. You’re someone who thrives on ahigh level of autonomy and responds with a high level of accountability. We aren’t looking forideological clones, but we are looking for people who share our basic valuesand beliefs about how to write good software and craft great products. We’ll callupon you to provide expertise in the following areas:  Strong JavaScript experience, including both front and back-end frameworks Well-versed in modern browser APIs, HTML, and CSS Back-end engineering, especially with NodeJS and Python Implementing front and back-end solutions in high-traffic situations Serverless infrastructure & Containerization (e.g. Docker, Lambda, etc)  You will also be expected to stepup to the plate with enough cloud-infrastructure chops to participate in the stagingand roll-out of the products. This may require working in:  Amazon Web Services Esri ArcGIS Online Microsoft Azure  We value people who can takea stand yet commit even when they disagree. We subject ideas to rigorousdebate, but we remember that we’re here for the same purpose: to do good worktogether. Charging the trust battery is part of the work.  About Our Pay & Benefits  Let’s get real for a moment.Airspace Link, by all definitions, is a startup. Some may view this as a professionalrisk. Others may view this as a unique opportunity in an emerging industry toget a fresh start with a huge potential upside. We hope you’re the latter. We aim to be competitive but won’tbe making any headlines. We offer a full health benefit package that is tiereddepending on your tenure with Airspace Link. In other words, our benefits movefrom good, to better, to best. We support a life well livedaway from work. None of our benefits are about trapping people at the office orcajoling them into endless overtime. Just the opposite. We’re all aboutreasonable working hours, ample vacation time, fitness, wellness, and healthy living.  How To Apply  Please send an applicationtailored to this position that speaks to us. Introduce yourself as a colleague.Show us the future. We’d like to hear about some of the things you’ve beenworking on or are interested in. We value good communication,and solid writing is part of that. We hope to see a well-constructed coverletter along with your resume/CV. There’s no prize for being first, so takeyour time. We’ve hired candidates on the strength of their writing alone, sodon’t overlook this simple request. We’d also love to seeexamples of software you’ve written. The actual code. We appreciate that it canbe hard to share representative samples when you’ve been working on commercialsoftware, so anything you can scrape together will be good. If you have opensource contributions, those are great candidates, but you don’t have to be anopen source contributor to apply. If you'd like, you may share private GitHubrepos with @ddbradshaw.  Submit all materials to Full Stack Developer  Thanks! Your friends at Airspace Link:)
