Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
STATISTICIEN - DATA SCIENTIST - H/F;La Banque de France;France;Paris (75);CDI;None;"Présentation de la Direction générale La Banque de France recrute un Statisticien - Data Scientist H/F dans le cadre d’une création de poste. Vous rejoindrez la Direction des Données et des Services Analytiques (DDSA) qui met en œuvre la stratégie définie par le Chief Data Officer de la Banque de France afin que la Banque transforme ses données en un capital pleinement valorisé.  Présentation du Service Au sein de la Direction des données et des services analytiques (DDSA), le service des analyses quantitatives et méthodes avancées (QUANTIM) : Développe un savoir-faire en matière d'analyse des données qu'il met au service des métiers ; Contribue à la mise en œuvre de la plateforme analytique du datalake ; Anime les communautés dédiées aux méthodes de traitement de données.  Descriptif de mission Sous la responsabilité du Chef de service et intégré à une équipe de 10 personnes, vous aurez pour missions principales : Explorer les outils d'analyse des données issus de la Data science et de l'Intelligence artificielle ; définir des bonnes pratiques dans l'usage de ces méthodes ; Développer une expertise sur la visualisation des données granulaires (cartographie, diagrammes de flux) ; Mobiliser des sources de données issues du Web (Google trends) afin de proposer des indicateurs alternatifs ; Réaliser des analyses innovantes à l'attention des autorités de la Banque des thèmes-clés ayant trait au financement de l'économie, à la politique monétaire et à la stabilité financière (analyse de réseaux, finance verte) ; Présenter des travaux dans des séminaires internes et des colloques internationaux.  Profil recherché De formation supérieure (école d’ingénieur, écoles spécialisées de type ENSAE/ENSAI, formation universitaire avec une spécialisation sciences des données ou statistiques), vous disposez impérativement d’une première expérience dans le domaine de la Data Science (stage de 6 mois minimum). Vous avez une réelle appétence pour l’utilisation d’outils innovants liés à la Data Science et disposez de bonnes compétences en statistiques et en économétrie. Vous maitrisez des outils de traitement statistique de données (R Shiny, SAS, Stata, Eviews, Matlab, Python, etc.). Vous disposez d’excellentes capacités rédactionnelles et maîtrisez l’anglais à l’écrit et à l’oral (échange avec des acteurs extérieurs à la Banque de France). Enfin, vous faites preuve des qualités suivantes : esprit d’analyse, agilité, implication. La Banque de france est une institution socialement responsable, attachée à la diversité de ses personnels. Des aménagements de poste peuvent être organisés pour tenir compte des handicaps des personnes recrutées."
Data Scientist confirmé H/F;METRO AG;France;Nanterre (92);None;None;Data Scientist confirmé H/F Numéro de l'emploi : 103241 Horaire : Temps plein Lieux de travail : METRO Nanterre (HQ) 5 rue des grands prés ZA du Petit Nanterre NANTERRE 92000 Connaissez-vous METRO ?  N°1 en France et partenaire omnicanal préféré des restaurateurs et commerçants indépendants, nous sommes 9 000 collaborateurs au service des entrepreneurs du goût ! Ce qui nous tient à cœur ? La qualité de nos produits, la relation de confiance avec les producteurs et le conseil que nous apportons à nos clients professionnels. Notre volonté : permettre à tous d’accéder à une alimentation et à une restauration authentiques, saines, savoureuses et créatives.    Vos challenges :  Proposer et exécuter des méthodes d’analyses (simples ou complexes), en assurant l’uniformisation (interprétation unique) des résultats dans différents domaines. Connaissances clients/produits/fournisseurs : Définir les indicateurs et mettre en œuvre les outils de pilotage en collaboration avec les services concernés Mettre en œuvre et garantir la modélisation statistique des données clients (pour développer les segmentations clients, caractériser le cycle de vie des clients, développer des algorithmes d’apprentissage et scénarii prédictifs des comportements clients). Proposer le développement de levier de création de valeur client (optimisation des assortiments, modèles d’efficacité op, test de performance)  Analyser et optimiser des campagnes et opérations commerciales avec les services concernés : Définir les critères de ciblage des campagnes de marketing direct afin d’optimiser les investissements, et la pression commerciale. Définir les indicateurs de mesure et d’analyse de la performance des opérations commerciales, quantifier le CA additionnel généré et mesure le ROI.  Identifier et rassembler l’ensemble des sources de données structurées (transactionnelles) ou non structurées (qualitatives, relation client, commentaires sur réseaux sociaux) nécessaires pour l’appropriation et l’exploitation de la donnée (client, produit & fournisseur) : Etudier et mettre en place les meilleures solutions techniques pour gérer les grands volumes de données, en collaboration avec le pôle « BI » de la DSI. Tester, contrôler et valider la qualité et la cohérence des données pour une correcte exploitation.  Votre profil :  Diplômé d'une école d'ingénieur ou d'un Master en statistique et informatique décisionnelle, économétrie. Vous justifiez d'une expérience réussie et signification de 3 à 5 ans minimum dans la valorisation des données clients. Une première expérience en management est requise. Une expérience dans le retail serait un plus. Compétences en R, Python, Tableau, QlikView et SQL.    Informations complémentaires - Statut Cadre Rémunération sur 13 mois + variable + intéressement + participation Remise sur les achats Perspectives d'évolution au sein d'un grand groupe international METRO France Offre d'emploi publiée le : 25 janv. 2019
Data Scientist / Engineer – Secteur Ecologie;UNLCK;France;Paris (75);Temps plein, CDI;50 000 € - 60 000 € par an;Contexte Vous avez une expérience professionnelle significative dans la Data ? Travailler dans une entreprise dont l’activité est étroitement liée à l’environnement vous motive tout particulièrement ? Rejoignez cet important acteur dans le secteur de l’écologie. Leur objectif ? Conseiller et accompagner les entreprises afin de réduire leur impact sur l’environnement. Basée en plein centre de Paris, la société cherche à intégrer un nouveau Data Scientist en CDI pour accompagner sa croissance. Responsabilités Au sein de l’équipe technique, vous interviendrez sur les projets suivants : Designer et intégrer un Data Lake et un Data Warehouse Assurer la collecte et le traitements de données (outils d’aide à la décision) Assurer la qualité et sécurité des données utilisées Participer à la mise en place de processus d’automatisations Technologies : Python, BI, Talend, Apache, Hive, Hadoop, Spark Profil Vous avez une expérience significative sur un poste similaire Vous maîtrisez les concepts de Data Warehouse et Data Lake Vous savez faire preuve d’autonomie mais également collaborer au sein d’une équipe Agile Vous êtes sensible au domaine de l’écologie/environnement Vous avez un bon niveau d’anglais (écrit + oral) Avantages Locaux situés au cœur de Paris Environnement de travail spacieux et agréable Nombreux challenges techniques Société référente sur son marché Type d'emploi : Temps plein, CDI Salaire : 50 000,00€ à 60 000,00€ /an Expérience: data scientist / engineer – secteur ecologie ou similaire: 3 ans (Souhaité) Télétravail: Temporairement en raison du COVID-19
CONSULTANT DATA H/F;Audioptic;France;Clamart (92);CDI;None;Informations générales  DÉTAILS DE L'OFFRE Références : DSIDATA/0220-1444 Métier : Systèmes d'Informations Contrat : CDI Durée du contrat : mois  ENTITÉ DE RATTACHEMENT Rejoindre le groupement Optic 2ooo, c'est travailler pour 3 enseignes - Optic 2ooo, Lissac et AUDIO 2000 – et plus de 2 000 magasins répartis sur toute la France  Depuis sa création il y a plus de 50 ans, le dynamisme et la volonté d'innovation ont permis au groupement Optic 2ooo de devenir leader sur son marché Avec, pour demain, la même ambition qu'à ses débuts : évoluer constamment pour garder un temps d'avance  Vous aussi, contribuez à son développement !  CONSULTANT DATA H/F  DESCRIPTION DE LA MISSION Au sein du service Etudes et développement de la DSI, le pôle « DATA », nouvellement créé, est en charge de centraliser les flux de données, rendre cohérents ces données afin de fournir des analyses et indicateurs à destination des équipes internes et les magasins de ntore réseau adhérents au groupement Optic 2000.  A ce titre nous recrutons un CONSULTANT DATA h/f  Vous aurez pour missions : Maintenir l'architecture des entrepôts de données (BW, Bases de données Oracle et PostgreSQL actuellement) et outils de « data-visualisation » (Microstrategy) et les faire évoluer En collaboration avec le pôle « Etudes et Performance », prendre en charge les projets visant à produire de nouveaux KPI dans les outils de « data-visualisation » (Microstrategy) identifier les données utiles pour ces indicateurs, les rendre cohérentes et exploitables modélisation et concevoir les outils permettant de produire ces indicateurs s'assurer de la qualité des développements en menant, avec les utilisateurs, une phase de recette fonctionnelle  Assister le Data Scientist sur les analyses exploratoires de données Etre force de proposition sur la La construction des outils et la création de métriques et indicateurs à destination de l'ensemble des directions S'assurer au bon respect des règles de gouvernance (Gestion des accès, mutualisation, conformité aux règlements notamment RGPD)  PROFIL RECHERCHÉ De formation Bac +5 minimum type Ingénieur vous avez une expérience d'au moins 3 ans dans l'analyse de données ou la production d'outils de data-visualisation au cours de laquelle vous avez développé les  compétences suivantes : Prise en charge du cycle depuis le recueil des besoins jusqu'à la restitution des analyses en passant par les phases de datacleaning, modélisation et codage, avec une bonne rédaction et formalisation des demandes et attentes Animation d'ateliers internes ou de rencontres ciblées avec des experts métier et/ou techniques, analyse et synthétise des besoins Goût du travail en équipe.  Compétences techniques : Expertise requise sur Microstrategy Bonne connaissance de SAP – BW Socle technique (Structure de données, bases de données (Postgresql ,éventuellement NoSQL, programmation Python voire R) Connaissances en algorithmie Bagage mathématique / statistique  LOCALISATION DU POSTE Ile-de-France, Hauts-de-Seine (92) 5 avenue Newton 92140 CLAMART 92140
Data Scientist (F/H);Novencia;France;Paris (75);None;None;Contexte Data is fuel ! Quelle que soit la façon dont elle est structurée, la data n’est plus l’apanage des SI… mais bien au coeur des activités et des Métiers. Aujourd’hui, de nombreuses entreprises ont besoin d’être accompagnées dans la gestion de leurs données afin de s’en servir à bon escient. La manipulation de la data est devenue une équation à plusieurs inconnues où Objectif = (Technique X Data) + (Outil X Data)… Vous l’aurez compris, pour résoudre l’équation, il devient urgent pour les organisations d’être conseillées par des spécialistes des données numériques. Data Scientist depuis 3 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Machine Learning Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements et bien d’autres à venir offrent un large champ de possibles ! Évidemment, nous privilégions les environnements innovants et donc organisés autour de méthodologies Agile. Exemples de missions : Text mining : analyse d’historique de la maladie des patients pour évaluer la durée de séjour à l’hôpital (Santé) Mise en œuvre des outils de lutte contre la fraude pour les activités de BFI (Finance de marché) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Marketing opérationnel) Création d’un outil d’aide à la décision pour l’évaluation du risque des aéronefs (Sécurité aérienne) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Stress-tests : Développement de programmes (Banque) Votre rôle Traiter les données, structurées ou non structurées Contrôler la qualité des données, détecter des patterns, des outliers Concevoir les datamarts Proposer et mettre en pratique les modèles statistiques (régressions…) ou de datascience (machine learning…) pour résoudre les problématiques métier Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats Restituer les résultats (rapports, présentations…) À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Explorateur : part à la recherche de données sur des terres inconnues Calculateur : aime les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Manager Data Scientist Marketing (F/H);Novencia;France;Paris (75);None;None;Contexte Big Data, Open data, IOT, IA, les possibilités de croisement et de valorisation des données deviennent infinies. NOVENCIA Group dispose de Data Science et Data Analysis capables d’accompagner ses clients dans l’identification des cas d’usages, leur expérimentation et l’industrialisation des plus valorisants. En décryptant les données et en procédant aux croisements les plus pertinents, notamment au travers de méthodes de Machine Learning, nos Data Scientists et Data Analysts savent tirer le meilleur parti des données clients. Data Scientist expérimenté ou Chef de Projet Data Science avec au moins 8 ans d’expérience, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Anglais Machine Learning Power BI Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements auprès de Grands Comptes et bien d’autres à venir offrent un large champ de possibles : E-commerce, Média, Banque, Assurance, Service, … ! Évidemment, nous privilégions les environnements innovants et Data-centric. Exemples de missions : Analyses à des fins d’amélioration de la connaissance client et d’optimisation de parcours clients, de segmentation d’offre, de prédictions de comportement (Média) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Service) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Votre rôle Encadrer des Data Scientists et Data Analysts Intervenir sur des projets complexes de Data Science Gérer et piloter des projets Data Science Manager la relation client et être garant de la qualité des prestations Accompagner les Data Analysts et les Data Scientists dans leurs parcours et leur évolution (organisation de challenges, contribution de l’animation de notre Tribu Data, …) Participer au développement de l’offre en produisant des contenus (Webinar, meet-up, ….) Contribuer au recrutement Assurer un rôle commercial en détectant des besoins et en participant à des avant-ventes À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Meneur : Entraîne ses équipes, les challenge, les motive Explorateur : part à la recherche de données sur des terres inconnues Savant : découvre et expérimente de nouveaux outils de récupération des données, d’exploration, de modélisation, … Jongleur : aime manier les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Couteau suisse : passe d’un rôle d’expert de la Data et de la modélisation à Manager d’équipes à Responsable de propositions commerciales Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Data Scientist Marketing H/F;Bouygues Telecom;France;Meudon (92);Temps plein, CDI;None;Au sein de l'équipe Connaissance Client, composée de 5 data scientists, de la direction Marketing et Expérience Client Entreprises, vos missions auront pour but d’aider le Marketing, en particulier les chefs de produits et chefs de marché, à mieux connaître nos clients, leurs besoins, et les offres dédiées. Le but ultime de vos missions est de proposer des recommandations sur notre stratégie d’acquisition, de développement et de fidélisation. A ce titre, le/la candidate aura la charge de : Compréhension des besoins,reformulation, rédaction d’Expressions de besoins Data Management : étude de faisabilité, recherche des données les plus pertinentes, et création de bases de travail Data Visualisation : Création de Tableaux de Pilotage, avec le logiciel Tableau Data Analytics : Réalisation d’études (segmentation,scoring), avec les logiciels S AS et DataIku, Présentation des résultats et recommandations. Vous traiterez des données variées, issues du DataWarehouse ou du Datalake : vie des contrats, données d’achat, d’usage, de marketing direct, d’utilisation des sites web, de l’INSEE (base en Open Data). Vous serez amené à partager vos études à l’ensemble des Directions de l’entreprise : Finance, Commerce et Relation Client. Détail du profil Doté(e) d'un grand sens de l'analyse, vous aimez réaliser des études et mettre en place des tableaux de bord pour répondre aux problématiques Marketing. Vous avez une expérience préalable au sein d’une Direction Métier, et avez une bonne ou très bonne connaissance des logiciels suivants : Tableau, Teradata (SQL), S AS, DataIku et du Pack Office. Vos compétences relationnelles et votre esprit de synthèse vous permettent d’échanger efficacement avec vos clients, apparten ant à toutes les directions de l’entreprise. Contrat CDI Temps de travail Temps complet Localisation du poste Localisation du poste France, Ile-de-France, Hauts-de-Seine (92) Code postal 92360 Ville 13 AVENUE DU MARECHAL JUIN 92360 MEUDON Critères candidat Niveau d'études min. requis Master 2 et plus Formation Université, Ecole de de Commerce ou d’Ingénieur en Niveau d'expérience min. requis Débutant Langues Anglais (Moyen)
Data Scientist (F/H);Novencia;France;Paris (75);None;None;Contexte Data is fuel ! Quelle que soit la façon dont elle est structurée, la data n’est plus l’apanage des SI… mais bien au coeur des activités et des Métiers. Aujourd’hui, de nombreuses entreprises ont besoin d’être accompagnées dans la gestion de leurs données afin de s’en servir à bon escient. La manipulation de la data est devenue une équation à plusieurs inconnues où Objectif = (Technique X Data) + (Outil X Data)… Vous l’aurez compris, pour résoudre l’équation, il devient urgent pour les organisations d’être conseillées par des spécialistes des données numériques. Data Scientist depuis 3 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Machine Learning Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements et bien d’autres à venir offrent un large champ de possibles ! Évidemment, nous privilégions les environnements innovants et donc organisés autour de méthodologies Agile. Exemples de missions : Text mining : analyse d’historique de la maladie des patients pour évaluer la durée de séjour à l’hôpital (Santé) Mise en œuvre des outils de lutte contre la fraude pour les activités de BFI (Finance de marché) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Marketing opérationnel) Création d’un outil d’aide à la décision pour l’évaluation du risque des aéronefs (Sécurité aérienne) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Stress-tests : Développement de programmes (Banque) Votre rôle Traiter les données, structurées ou non structurées Contrôler la qualité des données, détecter des patterns, des outliers Concevoir les datamarts Proposer et mettre en pratique les modèles statistiques (régressions…) ou de datascience (machine learning…) pour résoudre les problématiques métier Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats Restituer les résultats (rapports, présentations…) À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Explorateur : part à la recherche de données sur des terres inconnues Calculateur : aime les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Data Science;Besedo;France;Paris 9e (75);None;None;Are you an experienced Data Scientist looking for a new challenge and opportunity to learn in a great working environment? If you are a highly-motivated individual with a passion for AI at scale, we have the perfect job for you! Who we are: Besedo is a fast-growing tech company providing tools and services to online marketplaces around the world. Every year, we review and moderate over 500 million pieces of user-generated content, block 40 million fraud and scam attempts, and respond to 1 million customer support inquiries. Our R&D team crafts a state-of-the-art AI platform for automatically moderating content before it reaches end users, with human-in-the-loop through our in-house team of moderation experts. With over 500 employees, 6 offices around the world and over 20 different nationalities, Besedo's mission is to cultivate a trust-based society where users can interact fearlessly with one another. This position is based out of our R&D office in the heart of Paris (Notre-Dame-de-Lorette / Pigalle). You will work with a team of talented data scientists and linguists who like to push the boundaries of current AI models and techniques. Come and make internet better and safer with us! Your mission: Artificial intelligence is a major part of Implio, our SaaS content moderation platform that combines best-in-class automation capabilities (machine & deep learning, computer vision, semantic filters) with a powerful user interface for human moderation and statistics. As a member of our Data Science Research team, you will help us improve our current deep learning models and pipeline. You will work on a variety of day-to-day tasks: Train & hyper-optimize Natural Language Processing (classification) and Computer Vision (classification, detection, segmentation) models Benchmark and compare performance of trained models Perform data exploration, feature engineering and data transformation Read and reproduce current research paper in Natural Language Processing and Computer Vision Research, adapt, improve state-of-the-art models for our use cases Find use cases for our in-house datasets Work with our Customer Success team to determine client needs Cooperate with Dev and DevOps team to integrate models in production Automate processes and improve our pipeline Who you are: You will be a good fit at Besedo if you have 3+ years of experience and if you are: A proficient Data Scientist who is passionate about building products and taking on big challenges Experienced in doing Machine Learning and Deep Learning, with a proven track record (Github, Kaggle, blog posts, published papers…) Willing to code in Python in a Unix environment Adept of deep learning frameworks such as PyTorch (preferred), Keras/Tensorflow Collaborative, enthusiast about team work, learning and teaching Fluent in English (French is not mandatory) Why join: At Besedo, we come from different cultures and backgrounds, but we share a set of values that translate into our approach to work: We like to get things done We support each other in order to reach our goals and grow as professionals We love to learn, share and have fun together We strive to offer a great work environment: Cozy office in central location with easy transport links (5 min. from Gare Saint-Lazare) Choice of laptop and desk setup Flexible hours and keen on work from home Great health coverage Real coffee with bean-to-cup coffee machine Lounge area with sofa and video games Regular company lunches, after-work events, conferences  If you interested send us your CV, we will be happy to have a chat with you :) Contact email: evgeny.bazarov@besedo.com
Alternance - Data Scientist H/F;Malakoff Humanis;France;Paris 9e (75);Apprentissage, Contrat pro;None;Contrat ALTERNANCE Finalité du poste Au sein du service DATA, vous participerez à la mise en œuvre des méthodes /techniques de Data science pour répondre à la mise en œuvre d'un produit DATA répondant à une question majeure du métier. Vos missions Dans le cadre de votre alternance et en collaboration avec un data scientist et un product owner, vos missions seront: étudier des données disponibles qui permettront de définir les données qui seront utilisées dans l'élaboration du produit data selon les règles de conformité groupe et accord du Data identifier les données complémentaires à obtenir récupérer et analyser les données identifées pour le produit data à mettre en œuvre identifier la problématique des directions métiers pour réaliser le(s) modèle(s) initial(aux) et les évolutions successives répondant à la problématique élaborer les mécaniques anticipant l'évolution des données utilisées dans les modèles élaborer les systèmes auto apprenant élaborer le monitoring des modèles mis en œuvre modéliser les résultats pour les rendre exploitables par les managers et la direction générale supporter la direction métier dans la définition des KPI permettant de mesurer la valeur attendue, contribuer a leur analyse et la définition du plan d'action d'améliorations des algorithmes s'assurer de la mise en place des conditions d'industrialisation sur l'ensemble des dimensions organisationnelle, compétences, outils.... mettre en place la boucle d'apprentissage permettant l'amélioration des algorithmes Profil recherché Vous préparez un Bac+5 en alternance dans le domaine de la Data Science, Mathématiques appliquées, statistiques et informatiques, ou de type écoles d'ingénieurs. Vous connaissez les enjeux des directions métiers assurance. Vous avez une appétence forte pour la gestion des données. Et une première expérience en data science et en particulier en machine Learning. Vous connaissez les environnement Big Data. Vous aimez travailler en équipe et êtes un bon communiquant (écrit et oral). Vous avez des capacités d'écoute et d'analyse ainsi qu'un sens du contact, une disponibilité et une réactivité. La connaissance des outils d'analyse de données, d'exploration de données et de la programmation ainsi que de R et Python seraient un plus
Data Scientist confirmé H/F;METRO;France;Nanterre (92);None;None;DESCRIPTION DU POSTE Vos challenges : Proposer et exécuter des méthodes d’analyses (simples ou complexes), en assurant l’uniformisation (interprétation unique) des résultats dans différents domaines. Connaissances clients/produits/fournisseurs : - Définir les indicateurs et mettre en œuvre les outils de pilotage en collaboration avec les services concernés - Mettre en œuvre et garantir la modélisation statistique des données clients (pour développer les segmentations clients, caractériser le cycle de vie des clients, développer des algorithmes d’apprentissage et scénarii prédictifs des comportements clients). - Proposer le développement de levier de création de valeur client (optimisation des assortiments, modèles d’efficacité op, test de performance) Analyser et optimiser des campagnes et opérations commerciales avec les services concernés : - Définir les critères de ciblage des campagnes de marketing direct afin d’optimiser les investissements, et la pression commerciale. - Définir les indicateurs de mesure et d’analyse de la performance des opérations commerciales, quantifier le CA additionnel généré et mesure le ROI.Identifier et rassembler l’ensemble des sources de données structurées (transactionnelles) ou non structurées (qualitatives, relation client, commentaires sur réseaux sociaux) nécessaires pour l’appropriation et l’exploitation de la donnée (client, produit & fournisseur) : - Etudier et mettre en place les meilleures solutions techniques pour gérer les grands volumes de données, en collaboration avec le pôle « BI » de la DSI. - Tester, contrôler et valider la qualité et la cohérence des données pour une correcte exploitation. CANDIDAT Votre profil : Diplômé d'une école d'ingénieur ou d'un Master en statistique et informatique décisionnelle, économétrie. Vous justifiez d'une expérience réussie et signification de 3 à 5 ans minimum dans la valorisation des données clients. Une première expérience en management est requise. Une expérience dans le retail serait un plus. Compétences en R, Python, Tableau, QlikView et SQL. DÉTAILS Informations complémentaires - Statut Cadre- Rémunération sur 13 mois + variable + intéressement + participation - Remise sur les achats- Perspectives d'évolution au sein d'un grand groupe international
Data Scientist confirmé(e) (H/F);Allianz France;France;Paris (75);None;None;Au sein de la direction Vision Client, Big Data et Intelligence Artificielle d’Allianz, vous rejoignez une équipe chargée de créer des modèles prédictifs pour nous aider à mieux comprendre le comportement de nos clients. Pour cela, vous êtes amené(e) à travailler en étroite collaboration avec les équipes de data engineering d’un côté et les équipes opérationnelles de l’autre.  Vous contribuez à la réalisation de travaux d’analyse et de développement d’algorithmes directement sur la plateforme Big Data du Groupe Allianz - plateforme distribuée sous langage Python (moteur de traitement : Spark).  Vos principales responsabilités sont les suivantes : Monter en compétence sur les modèles existants (indicateurs IA) Recueillir, analyser et comprendre les besoins métiers Proposer de nouvelles modélisations et/ou perfectionner les modèles existants Accompagner les équipes opérationnelles à l’appropriation de ces indicateurs et au suivi de leurs impacts Explorer de nouveaux usages, élaborer des analyses à des fins d’amélioration de la connaissance client et d’optimisation de parcours clients, de segmentation d’offre, de prédictions de comportement Exemples de projets qui pourront vous être confiés : Mise en place de nouveaux modes de scoring clients : utilisation de méthodes de machine learning pour déterminer le cross-sell client, l'attrition, la satisfaction,... sur notre plateforme Big Data Refonte de la segmentation client : calcul de score de revenus et patrimoine, segmentation comportementale… Modélisation de parcours clients pour identifier les leviers d'insatisfaction client, mise en place de leviers d'amélioration et calcul de l'impact économique De formation supérieure (BAC +5, Doctorat) dans le domaine scientifique, vous justifiez d’une expérience de 3 ans minimum dans des travaux de modélisation marketing et souhaitez continuer à perfectionner votre expertise dans le domaine de l’IA. Vous maitrisez le langage Python et les outils informatiques de manière générale Vous avez une excellente capacité d’écoute et de synthèse auprès de public variés, d’experts informatiques et métiers Une maîtrise orale et écrite de l’anglais est demandée.
