Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Software Engineernew;EBSCO Industries Inc;USA;Ipswich, MA 01938;None;None;EBSCO Information Services (EIS) provides a complete and optimized research solution comprised of e-journals, e-books, and research databases — all combined with the most powerful discovery service to support the information needs and maximize the research experience of our end-users. Headquartered in Ipswich, MA, EIS employs more than 3,300 people worldwide. We are the leader in our field due to our cutting-edge technology, forward-thinking philosophy, and top-notch workforce. EIS, a division of EBSCO Industries Inc., based in Birmingham, AL, is ranked in the top 200 of the nation’s largest, privately held corporations according to Forbes magazine. EBSCO is a company that will motivate you, inspire you, and allow you to grow. We are looking for the best. If you are too, we encourage you to explore our unique opportunities.  We have an opportunity for you to use your analytical skills to improve strategic innovations. You’ll work closely with our subject matter experts (practicing clinicians themselves) to understand their questions and needs, then dig into their medical content to find the best answers within their “time-to-answer” requirements. You’ll develop algorithms, write scripts, build predictive analytics, use automation, and use the right combination of tools and frameworks to turn that set of conceptual data points into subjective answers to help clinicians make informed decisions. You will work with cross-functional teams, have exposure and visibility to senior leaders, and be able to make significant technical and business impact. Join us as we use Search for good at the clinical point of care.  Primary Responsibilities: Participate in the assessment, design, implementation, and maintenance of scalable search platforms that use the latest and best in search technologies Collaborate with product management and your team while analyzing and decomposing complex software features into simpler stories for planning and execution. Participate in system and feature quality throughout the development, testing and deployment phases to ensure quality delivery expectations are met. Drive value and build to continuously improve the quality of the team’s deliverables. Conduct new technology research, proof of concept, and design work that will provide direction for the enhancement of the overall system and products. Adhere to software engineering best practices for design, coding standards, performance, security, delivery, maintainability and culture. Demonstrate ownership of developed components from development through production.  Requirements: 2+ years writing in Java or related object-oriented programming languages 2+ years performing object-oriented design and building backend applications with REST API services using Java Bachelor of Science degree in Computer Science, a similar technical field of study or equivalent practical experience.  Preferred Qualifications: Experience with Cloud services (AWS, Azure, Google Cloud Platform). Experience with containerized services (Kubernetes, Docker Swarm). Demonstrated leadership and communication skills, including an ability to look forward and anticipate problems and assess risk. An advocate for unit testing, automation, and test-driven development. Detailed understanding of Agile software engineering principles and methodologies  What we want you to bring to our culture: Drive - Positive Attitude - Good Judgement - Open Communication – Collaboration – A Desire to Make an Impact - Eagerness to Understand – Accountability – Decisiveness – You’re a Team Player  EBSCO Industries, Inc.is an equal opportunity employer and complies with all applicable federal, state, and local fair employment practices laws. EBSCO strictly prohibits and does not tolerate discrimination against employees, applicants, or any other covered persons because of race, color, sex (including pregnancy), age, national origin or ancestry, ethnicity, religion, creed, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. This policy applies to all terms and conditions of employment, including, but not limited to, hiring, training, promotion, discipline, compensation, benefits, and termination of employment. EBSCO complies with the Americans with Disabilities Act (ADA), as amended by the ADA Amendments Act, and all applicable state or local law. View EEO PDF
Senior Java Developer (Colorado Springs);Excella;USA;Colorado Springs, CO;None;None;"Overview: Software developers at Excella are consultants and thought leaders with great business and technology skills. Our specialty areas allow you to choose and focus on your primary technical area, while providing the flexibility to move around depending on client need and your desires. We usually code in Java, Ruby, C#, Python, or JavaScript. We love polyglot developers!  Responsibilities: Use your passion to build cutting edge solutions to solve problems with the right technologies. Employ the values and principles of Agile development on small teams. Support quality development practices and pursue new and better ways to build software. Understand and follow emerging design to appropriately meet the business needs of our clients. Use what works while keeping an eye out for new and better ways. Actively participate in improving the code base by performing code reviews. Reach outside the mainstream to adopt the best of all communities: open source, Agile, programming, etc. Continuously improve and don't be content with the status quo. Code can always be better expressed, more elegant and simple, and higher in quality. Qualifications: Join us to work on small Agile teams and use your passion to build game changing web and mobile products for commercial and government clients. We are currently looking for full stack Java developers that are excited to be part of a team. Qualifications include:  4+ years of web development experience and a 4 year college degree. Web development experience in Java and/or Groovy, Scala, Clojure, etc. Full stack development using the Spring Framework. Strong database skills with MySQL, PostgreSQL, etc. Cloud – we work on GitHub, Heroku, AWS, Azure. DevOps and Continuous Delivery tools – Jenkins/TeamCity, Vagrant, Puppet/Chef/etc. Experience with REST and/or SOAP based APIs consumption and creation. Experience working with HTML5, CSS3, ERB, SCSS, JavaScript, and jQuery. Build automation with Gradle or Maven. Automated testing with Cucumber, JUnit, Selenium, etc. Design skills with experience in object-oriented methodologies, design patterns, database design, and data modeling.  About Excella: Excella is a technology consulting firm serving commercial, non-profit, and federal clients. Excella builds innovative custom software solutions with a strong focus on Agile engineering practices. We believe that great work leads to great things –- for our clients and our employees. We are growing fast and need passionate, innovative people who love working with technology and are ready to make an impact.  Here's what you can expect from us: We care about our employees. In fact, The Washington Post and The Washington Business Journal consistently rank us as a ""Best Place to Work."" You'll work with great people who love what they do: our team includes published authors, certified trainers, and internationally renowned speakers. We have a ""bring your own device"" workplace and will share the cost of a new computer of your choice - Mac or PC. It's up to you. We'll invest in your career by providing 3 days of paid professional development every year, including travel and registration fees to attend classes and conferences, in addition to tuition assistance for degrees and certifications. Starting day one, every employee is bonus eligible and receives 15 days of paid vacation, 6 federal holidays, and 4 floating holidays. You can bike, drive, or metro to work - our commute reimbursement plan has you covered. You'll have fun! We hold monthly social events all year long. Excella is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law."
Enabling Technologies Senior Software Engineer;Cerner Corporation;USA;Kansas City, MO;None;None;Cerner’s Revenue Cycle Management Development team is seeking a Senior Software Engineer. In this role you’ll have the opportunity to work with the team in an iterative software development life-cycle (SDLC). You’ll be responsible for the implementation and the completion of new components, services, tools and integration with the existing products. You’ll be accountable that quality applications are developed to meet specified business needs. To do so you must have a thorough understanding of requirements and a deep understanding of software engineering domains. The position requires development primarily in Java, and SQL. In this role you should have experience developing in Java writing restful web services and have a deep knowledge and experience with SQL based databases. Back to Description Cerner RevCycle Jobs and Careers  Engineering & Technology Innovation occurs everywhere but maybe you are also looking for a purpose. Nothing is more impactful than improving the health of others. Develop cutting edge technologies that have real meaning. Qualifications Basic Qualifications:  Bachelor’s Degree in Computer Science, Computer Engineering, Software Engineering, Computer Information Systems, Information Systems, Information Technology or related field, or equivalent relevant work experience At least 3 years of software engineering work experience Preferred Qualifications:  Experience in an Agile environment Working experience in analysis, design and full stack programming Experience with cloud development Experience in Java, SQL or AWS Expectations:  Must be residing in or willing to relocate to the Kansas City metro area Ability to review design and code of other engineers. Ability to mentor new engineers and help them grow Additional Information Applicants for U.S. based positions with Cerner Corporation must be legally authorized to work in the United States. Verification of employment eligibility will be required at the time of hire. Visa sponsorship may be available for this position.  Some Cerner positions may be obligated to comply with client-facing requirements and occupational health requests, including but not limited to, an immunization set, an annual flu shot, an annual TB screen, an updated background check, and/or an updated drug screen. Relocation Assistance Available for this Job: Yes - Domestic/Regional Virtual Eligible Job No Cerner is a place where people are encouraged to innovate with confidence and focus on what is important – people’s health and the care they receive. We are transforming health care by developing tools and technologies that make it more efficient for care providers and patients to navigate the complexity of our health. From single offices to entire countries, Cerner solutions are licensed at more than 25,000 facilities in over 35 countries.  Cerner’s policy is to provide equal opportunity to all people without regard to race, color, religion, national origin, ancestry, marital status, veteran status, age, disability, pregnancy, genetic information, citizenship status, sex, sexual orientation, gender identity or any other legally protected category. Cerner is proud to be a drug-free workplace.
Full Stack Developernew;For The Record;USA;Los Angeles, CA;None;None;Full Stack Software Developer About us For The Record (FTR) manages every step to capture, produce, and deliver timely and reliable court records. It’s the complete package for recording confidence and provides both in person and virtual court solutions. Our recording solution is currently installed in thousands of courtrooms in over 60 countries. We are currently developing new SaaS offerings that allow courts to securely store, index, play, and distribute their audio. In this evolving environment, providing access to remote justice has become a priority and our solution is poised to make an immediate impact. For The Record is a global organization based in the United States. We have development teams in the United States and Brisbane, Australia Our Tech and Tools Our tech stack is ever evolving and is chosen by developers working on the product. We like to keep our toolchain modern, but at the same time we don’t immediately rush to bleeding edge tech. We host our infrastructure on AWS and Azure and use IaC to define it (Terraform, CloudFormation). For the most part our backend services are deployed as containers (ECS, Kubernetes) and are written in TypeScript and Node.js. You’ll also find a few services which use Python, C#, and Java, as well as some serverless deployments. For the front end of our application, we’ve built a responsive and accessible SPA with Angular 9 (Webpack, PostCSS) which is deployed and hosted on a CDN. Microsoft Power Platform is used for rapid development and deployment. Everything we build has several levels of automated testing and gets released through our CI/CD pipeline (Jenkins). About the role You will be part of a small team who has responsibility for the success of our products at For The Record. You and the team will need to take customer feedback and stakeholder input, distill that into the product direction then build that future. Developers have the autonomy to make the technical and architectural choices to achieve a great level of reliability, efficiency, security and maintainability across the backend of the product. On the front end, alongside our design team you’ll be focused on usability, accessibility, and performance. We require our developers to QA, test, and release all changes to the product themselves, which can include communication with internal stakeholders inside FTR. Our product teams also act as the last line of support on the products that they build. The final key responsibility is supporting each other. We expect all our developers to relish the opportunity to spread their knowledge and support and mentor other team members. We require everyone to be involved in the review process on each other’s work. About you More than any specific technology and experience the key things you will need to succeed at FTR is the ability to take initiative, set direction, work out yourself what needs to be done, and follow through on it. We focus on supporting each other rather than supervision so you will need to be able to work towards a goal without someone else telling you how to get there. At the same time, we know that none of us can be a silo or get everything done ourselves. Our success is dependent on everyone in the team. As part of a team, you will need to be able to participate actively in design and architecture, be willing to mentor, handle that not every proposal you make will be adopted, and treat everyone in a kind and thoughtful way. Responsibilities: End to end ownership of backend services: Ideate, review design, build, code-review, test, load-test, launch, monitor performance Work with the product team to translate requirements into well-defined technical implementation Build highly scalable and available systems that are well tested and maintainable. Experiment with new technologies to make sure we can scale for the future. Define technical and operational critical metrics to measure health Requirements: BS or MS in Computer Science/Engineering 7+ years of relevant software engineering experience Strong passion for automation, testing, and code quality Strong programming (Java,C# JSON and/or other related programming languages) Experience working with distributed databases (Azure highly preferred) For The Record provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, For The Record complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.
Software Engineer — Core Services;TikTok;USA;Mountain View, CA;None;None;Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. Key Responsibilities 1. Design, develop, test, deploy, maintain and improve large-scale distributed software 2. Manage individual project priorities, deadlines and deliverables Qualifications Minimum Requirements 1. BS degree in Computer Science, Computer Engineering, Electrical Engineering or other relevant majors with 2+ year of work experience 2. Excellent programming, debugging, and optimization skills in general purpose programming languages 3. Ability to think critically and to formulate solutions to problems in a clear, concise and timely manner 4. Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, developing large software systems, and/or security software development Preferred Requirements 1. Master/PhD degree, further education or 3-4 plus years of working experience preferred in Computer Science, Computer Engineering, Electrical Engineering or other relevant majors 2. Experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Objective C, Python, JavaScript, or Go 3. Experience dealing with production issues at scale
Senior Software Engineer;Amobee;USA;Reston, VA;None;None;Position Overview: We’re changing the way the world thinks about online advertising and we are looking for talented engineers to join our Digital Portfolio Execution team and help us take it to the next level. This team develop the highly distributed web applications and big data systems to efficiently run Amobee’s online advertisement platform for some of Amobee’s largest customers.  We are seeking Sr. Software Developer with a knack for writing well-designed, highly performant, scalable, and fault-tolerant server code to handle over 10 billion daily server-to-server requests. The role involves developing and designing features and new interfaces in collaboration with internal Product Management and other development and operational Engineering teams. Your responsibilities will be based on your experience level and accomplishments. You’ll be part of a highly talented collaborative team working on various technical challenges, ranging from scalability to innovative feature design and development. The senior members on the team will also play a key role in various architectural efforts and potentially lead complex feature design in our server platform. It is expected that every member on the team will be hands-on with Java. Senior members on the team may involve less coding tasks but should expect up to 50% of time performing hands-on design and development activities.  Responsibilities Design and develop distributed, low latency / high throughput, multi-threaded server infrastructure components Build and scale internet-facing ad serving components Implement new server interfaces for use by Amobee’s technology partners Learn and grow your technical skill sets and industry knowledge from local experts Required Qualifications: 5+ years programming Java or similar object-oriented language. Experience with web servers (e.g. Tomcat) , server-side development, performance tuning, and debugging techniques Understanding of HTTP request/response structures and lifecycle Experience with multi-threaded programming and thread safety Detail oriented, meticulous, well organized, and articulate Computer Science degree or equivalent. (MS/PhD preferred.) Desired Qualifications: Knowledge of common data formats (XML, JSON, Protocol Buffers, etc.) Familiarity with mobile device technological limitations (Flash, cookies, Javascript) Familiarity with video standards (e.g. VAST and VPAID) and online video players In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.  About Amobee The world’s leading independent advertising platform, Amobee unifies all advertising channels—including TV, programmatic and social—across all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV— including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.  Amobee has been named to Fortune’s Top 10 Best Workplaces in Advertising and Marketing. Amobee’s platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee  In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.
Software Developer;GOCOOL;USA;United States;None;None;Masters in computer science and engineering  Ability to use one or more development language (Java,C++, PHP, HTML, etc.) Strong communication skills  Work with developers to design algorithms and flowcharts  Produce clean, efficient code based on specifications  Integrate software components and third-party programs  Verify and deploy programs and systems  Troubleshoot, debug and upgrade existing software  Gather and evaluate user feedback  Recommend and execute improvements  Create technical documentation for reference and reporting  Experience with databases and Object-Relational Mapping (ORM) frameworks (e.g. Hibernate)  Ability to learn new languages and technologies  Excellent communication skills
Senior Software Engineer;Apple;USA;Seattle, WA;None;None;Summary Posted: Mar 25, 2020 Weekly Hours: 40 Role Number:200135406 Apple Media Products (AMP) first delighted users with downloadable music in April 2003 with the opening of the iTunes Store. Since then, AMP has delivered countless innovations around the digital delivery of audio and video, and in 2008 revolutionized smartphone app distribution with the launch of the App Store. Being the source for so much digital content requires maintaining relationships with a vast number of providers, from record labels to movie studios to app developers. The Digital Supply Chain Engineering team (DSCE) is responsible for ensuring that new content is uploaded, processed, cataloged, and available on our storefronts when the provider expects it to be, and with the highest quality. Apple is looking for a forward thinking self-starter to join the App Ingest team. This is a hands-on engineering role on the team whose software validates, ingests, thins and performs other processing of apps to the App Store. There are very few teams that have the breadth of involvement in Apple's product pipeline across the board as that exercised by this team. Key Qualifications Deep knowledge of Swift and familiar with Java Expertise in Object Oriented Design and Programming Strong written and oral communication skills Strong problem solver At least 5 years hands-on experience with the following: Building application server components and services Designing and implementing secure REST APIs Schema design for a high-performance database like Cassandra JSON and Protobuf serialization Preferred: Experience deploying software on elastic platforms such as Kubernetes, EC2, Mesos, etc. Knowledge and experience with Swift on the server Description You will participate in designing and implementing logic for ingesting apps that demonstrate new features in future devices and upcoming versions of iOS, tvOS and macOS. You will implement functionality that analyzes apps on ingest, extracting and storing information displayed on the App Store, and used in the App Store’s review and curation processes. You will implement enhancements and improvements to the workflow by which apps are thinned, encrypted, signed, and otherwise processed for distribution to TestFlight and the App Store. Join our team that has been leading the industry by constantly developing creative features since its launch in April 2003. We are looking for a self starting, high-energy individual who is not afraid to question assumptions and who has excellent communication skills. We look for good teammates who are able to take on problems under tight deadline constraints and deliver imaginative solutions. Education & Experience BS or MS in Computer Science or equivalent work experience. Additional Requirements This position is in a small team that is tightly focused on a specific set of critically important systems. Your ability and self-motivation to learn new technologies, and promote novel solutions to the problems at hand, is important to success. The team is remotely distributed across the continental US, so strong communication skills are necessary.
SOFTWARE DEVELOPER SRnew;Greenville Health System;USA;Greenville, SC;None;None;"Bilingual (Spanish / English) candidates are encouraged to apply. Requisition # 62588 Employment Type Full-time Job Class NON CLINICAL PROFESSIONAL FLSA Exempt Job Summary Working independently, this position is responsible for research, and design, of computer software systems development on applications and systems that are mission critical to the organization. The Sr. Software Developer analyzes software requirements to determine feasibility of design within time and cost constraints. This position consults with clinical & business application analysts (Application Analysts), system& network engineers and other technical staff to evaluate interfaces between hardware and software, and operational performance requirements of the overall system. Develops and directs software system testing procedures, programming and documentation for all systems and applications assigned. A wide degree of creativity and latitude is expected as part of the job performance as well as the ability to rely on judgment and experience to accomplish goals. Manages application development projects independently. Mentors Associate Software Developers and Software Developers in their roles and supervises work efforts as directed by Manager. Supervisory/Management Responsibilities This is a non-management job that will report to a supervisor, manager, director or executive. Minimum Education Bachelor's Degree- Computer Science or a directly related field Minimum Experience 5 years- Software coding exp using: Perl/Java/XML/Linux/Apache; HL/7/Crystal/Microsoft tools; SQL database knowledge Required Certifications/Registrations/Licenses NOT APPLICABLE Specific Acceptable Credentials (if applicable) N/A In lieu of the Above Minimum Requirements In lieu of the educational and experience requirements noted above, a Master's in Computer Science or a directly related field and 3 years exp as noted above; OR an Associate's Degree in Computer Science or a directly related field & 7 years experience as detailed above; OR a High School diploma or equivalent with 9 years experience as detailed above may be considered. Other Required Experience SQL database knowledge, Perl/Java/XML/Linux/Apache; HL/7, Health Care Software Applications- Preferred Project management software, concepts and tracking.- Preferred Customer Service Orientation/Training- Preferred Master's Degree- Preferred Position Posting Category Non Clinical Professional/Technical"
Senior Java Full Stack Developernew;DTCC;USA;Dallas, TX;None;None;"Senior Java Developer Location: Dallas or Tampa  *Visa sponsorship is not available on this position*  Are you ready to explore a world of possibilities? Join our DTCC family, and you’ll grow your expertise and become the best version of you. As you embark on a new journey, you’ll tackle challenges with flexibility and grace, learning new skills and advancing your career while having the time of your life  The Team The Information Technology group delivers secure, reliable technology solutions that enable DTCC to be the trusted infrastructure of the global capital markets. The team delivers high-quality information through activities that include development of essential, building infrastructure capabilities to meet client needs and implementing data standards and governance.  Why you'll love this job Application Development team delivers solutions that respond to the business needs of the global capital markets with quality, efficiency, and excellence, using innovative technologies and providing secure information management. You will Assist in the technical design of application components, builds applications, interfaces between applications, and understand data security, retention, and recovery. Research technologies independently and recommend appropriate solutions. Contributes to technology-specific best practices & standards; contributes to success criteria from design through deployment, including, reliability, cost-effectiveness, performance, data integrity, maintainability, reuse, extensibility, usability and scalability; contributes expertise on significant application components, vendor products, program languages, databases, operating systems, etc., executes on the plan by building components, testing, configuring, tuning, and deploying solutions.  Your talents needed for success 6+ years Java development experience. Strong core Java skills, plus JDBC, JMS, JSP, JAF, Servlets, AJAX, Spring, Struts, REST, Java design patterns and use of Eclipse, Git/Bitbucket, Maven and JUnit. Experience with Tomcat application servers. Experience with Oracle, PL/SQL Strong written and verbal communication skills Self-motivated able to work independently or in a team environment  Nice to have skills 1+ years developing and implementing REST Web Services and Web Service-based user interfaces Agile development, JIRA, Jenkins, Angular, HTML, JavaScript Experience with containers (Docker, OpenShift)  Qualifications 6+ years’ experience in application development or system analysis Bachelor's degree in technical/computer discipline or related experience required  About DTCC With over 45 years of experience, DTCC is the premier post-trade market infrastructure for the global financial services industry. From operating facilities, data centers and offices in 16 countries, DTCC, through its subsidiaries, automates, centralizes and standardizes the processing of financial transactions, mitigating risk, increasing transparency and driving efficiency for thousands of broker/dealers, custodian banks and asset managers. Industry owned and governed, the firm simplifies the complexities of clearing, settlement, asset servicing, data management, data reporting and information services across asset classes, bringing increased security and soundness to financial markets. In 2018, DTCC’s subsidiaries processed securities transactions valued at more than U.S. $1.85 quadrillion. Its depository provides custody and asset servicing for securities issues from 170 countries and territories valued at U.S. $52.2 trillion. DTCC’s Global Trade Repository service, through locally registered, licensed, or approved trade repositories, processes over 14 billion messages annually. To learn more, please visit us at www.dtcc.com or connect with us on LinkedIn, Twitter, YouTube and Facebook."
Core Java Developer;WalkingTree Technologies;USA;California;None;None;Job Category: Java Developer Job Type: Full Time Job Location: CAUSA Total Openings: 1 NEED: JAVA CORE REQUIREMENT MUST BE Not testing. Role would need to be development, debug and strong understand basic java. Need to be strong hands-on core java. 5+ years of programming experience in Core Java and J2EE technologies like Spring, JBoss/Tomcat and Rest based services using Netty. Deep understanding and experience with multi-threading, concurrency, Garbage Collection and JVM internals Strong object-oriented design skills, coupled with a deep knowledge of data structures and algorithms. Strong in Java performance tuning, debugging & Profiling Tools. Excellent debugging, critical thinking, and communication skills Able to gather cross-functional requirements and translate them into practical engineering tasks Comfortable working in Unix environments such as Linux shell. Previous experience with Hadoop, Map Reduce, Kafka and Cassandra is a plus
Software Engineer, University Grad;Facebook;USA;Los Angeles, CA;None;None;Want to build new features and improve existing products that more than a billion people around the world use? Are you interested in working on highly impactful technical challenges to help the world be more open and connected? Want to solve unique, large-scale, highly complex technical problems? Our development cycle is extremely fast, and we've built tools to keep it that way. It's common to write code and have it running live on the site just hours later. We push code to the site continuously and have small teams that build products that are touched by millions of people around the world. If you work for us, you will be able to make an impact immediately. Facebook is seeking Software Engineers to join our engineering team. You can help build the next-generation of systems behind Facebook's products, create web applications that reach millions of people, build high volume servers and be a part of a team that’s working to help people connect with each other around the globe. This position is full-time and there are minimal travel requirements. Software Engineer, University Grad Responsibilities Code high-volume software using primarily C++ and Java Create web applications using primarily PHP Implement web interfaces using XHTML, CSS, and JavaScript Build report interfaces and data feeds Minimum Qualifications 1 or more years of experience with perl, java, php, python, or c++ Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment Preferred Qualifications Demonstrated software engineering experience from previous internship, work experience, coding competitions, or publications Currently has, or is in the process of obtaining, a Bachelors or Masters degree in Computer Science or a related field Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities — we're just getting started. Facebook is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb.com.
Java Engineernew;Cognitive Medical Systems;USA;San Diego, CA 92121;None;None;Position Summary We are seeking Software Developers to develop, modify, and maintain major healthcare applications. Qualified candidates will be part of a large multi-disciplinary team working in an Agile environment. In this role, you will have the opportunity to work in a fast-paced environment as you develop and enhance applications for the Department of Veterans Affairs. Specific responsibilities include enhancements to the current VA Medical Imaging and related applications to integrate into existing and future architecture. Duties: Participate in the planning, design, and requirements gathering Design, Code, Test, and Debug software solutions and enhancements based on requirement specifications Maintain system documentation (both within the code and within technical design documents) to accommodate future development and maintenance. Understand the software development life cycle Provide application support to operations team members Create a positive and professional business relationship with internal and external clients and coworkers Performs other duties as requested Requirements: Bachelor’s Degree in Computer Science, Computer Information Systems, or equivalent. Must be a US citizen and be able to pass a U.S. Government background check 5+ years of work experience in developing software using one or more of the below languages. Meet eligibility requirements for gaining Public Trust clearance Strong Server-side Object oriented background with Java and C# Relational DB design, development, and implementation (PostgreSQL preferred) Cloud development experience (AWS preferred, including EC2, EFS, etc.) Comfortable using version control (git preferred) Ability to understand complex technical topics and come up to speed quickly Strong work ethic and interpersonal skills Able to ask questions and seek answers to pursue a solution independently Interested in working on modern solutions with heavy DevOps use, Continuous Integration, and agile development Prefers to heavily test and document code, with strong written and verbal language skills Comfortable working on both Linux-based (Mac OS, RHEL) and Windows environments Security-focused mindset, familiarity with coding to strong guidelines (DoD STIG familiarity a plus) Familiarity with tools such as JIRA, GitLab Working experience on both thick and thin client applications DevOps and/or DevSecOps experience (Jenkins, Chef, Docker, Vagrant, AWS, Nessus) Front end web development experience (HTML, CSS, JS) and/or scripting (bash, Python, ETL processing) Imaging formats knowledge (JPG, TIFF, PDF, etc.), networking, data migration experience Need To Have: Strong Server-side Object oriented background with Java and C# Relational DB design, development, and implementation (PostgreSQL preferred) Cloud development experience (AWS preferred, including EC2, EFS, etc.) Comfortable using version control (git preferred) Cognitive Medical Systems is an Equal Employment Opportunity (EEO) employer and welcomes all qualified applicants. Applicants will receive fair and impartial consideration without regard to race, sex, color, religion, national origin, age, disability, veteran status, genetic data, or religion or other legally protected.
Senior Java Developer with Apigee experiance;Lean-IT Solutions;USA;United States;None;None;December 09, 2019 Senior Java Developer with Apigee experiance [2 POSITIONS] Candidate required:  Client is looking for a Senior Java J2EE consultants with Apigee experiance. The role requires excellent communication and technical skills. Must have 10+ years of experience working for US companies. Minimum of 5 yrs of Experience in information technology with at least 6-12 months strong exp in APIGEE Implement API management solutions using Apigee to include API proxies, rate limiting, security, analytics, monetization and developer portals. Design and developed API specifications using OpenAPI Specifications/YAML Knowledge of Apigee On-Prem, Apigee Sense and API BaaS Ensure code and design quality through the execution of test plans Develop coding standards, methodology and repeatable process Facilitate development and communication of solutions to technical and business stakeholders Identify technical dependencies and roadblocks proactively and work with cross-functional teams to remove them Experience building and delivering Proofs of Concept (PoCs) independently and effectively Participating in peer code review process to keep code quality high. Collaborating with API engineers and backend engineers to improve the quality of our APIs and assist in establishing best practices / processes across our products
Back-End Java Developer;Periscope technologies inc;USA;Pleasanton, CA 94588;None;None;Must Have: Core Java Java EE Spring Framework v4/5 Team leading experience Good to Have: Angular v4/5 JavaScript GigaSpaces XAP GigaSpaces InsightEdge Cloud Computing JUnit Testing knowledge Soft Skills: Should have good English written and spoken communication skills Years of Experince: 8+ Years
Software Engineers;RR SOLUTIONS;USA;United States;None;None;Software Engineers to work in applications or systems development and analyze usersâ€™ needs and design, construct, test and maintain computer applications software or system using C, C++, and Java with Fortran and Mainframe COBOL.
